doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier,debate_short_review,id,custom_id,source_file,source_relpath,L1_label,L1_reasoning,L1_error,L2_labels,L2_reasoning,L2_error,L1_run1,L2_run1,L1_run2,L2_run2,L1_run3,L2_run3,_min_jaccard_L2
_1c87523956d7,_1c87523956d7_u000,"追思鄭南榕 賴清德:台灣不能再出現外來統治 2023/4/7 13:12 (4/7 14:01 更新) (中央社記者王朝鈺新北7日電)副總統賴清德今天說,台灣要避免再次出現過去黑暗年代,最重要就是絕對不能再出現外來的統治,要做自己的主人,面臨外來極權威脅,大家要團結一致,共同打拚守護台灣。",claim,,"鄭南榕基金會今天在新北市金山區金寶山自由之翼紀念墓園舉辦「鄭南榕殉道34週年追思紀念會」,賴副總統、鄭南榕基金會董事長、鄭南榕的女兒鄭竹梅、鄭南榕遺孀葉菊蘭等人出席,活動一開始先默思1分鐘,賴副總統致詞結束後,與鄭竹梅一同獻花。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,61fe9eb6679416a0cdac27a4cb0245b8,False,03_Lai_chinatimes_news,2023-04-07 13:12:00,"追思鄭南榕 賴清德:台灣不能再出現外來統治 2023/4/7 13:12 (4/7 14:01 更新) (中央社記者王朝鈺新北7日電)副總統賴清德今天說,台灣要避免再次出現過去黑暗年代,最重要就是絕對不能再出現外來的統治,要做自己的主人,面臨外來極權威脅,大家要團結一致,共同打拚守護台灣。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,8622,req_36a79eb82c0b4efa85326adb13a63d3e,merged_deduped.csv,merged_deduped.csv,L1-03,外來極權威脅與守護台灣主權，排除L1-06,,L2-01|L2-04|L2-05|L2-07|L2-08,外來統治/極權威脅→L2-05；做自己的主人→L2-01；黑暗年代→L2-04；團結一致共同打拚守護台灣→L2-07；極權vs主人→L2-08,,L1-03,L2-01|L2-02|L2-05|L2-07|L2-08,L1-03,L2-01|L2-05|L2-07|L2-08,L1-03,L2-02|L2-05|L2-07|L2-08,0.6
_57f812ddd5d1,_57f812ddd5d1_u026,"日台是命運共同體,因此日本對台灣的總統選舉很重視,就日本的立場來說,希望台灣可維持自由、民主及自由經濟。",claim,"櫻井良子表示,2024年台灣總統大選,相信不只會改變台灣的命運,也可能影響到日本的命運,甚至整個亞洲的未來。",(編輯:高照芬)1120607 NHK專訪 柯文哲:兩岸不往來比吵架更可怕 柯文哲會晤日本前首相等政要 獲允諾助台入CPTPP 密會日本前首相麻生太郎 柯文哲:討論台日中關係 郭台銘預告下週與柯侯見面:在等柯文哲電話 一代醫人杜聰明漫畫發表 柯文哲:令人景仰的人物 批共軍擾台 謝長廷與翁達瑞指應跟著文明走 羅智強挺高虹安扯特別費案 謝長廷:躺著也中槍,[],[],False,,252f3d00f611dda5bf9f9800e2c58362,False,02_Ke_chinatimes_news,2023-06-07 21:31:00,"日台是命運共同體,因此日本對台灣的總統選舉很重視,就日本的立場來說,希望台灣可維持自由、民主及自由經濟。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,3336,req_84530b8d90654cf793bbc5705b28d6b2,merged_deduped.csv,merged_deduped.csv,L1-03,台日命運共同體與台灣自由民主，主體=國家安全,,L2-02|L2-08,日台命運共同體→L2-02；希望台灣維持自由、民主及自由經濟→L2-08,,L1-03,L2-02|L2-08,L1-03,L2-02|L2-08,L1-03,L2-02|L2-08,1.0
_a2da7ad0d2fc,_a2da7ad0d2fc_u009,"一九九七年後香港主權移交中國,香港在亞銀會籍改為「Hong Kong, China」,我方一再抗議台港不同,亞銀故創造出「逗點後不空一格」方式表達我國會籍「Taipei,China」,與香港做些微區別。",context,"我國當時為表抗議,暫停出席年會,一九八八年在李登輝總統主政下務實參加,但在桌牌旁放置「抗議中」,表達不滿。","外交部發言人劉永健昨表示,亞銀受到中國施壓擅改我國會籍名稱,但我國仍保有正式的會籍至今,會員權利並未受到影響。",[],[],False,,d9385af338565befd0bf3c731477a60d,False,03_Lai_ltn_news,2023-05-03 05:30:00,"一九九七年後香港主權移交中國,香港在亞銀會籍改為「Hong Kong, China」,我方一再抗議台港不同,亞銀故創造出「逗點後不空一格」方式表達我國會籍「Taipei,China」,與香港做些微區別。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.5149413347244263,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,19166,req_f522c7edd26c4b2887821547da380154,merged_deduped.csv,merged_deduped.csv,L1-03,主權稱謂與中國施壓，屬外交安全,,L2-01|L2-02,香港主權移交中國→L2-01；台港不同→L2-02；我國會籍名稱被區別→主權地位與國家行為者→L2-01,,L1-03,L2-01|L2-02,L1-03,L2-01|L2-02|L2-06,L1-03,L2-01|L2-02|L2-03,0.5
_844270716fb6,_844270716fb6_u005,"她呼籲,請北京當局不要再稱台灣是中國神聖不可分割的一部分,也不要痛責台獨,如果深切了解馬關條約,就知道台獨是歷史必然發展。",claim,"中方稱「台灣被日本霸占半個世紀的歷史,是中華民族近代屈辱的縮影,給兩岸同胞留下剜心之痛」,這些是外界比較少注意到的。","她質疑,台灣的前後任總統,一個親中、一個親美,一個主張兩岸同屬一中,一個主張中華民國和中華人民共和國互不隸屬,到底誰要把台灣烏克蘭化?",[],[],False,,3b6f74cf5ed677315fe14a0da664032d,False,02_Ke_ltn_news,2023-04-17 13:14:45,"她呼籲,請北京當局不要再稱台灣是中國神聖不可分割的一部分,也不要痛責台獨,如果深切了解馬關條約,就知道台獨是歷史必然發展。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,False,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,5246,req_e8127b2beb164b80ba856537f72f73e7,merged_deduped.csv,merged_deduped.csv,L1-03,兩岸主權與台獨正當性辯護，非單純政策,,L2-02|L2-04|L2-07,「不要再稱台灣是中國一部分」→L2-02；「呼籲北京當局」→L2-07；「台獨是歷史必然發展」→L2-04,,L1-03,L2-01|L2-04,L1-03,L2-01|L2-04|L2-07,L1-03,L2-01|L2-02|L2-04|L2-07,0.5
_165bb93589c9,_165bb93589c9_u002,"金門檢方說,將在3月20日向法務部國際及兩岸事務司,請求根據「海峽兩岸共同打擊犯罪及司法互助協議」,向中國要求遣返陳嘉壎。",claim,"〔記者吳正庭/金門報導〕金防部烈嶼守備大隊二膽守備隊志願役上兵陳嘉壎失聯後現身中國,金門地檢署今天(17日)認定「逃兵」事實,依違反陸海空軍刑法第39條、40條發布通緝,追訴時效20年。","陳嘉壎「不假離營」,隔天就有消息傳出,他穿著救生衣在海上體力不支,被中國海警救起,接著金門籍立委陳玉珍查證指他「人在中國」,陸委會後來證實陳嘉壎在中國廈門。",[],"[""兩岸|cross-strait""]",False,,7c887e3d6612dab68b87d421f7803bf2,False,02_Ke_ltn_news,2023-03-17 23:04:50,"金門檢方說,將在3月20日向法務部國際及兩岸事務司,請求根據「海峽兩岸共同打擊犯罪及司法互助協議」,向中國要求遣返陳嘉壎。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.4379384815692901,,,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,10950,req_b0653df01f584f8c8440f28975c2abf1,merged_deduped.csv,merged_deduped.csv,L1-06,兩岸司法互助程序，主角為制度非主權,,L2-03,依協議向中國請求遣返→兩岸司法互助協議、國際/兩岸規範運用→L2-03；無主權宣示、無威脅/動員等其他面向,,L1-06,L2-01,L1-06,L2-01,L1-06,L2-01,1.0
_d4c8ba631e68,_d4c8ba631e68_u008,"侯友宜指出,這次出訪,他將拜會日本國會議員,向日本政界、僑胞和日本民眾問好,讓日本能夠更了解中華民國為維護區域和平穩定,以及堅定台灣民主自由制度的決心,這是他這次出訪最重要的目的,一起為中華民國、一起為台灣加油。",claim,"侯友宜此行預計拜會日本國會議員、日本台灣交流協會、僑界友人等,並接受日本媒體NHK、朝日新聞的專訪。",(編輯:郭無患)1120731 侯友宜不排斥侯習會 促賴清德說清楚贊成或反對台獨 傳柯侯郭下週見面 侯友宜:謝謝關心 工商協進會盼ECFA延續 促政府加強協助中小企業 鄭文燦:政府預算皆受監督 債務管控屬國際前段班,"[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],False,,2db8eb2a7f7adf6f73548ebdffb28379,False,01_Ho_chinatimes_news,2023-07-31 08:23:00,"侯友宜指出,這次出訪,他將拜會日本國會議員,向日本政界、僑胞和日本民眾問好,讓日本能夠更了解中華民國為維護區域和平穩定,以及堅定台灣民主自由制度的決心,這是他這次出訪最重要的目的,一起為中華民國、一起為台灣加油。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4780642986297607,,,False,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,4064,req_0bd3b3d781094ee48a2d5f7b3e4bbbe2,merged_deduped.csv,merged_deduped.csv,L1-03,外交出訪強調維護區域和平與民主自由→安全,,L2-01|L2-07|L2-08,以中華民國名義出訪→L2-01；維護區域和平穩定→主權行為→L2-01；台灣民主自由制度→L2-08；一起為中華民國/台灣加油→L2-07,,L1-03,L2-01|L2-07|L2-08,L1-03,L2-01|L2-07|L2-08,L1-03,L2-01|L2-05|L2-07|L2-08,0.75
_32c67d8674c0,_32c67d8674c0_u009,"不過,報導提到,在北京全面毀棄對香港的「一國兩制」政策承諾後,即便是傳統上傾向與北京維持較友善關係的國民黨也被迫公開反對中國為台灣擘劃「一國兩制」未來。",claim,"國民黨國際部主任黃介正說,若由「錯誤的政黨」贏得選舉,台灣將成為「地球上最危險的地方」。","賴清德競選總部發言人趙怡翔說,國民黨主張賴清德勝選會給台灣帶來危險,這是「刻意無視台灣面臨的政治現實」。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,6777d9aa3f7b0d1fd1d183edc5bb4b8b,False,03_Lai_chinatimes_news,2024-01-07 19:50:00,"不過,報導提到,在北京全面毀棄對香港的「一國兩制」政策承諾後,即便是傳統上傾向與北京維持較友善關係的國民黨也被迫公開反對中國為台灣擘劃「一國兩制」未來。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4866623878479004,,,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,9081,req_9ef5f4909230423caffb699ffcc4d369,merged_deduped.csv,merged_deduped.csv,L1-03,中國一國兩制威脅主權，屬安全議題，非單純政策,,L2-01|L2-02|L2-05,反對中國為台灣擘劃一國兩制→主權/未來自主→L2-01；一國兩制香港經驗vs台灣未來→差異邊界→L2-02；中國為台灣擘劃未來的危險含意→L2-05,,L1-03,L2-02|L2-05,L1-03,L2-01|L2-02|L2-05,L1-03,L2-02|L2-05,0.6666666666666666
_d9fbebb12013,_d9fbebb12013_u012,"書中指出,蘇貞昌沒料到蔡總統會提出擔任行政院長的邀約,為此慎重思考,因為行政院責任重大,一點失誤就會萬箭穿心,同時也要擔負總統立委大選勝敗之責,若扛不住,恐賠掉民進黨的未來。",claim,"更沒想到,蔡總統再次約見面時,就是邀請他擔任行政院長,且三顧茅廬。","蘇貞昌在新書裡回憶,當時只有立委吳秉叡說,「如果民進黨生死存亡之際,臨危不救,歷史怎麼評斷蘇貞昌?」他最後決定扛下重擔,並認為政府應該做得更好,不能讓中國跟傾中勢力,就這樣把台灣擊潰。","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,ea3414f66c0a14cafa4fa82c7d6a6689,False,03_Lai_chinatimes_news,2023-09-29 19:24:00,"書中指出,蘇貞昌沒料到蔡總統會提出擔任行政院長的邀約,為此慎重思考,因為行政院責任重大,一點失誤就會萬箭穿心,同時也要擔負總統立委大選勝敗之責,若扛不住,恐賠掉民進黨的未來。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,20670,req_e891312f460343aa8d0e3a8579f39fc4,merged_deduped.csv,merged_deduped.csv,L1-06,談行政院長職責與執政成敗，屬政府管理，非安全威脅,,L2-06,「賠掉民進黨的未來」→隱含國家/政黨應有更好前途標準→L2-06；無主權、威脅、動員等其他明確訊號,,L1-06,L2-06,L1-06,,L1-06,,0.0
_5f80246997f2,_5f80246997f2_u011,已故前總統李登輝也曾在一九九五年訪問該校並演講。,context,"報導指出,知情人士透露,蔡總統訪美目前有三種方案:一是應邀參加母校康乃爾大學的活動,並發表演講;","二是參加美國智庫主辦的活動,而過去幾年內,蔡總統也多次在美國指標性智庫舉辦的研討會上,透過視訊發表演講。",[],[],False,,06746ed2f74e826cee1c897392140c63,False,02_Ke_ltn_news,2023-02-26 05:30:00,已故前總統李登輝也曾在一九九五年訪問該校並演講。,True,institution_only,True,gate: core_election,False,KEEP,0.5343841314315796,,,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1,,593,req_c8010b0f2cb74c79818aa0bb30c48f3a,merged_deduped.csv,merged_deduped.csv,L1-06,描述歷史訪問行程，屬政策與外交安排,,L2-01|L2-04,李登輝1995訪美演講→以國家元首身分從事外交→L2-01；具名歷史事件連結當下訪美方案→L2-04,,L1-03,L2-01|L2-04,L1-03,L2-01|L2-04,L1-03,L2-01,0.5
_ed22340b6e7a,_ed22340b6e7a_u004,"舉辦六四象徵台灣在民主化之後,對於國際社會和自由世界的一種責任,這不單純是一個兩岸或是中國國內的問題。",context,"包括民間司法改革基金會、人權公約施行監督聯盟及華人民主書院協會等多個民間團體今舉行「威權擴張捍民主 凝聚星火撐自由」「六四」34週年紀念晚會暨當代民主藝術展記者會,宣布6月4日當天將在中正紀念堂民主大道舉行活動。","曾建元強調,明年是台灣的總統大選,各政黨都有候選人參與,目前台灣正在戰爭威脅下,他相信今年六四活動當天,中共軍機也一定會灰色侵犯台海空域。",[],"[""兩岸|cross-strait""]",False,,a518c4332c62d2588181ecdd375efb68,False,03_Lai_ltn_news,2023-05-20 15:56:23,"舉辦六四象徵台灣在民主化之後,對於國際社會和自由世界的一種責任,這不單純是一個兩岸或是中國國內的問題。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.6495246887207031,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,14524,req_95d166abc19349bf9703de2384fd30ce,merged_deduped.csv,merged_deduped.csv,L1-06,民主價值與責任論述，非安全威脅,,L2-04|L2-07|L2-08,六四+台灣民主化責任→L2-04；民主化、自由世界責任→L2-08；責任、非單純兩岸問題→L2-07,,L1-06,L2-03|L2-08,L1-04,L2-01|L2-02|L2-04|L2-08,L1-06,L2-03|L2-04|L2-08,0.2
柯文哲专访_ef48a257ba5a,柯文哲专访_ef48a257ba5a_u068,"柯文哲: 所以,2017世代,为什么蔡英文可以上去用中华民国总统,蔡英文,女士,她用这个态度上去开幕的台湾在哪一次国际会议。",context,"柯文哲: 我就开始讲香港问题结果发现他非常克制自己为了表达一国两制,绕来,绕去,不过整个记者会开完。",说是台独他的选项。,"[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],False,,bd761bd2c13c1206f3cdf681d678cf64,False,柯文哲专访,,"柯文哲: 所以,2017世代,为什么蔡英文可以上去用中华民国总统,蔡英文,女士,她用这个态度上去开幕的台湾在哪一次国际会议。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.730542302,,,False,KEEP,02_conference_datasets/Interview_ko_units.csv,3,,16655,req_0f3f89e37aa44dce859f690fad64a99a,merged_deduped.csv,merged_deduped.csv,L1-03,談蔡英文以中華民國總統身分出席國際會議，屬主權與國際地位,,L2-01|L2-03,質疑「蔡英文以中華民國總統身分在國際會議開幕」→主權行為者展演L2-01；國際會議場合被點出→國際體系位置論證L2-03,,L1-03,L2-01,L1-06,L2-01|L2-03,L1-03,L2-01|L2-03,0.5
_c41c9e40ea6b,_c41c9e40ea6b_u005,"他詢問賴清德,未來要怎麼走下去,美國不支持台獨,「你跟美國的立場是一樣還是不一樣」。",claim,"侯友宜說,如果證據充分,人家不會講話,但里長去吃頓飯就被抓去辦,民進黨立委趙天麟「去親中」沒有事情,而賴清德2014年去大陸「有沒有接受落地招待」。","侯友宜說,柯文哲講的維持現狀,這個現狀不是現在民進黨執政的這個現狀,這是兩岸即將瀕臨戰爭的現狀,這個現狀要靠國民黨穩定兩岸局勢,親美和中才有辦法解決事情。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,c1475080ccc83d99ecf1f2c01b3b437b,False,01_Ho_chinatimes_news,2023-12-30 16:08:00,"他詢問賴清德,未來要怎麼走下去,美國不支持台獨,「你跟美國的立場是一樣還是不一樣」。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4421051740646362,,,False,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,16996,req_f749c02b544a417f9376cc745bf4af34,merged_deduped.csv,merged_deduped.csv,L1-03,兩岸與美國立場、主權安全議題，非單純政策,,L2-03,美國不支持台獨→涉國際立場L2-03；問「未來要怎麼走下去」涉兩岸路線但無明確威脅→暫不標L2-05,,L1-03,L2-01|L2-03,L1-03,L2-01|L2-02,L1-03,L2-03,0.0
_be0c724717a2,_be0c724717a2_u010,"陳菊表示,台灣歷經38年的戒嚴統治,當時人民的基本權益都被限縮,沒有言論自由、沒有集會遊行權;",claim,"陳菊也說,她一生最大的追求,「就是希望大家沒有恐懼的生存。」 陳菊指出,本屆作品議題多元,涵蓋「世界人權宣言」各條文所提倡的普世價值,由創作者發揮創意,結合世人所關主的人權議題,如今年全球引起聚焦的反性騷#METOO運動、勞工權利、言論自由、烏俄戰爭及緬甸內戰等,感受到創作者關心人權,她身為人權工作者,真的非常謝謝大家。",,[],[],True,,18ca1c423b4175e488cd352c41be81bb,False,02_Ke_ltn_news,2023-12-10 16:36:08,"陳菊表示,台灣歷經38年的戒嚴統治,當時人民的基本權益都被限縮,沒有言論自由、沒有集會遊行權;",True,institution_only,False,,False,KEEP,0.5226951837539673,,,False,REVIEW,01_news_datasets/02_Ke_ltn_news_units.csv,1,,2211,req_b5095b4e5943474fa132a6b8b3fe66cf,merged_deduped.csv,merged_deduped.csv,L1-04,談威權統治限縮權利，主軸人權與自由，非程序,,L2-04|L2-05|L2-08,戒嚴統治、言論自由被限縮→歷史記憶模板→L2-04；人權與自由被壓制→威脅敘事延伸→L2-05；民主自由、人權價值凸顯→L2-08,,L1-05,L2-04|L2-05|L2-08,L1-05,L2-04|L2-08,L1-05,L2-04|L2-05|L2-08,0.6666666666666666
_39a5f106b912,_39a5f106b912_u006,"在北京當局鎮壓香港異議人士之後,兩岸和平統一後台灣享有高度自治權的規劃安排,對於台灣人已沒有太大吸引力。",context,"這是華爾街日報對主要候選人進行的3次訪問之一,侯友宜還說,最重要的是處理好台灣國防和經濟,至少要防止對方隨意發動戰爭。","儘管過去台灣選舉都環繞在到底應該邁向或遠離兩岸最終統一的議題,但明年1月總統大選的各候選人都認同,面對中國,台灣現在唯一的選擇是拖延時間,爭論焦點只是在於如何做到這一點。",[],"[""兩岸|cross-strait""]",False,,a97aad2137e441139309ceb21063749c,False,02_Ke_chinatimes_news,2023-12-29 22:19:00,"在北京當局鎮壓香港異議人士之後,兩岸和平統一後台灣享有高度自治權的規劃安排,對於台灣人已沒有太大吸引力。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_chinatimes_news_units.csv,1,,14899,req_b6f2fb8920b94df0bfc6dc1a51c1e264,merged_deduped.csv,merged_deduped.csv,L1-03,主權與中國威脅下的安全感受，非單純政策,,L2-01|L2-02|L2-05,鎮壓香港異議人士→L2-05；兩岸和平統一、高度自治權→L2-01；對台灣人已無吸引力→與中國模式差異→L2-02,,L1-03,L2-01|L2-02|L2-05,L1-03,L2-02|L2-05,L1-03,L2-01|L2-02|L2-05,0.6666666666666666
_679ff90984cb,_679ff90984cb_u000,"藍:民進黨扭曲開羅宣言 賴清德應說清楚台獨態度 2023/12/1 17:13 (中央社記者劉冠廷台北1日電)國民黨今天表示,「開羅宣言」是台澎主權歸還給中華民國的象徵,如今民進黨與民進黨總統參選人賴清德明明要選中華民國的公職,卻又扭曲開羅宣言,延伸出各種「台獨」主張,呼籲賴清德應將對台獨的態度說清楚講明白,不要再閃躲。",claim,,"開羅宣言80週年,國民黨召開記者會,未出席的國民黨副總統參選人趙少康透過影片表示,開羅宣言簽署80週年,是不可被否定的歷史事實,台灣與澎湖群島的主權不是「未定」,而是明確屬於中華民國,開羅宣言是中華民國歷史上的重大時刻,躍上國際舞台的象徵,任何否定中華民國擁有台灣主權管轄、主張台獨的政治語言,都是對歷史和法理地位的無視。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,3782189d9c56f873419ab9077fafb61f,False,03_Lai_chinatimes_news,2023-12-01 17:13:00,"藍:民進黨扭曲開羅宣言 賴清德應說清楚台獨態度 2023/12/1 17:13 (中央社記者劉冠廷台北1日電)國民黨今天表示,「開羅宣言」是台澎主權歸還給中華民國的象徵,如今民進黨與民進黨總統參選人賴清德明明要選中華民國的公職,卻又扭曲開羅宣言,延伸出各種「台獨」主張,呼籲賴清德應將對台獨的態度說清楚講明白,不要再閃躲。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/03_Lai_chinatimes_news_units.csv,1,,4918,req_ec3b5bd71c134d7dbcd49ba82ca62e98,merged_deduped.csv,merged_deduped.csv,L1-03,主權與台獨立場攻防，屬安全/主權,,L2-01|L2-04|L2-05,「台澎主權歸還給中華民國」→L2-01；開羅宣言歷史意義爭辯→L2-04；「台獨主張」作為威脅指涉→L2-05,,L1-03,L2-01|L2-04|L2-05|L2-07,L1-03,L2-01|L2-03|L2-04|L2-07,L1-03,L2-01|L2-04|L2-05,0.4
_ff4754bd104f,_ff4754bd104f_u005,"史明在2019年過世後,生前在新莊的故居已在2021年整修為「史明文物館」對外公開,原本預定接著進行整修的池袋新珍味大樓,將4樓的樓層整修為紀念館,但受到疫情影響計畫停擺。",context,"史明的故居「新珍味」是位於東京池袋西口的街角的一家中式餐館,於1955年開業,史明經營新珍味不但為了生計,也攢下大筆的建國資金,這裡也是他撰寫「台灣人四百年史」的地方,過往更是台獨運動者聚集的建國基地,現今仍吸引很多台灣有志之士來朝聖。","疫情緩和後,由史明教育基金會、在日台灣同鄉會、早稻田大學台灣研究所、早稻田大學台灣留學生會、美麗島人會等台日團體組成裝修暨策展團隊,歷經1年的規劃執行,終於完成「東京新珍味史明紀念館」,並選在10日世界人權日宣布開館。",[],[],False,,81507de81b1a9ed7cd32d3f00395fc0e,False,03_Lai_ltn_news,2023-12-10 21:55:43,"史明在2019年過世後,生前在新莊的故居已在2021年整修為「史明文物館」對外公開,原本預定接著進行整修的池袋新珍味大樓,將4樓的樓層整修為紀念館,但受到疫情影響計畫停擺。",True,institution_only,False,,False,REVIEW,0.1556243151426315,KEEP,0.1269541978836059,False,REVIEW,01_news_datasets/03_Lai_ltn_news_units.csv,1,,11367,req_96e6108fe9a64a46a81ad07be03e656b,merged_deduped.csv,merged_deduped.csv,L1-06,介紹紀念館整修與疫情致計畫停擺，屬政策/行政過程,,L2-04,台獨運動者、建國基地、文物館/紀念館作為運動象徵→L2-04,,L1-06,L2-04,L1-06,L2-04,L1-04,L2-04,1.0
_4d3f66830620,_4d3f66830620_u002,"動物保護立法運動聯盟今聲明點出,台灣遊蕩犬(流浪狗)問題長期困擾地方、村里,亦成為部分地區公安與衛生隱憂,但認為中央歷年編列大筆預算,卻未能落實源頭管理,長期消耗人力、物力與財力,更造成嚴重的社會對立,決定聯合發表「犬隻福利與族群管理政策主張」,呼籲從源頭管理解決問題。",claim,"〔記者吳柏軒/台北報導〕台灣流浪狗問題長期困擾部分地區,動保團體今(1日)聯合發表「犬隻福利與族群管理政策主張」,包含基本原則、犬隻族群管理、收容犬隻動物福利、遊蕩犬隻與野生動物保育衝突等,並提建議執行相關措施,如落實飼主家戶狗口普查、村里因地制宜制定自律守則等,呼籲政府通盤檢討。",,[],[],False,,67b2b1154c524eccd973ad5a5143923e,False,03_Lai_ltn_news,2023-03-01 10:41:25,"動物保護立法運動聯盟今聲明點出,台灣遊蕩犬(流浪狗)問題長期困擾地方、村里,亦成為部分地區公安與衛生隱憂,但認為中央歷年編列大筆預算,卻未能落實源頭管理,長期消耗人力、物力與財力,更造成嚴重的社會對立,決定聯合發表「犬隻福利與族群管理政策主張」,呼籲從源頭管理解決問題。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,False,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1,,9094,req_35419a86829d4651a546432d4a566a12,merged_deduped.csv,merged_deduped.csv,L1-06,主題為政策與源頭管理機制，非單純福祉,,L2-06|L2-07,批評中央長期編列預算卻未解決問題→負面對比自豪L2-06；聯合發表主張、呼籲從源頭管理解決→行動號召L2-07,,L1-06,L2-06|L2-07,L1-06,L2-06|L2-07,L1-06,L2-06|L2-07,1.0
_369cd9d141d7,_369cd9d141d7_u000,"(12/30 21:14 更新) (中央社記者郭建伸台北30日電)民眾黨總統候選人柯文哲今天在電視辯論會砲打對手,不僅怒轟賴清德違建爭議人格破產,也指侯友宜要選總統就不該競選連任。",context,,"面對農地爭議,柯文哲雖數度解釋,但談到父親一度湧上情緒,在辯論台不禁哽咽。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]","[""辯論|procedure""]",True,debate/manifesto,a0f2ab960368b5a786ea849c5620de59,False,01_Ho_chinatimes_news,2023-12-30 19:34:00,"柯文哲辯論會對賴侯火力全開 談及家人忍不住哽咽 2023/12/30 19:34 (12/30 21:14 更新) (中央社記者郭建伸台北30日電)民眾黨總統候選人柯文哲今天在電視辯論會砲打對手,不僅怒轟賴清德違建爭議人格破產,也指侯友宜要選總統就不該競選連任。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/01_Ho_chinatimes_news_units.csv,1,,14143,req_cd739c4ab81946fbbae4f9f9ab38617e,merged_deduped.csv,merged_deduped.csv,L1-02,批評賴人格破產與侯參選操守，屬道德評價，非單純情緒,,L2-06,批評對手人格破產、競選行為→隱含國家應有更好治理標準→L2-06,,L1-02,L2-06,L1-02,,L1-02,L2-06,0.0
_975fcc82b4a8,_975fcc82b4a8_u000,"On our way, continuing on the path of democracy.",context,,,[],[],False,,a5e699c32b94ec88c9f014ce7874088a,False,01_Hou_X_datasets,2024-01-02 22:43:00,,,,,,,,,,,,,03_X_datasets/01_Hou_X_datasets_units.csv,2,,14597,req_f7956fa0db60457d84f0846d4c3cc848,merged_deduped.csv,merged_deduped.csv,L1-06,民主道路抽象宣示，屬政治路線/治理,,L2-07|L2-08,path of democracy→以民主作為共同體核心價值→L2-08；隱含一起前進→L2-07,,L1-07,L2-08,L1-06,L2-07|L2-08,L1-07,L2-08,0.5
