doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,final_status,_source_file,_corpus_tier
_55f677c6fed5,_55f677c6fed5_u001,elsewhere. Taiwan’s global engagement serves the interests of both the Taiwanese people and the international community.,context,,,[],[],False,,539d6639819c29457e017581571b5dff,False,03_Lai_X_datasets,2023-09-21 15:32:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_3221cd31ff8a,_3221cd31ff8a_u000,Today I held a press conference announcing the blueprint of my future policy initiatives. We will work towards democracy &amp;,context,,,[],[],False,,1111475f52c1717f922ff4da6e96a3b1,False,03_Lai_X_datasets,2023-09-06 21:27:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_1d3ad583d01a,_1d3ad583d01a_u000,"Departing to attend @SantiPenap's inauguration. As special envoy, I will offer congratulations on behalf of @iingwen and the people of Taiwan. Paraguay is an important friend and partner for Taiwan. Working together, I look forward to enhancing our bilateral relationship.",context,,,[],[],False,,4ef977d4480dd30e1c64383945c29023,False,03_Lai_X_datasets,2023-08-12 19:24:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_cadf990b5fb3,_cadf990b5fb3_u001,この機会に台湾社会の安倍元首相に対する感謝の気持ちを昭恵夫人に伝えました。,context,,安倍元首相の台日関係への貢献は台湾の人々の心の中に残り続けるでしょう。,[],[],False,,6048dbf93643dc33c5955c9cf5d03f51,False,03_Lai_X_datasets,2023-07-20 18:02:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_cadf990b5fb3,_cadf990b5fb3_u002,安倍元首相の台日関係への貢献は台湾の人々の心の中に残り続けるでしょう。,context,この機会に台湾社会の安倍元首相に対する感謝の気持ちを昭恵夫人に伝えました。,私は安倍元首相の遺志を継ぎ、昭恵夫人の激励を胸に、これからも台日関係のために努力し続けます。,[],[],False,,6518f742615733821c3db46690be9c81,False,03_Lai_X_datasets,2023-07-20 18:02:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_cadf990b5fb3,_cadf990b5fb3_u003,私は安倍元首相の遺志を継ぎ、昭恵夫人の激励を胸に、これからも台日関係のために努力し続けます。,context,安倍元首相の台日関係への貢献は台湾の人々の心の中に残り続けるでしょう。,,[],[],False,,22cb0e6560fa85fc6abdba0e4f37a3db,False,03_Lai_X_datasets,2023-07-20 18:02:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_927a9e55b57f,_927a9e55b57f_u000,It was a pleasure to meet National Endowment for Democracy's @NEDemocracy President @DamonMacWilson today to discuss how democracies can work together to build resilience and counter authoritarian influence.,context,,,[],[],False,,23888545641021fcceea0e8ab6802115,False,03_Lai_X_datasets,2023-07-17 15:20:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_30f28317683f,_30f28317683f_u000,"In my speech, at the opening of DPP's 20th National Party Congress, as Chairman &amp;",context,,"Presidential Candidate, I emphasized under my leadership, Taiwan will be democratic &amp;",[],[],False,,582a61d3c5a5d1b84eec84a8b38e6a1a,False,03_Lai_X_datasets,2023-07-17 09:15:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_30f28317683f,_30f28317683f_u001,"Presidential Candidate, I emphasized under my leadership, Taiwan will be democratic &amp;",context,"In my speech, at the opening of DPP's 20th National Party Congress, as Chairman &amp;",,[],[],False,,edf803fb7e7e20202913877c7e537d3c,False,03_Lai_X_datasets,2023-07-17 09:15:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_bc41f9fdb55f,_bc41f9fdb55f_u000,"Meeting with the Berlin Security Conference delegation, we agree that ROC Taiwan is a sovereign nation and cannot be considered China's internal affair. Regional peace is in the interests of all countries and requires the cooperation of peace-loving nations.",context,,,[],[],False,,2dacff0fd25ee30065f9b78d29750b6a,False,03_Lai_X_datasets,2023-06-02 16:24:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_2bd820ddf692,_2bd820ddf692_u000,"Invited to give a lecture at NTU, I listened to students’ concerns about the relationship between Taiwan and China. My view is that peace without sovereignty is not real peace. It is impossible for ROC Taiwan to accept China's “1992 consensus” and “one-China principle”.",context,,,[],[],False,,3555329da27c91c6c7d527ff77c73c29,False,03_Lai_X_datasets,2023-05-29 13:56:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_1e90744eac69,_1e90744eac69_u000,"May 20th was the 7th anniversary of President Tsai's inauguration. Over the past 7 years, we have made Taiwan more stable and connected. ROC Taiwan is key to global peace and prosperity. As a presidential candidate, I vow to build on the foundations laid down by President Tsai.",context,,,[],[],False,,3eda181da6a35454ca01cc4e5a77919a,False,03_Lai_X_datasets,2023-05-22 12:44:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_9409b02608c7,_9409b02608c7_u000,"I am pleased to meet Liz Truss @trussliz , former British PM and current MP of the House of Commons. I appreciate her support for Taiwan. In both our countries, democracy must be safeguarded through cooperation.",context,,,[],[],False,,81b6c373a9d809087db0c6d4a7125607,False,03_Lai_X_datasets,2023-05-19 11:56:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_202d28ffb26f,_202d28ffb26f_u000,Taiwan and Federation of Saint Kitts and Nevis are about to celebrate 40 years of diplomatic relations. Throughout our relationship we have cooperated as equals. Deputy Prime Minister Geoffrey Hanley and I both look forward to a long-lasting friendship between our two countries.,context,,,[],[],False,,f41a0518d95ecc15c6a4f25f9331f644,False,03_Lai_X_datasets,2023-05-12 18:41:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_a409c56dd120,_a409c56dd120_u000,It was my pleasure to discuss cyber security with former U.S. Secretary of Homeland Security Janet Napolitano. Information security is national security. Our most important task right now is to cooperate with our partners to protect democracy in Taiwan.,context,,,[],[],False,,5375e23e3940e335607d491ab650243e,False,03_Lai_X_datasets,2023-05-12 12:44:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_b2ccc4ff4b9a,_b2ccc4ff4b9a_u000,今日はうれしいことに鈴木憲和衆院議員を始めとする「日本自民党青年局長衆議院訪問団」のみなさまと面会し、日本と台湾の未来について話し合いました。,context,,経済と安全に関する協力は、私たちが共に努力していくべき目標です。,[],[],False,,b0110bd3459724b4e303fc75bb0aa801,False,03_Lai_X_datasets,2023-05-04 21:46:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_b2ccc4ff4b9a,_b2ccc4ff4b9a_u001,経済と安全に関する協力は、私たちが共に努力していくべき目標です。,context,今日はうれしいことに鈴木憲和衆院議員を始めとする「日本自民党青年局長衆議院訪問団」のみなさまと面会し、日本と台湾の未来について話し合いました。,,[],[],False,,fcbd8fb966ff048a21688c3224f385f5,False,03_Lai_X_datasets,2023-05-04 21:46:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_bb3b8d4f10c3,_bb3b8d4f10c3_u001,山東昭子前参院議長を始めとする訪問団がもたらした女性のパワーは、暖かく力強いもので、私たちは両国の発展について共通の認識を持ち、今後さらなるマルチな協力があるものと確信しています。,context,,,[],[],False,,3514d00ca3d0b39ae6b3d7d0fe9aa6b4,False,03_Lai_X_datasets,2023-05-04 21:42:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_5bfa922eaca1,_5bfa922eaca1_u001,今回の団長は坂本哲志衆院議員で、私たちはTSMC(台湾積体電路製造)熊本工場の建設や、両国の将来的な経済の発展と安全について話し合い、とても楽しく意見交換することができました。,context,,,[],[],False,,9043ae76aa85b0e1b4efeab8f918d6aa,False,03_Lai_X_datasets,2023-05-03 12:07:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_aa43fa99ece3,_aa43fa99ece3_u000,"It was a pleasure to meet with President Giammattei and other representatives from Guatemala, a strong ally of Taiwan in Central America. I conveyed to them that Taiwan will be a reliable and transparent partner in improving the lives of people in Guatemala and Taiwan.",context,,,[],[],False,,df63d28d60049c8d875fbd5b232ad864,False,03_Lai_X_datasets,2023-04-27 09:02:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_c8a012d477de,_c8a012d477de_u000,"On her first day in Taiwan, AIT's new chairman, Laura Rosenberger and I talked about future cooperation between Taiwan and the United States. We agreed that maintaining the status quo and stability across the Taiwan Strait is conducive to trade and global economic development.",context,,,[],[],False,,b5de790ddbaa07cddc17ed40a817b9f1,False,03_Lai_X_datasets,2023-04-22 11:09:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_4d7dbe3de624,_4d7dbe3de624_u000,"Glad to meet members of the National Assembly of France, led by M. Eric Bothorel, who came to express their support for Taiwan. It is our consensus that peace across the strait is essential for both TW and the EU. Taiwan is not alone, we must keep working together.",context,,,[],[],False,,418318c53e45e4aa06b987916a79060a,False,03_Lai_X_datasets,2023-04-18 18:30:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_c0c3601a81cb,_c0c3601a81cb_u000,"I met with the Canadian House of Commons Standing Committee on Foreign and Defense Mission led by the Hon. John McKay. I told everyone that if Taiwan falls, democracy will fall. I hope that Taiwan and Canada, on both sides of the Pacific Ocean, will protect our values together.",context,,,[],[],False,,ef8eecfde9c8f30f474c289120fe5002,False,03_Lai_X_datasets,2023-04-13 09:03:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_e1973e0a744c,_e1973e0a744c_u000,Economy and security are inseparable. Taiwan's hi-tech industries led by semiconductors companies are our pride. We will assist companies to develop domestically and connect them with the world. Taiwan can help create more resilient and transparent supply chains.,context,,,[],[],False,,c97c76d4e14e4de8c6affa13527cb40a,False,03_Lai_X_datasets,2023-04-12 21:21:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_e2a138ba6534,_e2a138ba6534_u000,"In my candidacy speech today I said: The future of ROC Taiwan must be determined by our 23 million people. Through democracy we will become a more beautiful, and more diverse country.",context,,,[],[],False,,99089aada8cd8c5fb28272163c28b13f,False,03_Lai_X_datasets,2023-04-12 21:03:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_e213caea9c64,_e213caea9c64_u000,"While China continues military exercises, today I was officially nominated as DPP presidential candidate. I want to bring Taiwanese together, and build a more democratic community. The election next year will be a choice between totalitarianism and democracy. We got this.",context,,,[],[],False,,27d84855bc479f4ed4c4625a179b294f,False,03_Lai_X_datasets,2023-04-12 20:54:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_468d3c537fd7,_468d3c537fd7_u000,I was glad to meet with the bipartisan US congressional delegation led by Chairperson McCaul. The world cares about the security of Taiwan. Security and the economy are two issues I take very seriously. We will do our best to protect the peace across the Taiwan Strait.,context,,,[],[],False,,d94396bd1c70f696073023acd3063859,False,03_Lai_X_datasets,2023-04-10 10:30:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_25afe7a85b2a,_25afe7a85b2a_u000,"As VP and as a Taiwanese, I’m proud to see President Tsai represent our country with dignity abroad. No matter the difficulties we face, Taiwanese people are calm, pragmatic, and confident in who we are.",context,,,[],[],False,,261039e601a1ee3fb73bef72d48ec6fd,False,03_Lai_X_datasets,2023-03-30 18:58:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_f76942759107,_f76942759107_u000,"Taiwan and Japan are natural partners in safeguarding democracy. The behaviour of China, North Korea, and Russia are a concern for both of us. Our two countries should establish a common security dialogue mechanism to protect peace in the region.",context,,,[],[],False,,9f5df7ff5420b2620020c0bea37295ad,False,03_Lai_X_datasets,2023-03-27 13:00:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_ef61479bcb94,_ef61479bcb94_u000,"Today I met with Morris Chang, founder of TSMC, and Chris Miller, author of ""Chip War"". I firmly believe democracy is the air, sunlight, and water of the semiconductor industry. Without it the sector can’t thrive. It’s in the world’s interest to protect it from being attacked.",quote,,,[],[],False,,cce938bd5f082eea59e68eea1f29d1bb,False,03_Lai_X_datasets,2023-03-16 21:29:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_dd9357a84856,_dd9357a84856_u000,"Today I registered my candidacy for the DPP presidential primary. Boosting the domestic economy, growing green energy, maintaining a resilient supply chain, and safeguarding peace are my goals. I’m honored by the support of millions of Taiwanese who share this vision.",context,,,[],[],False,,5912cf4697affaec559a941ba8082124,False,03_Lai_X_datasets,2023-03-15 13:03:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_3d10c7f4d503,_3d10c7f4d503_u000,"Taiwan doesn’t need to declare independence. The facts speak for themselves. Our focus is on democracy, prosperity, and peace.",context,,,[],[],False,,c948d1ede21eeae088dcbf101bbf7c84,False,03_Lai_X_datasets,2023-01-20 17:41:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_28e409763cee,_28e409763cee_u000,"Taiwan is already a sovereign and independent country. Under my leadership the DPP will maintain the existing status quo, protecting peace without compromising the future of Taiwanese people.",context,,,[],[],False,,1e93a0ff87529a78b755ce48dcbe728e,False,03_Lai_X_datasets,2023-01-19 11:51:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
_926cec21c924,_926cec21c924_u000,Today I start my term as chairperson of the Democratic Progressive Party. The DPP was formed 37 years ago under a dictatorship. It’s goal was clear: to have democracy in Taiwan. I am humbled to continue this work together with the Taiwanese people.,context,,,[],[],False,,a02676a3db053571ca7c1c7858e00089,False,03_Lai_X_datasets,2023-01-18 14:26:00,,03_X_datasets/03_Lai_X_datasets_units.csv,2
