doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,debate_short_review,_source_file,_corpus_tier
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u059,"我会团结国人,强化国防,强化经济,强化跟民主阵营肩并肩站在一起。",context,"赖清德: 我会把复制贴上当作是对政府的赞美,也谢谢柯主席,对执政团队的肯定。","我愿意跟中国进行交流合作,促进两岸人民的福祉。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,96a689e7f08758ffa60a990cf5498f7f,FALSE,总统辩论,,"我会团结国人,强化国防,强化经济,强化跟民主阵营肩并肩站在一起。",TRUE,institution_only,TRUE,gate: 2 inst terms,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u061,"我愿意跟中国进行交流合作,促进两岸人民的福祉。",context,"我会团结国人,强化国防,强化经济,强化跟民主阵营肩并肩站在一起。","赖清德: 我会不卑不亢维持现状,保护台湾同时稳定两岸,也促进印太的和平。",[],"[""两岸|cross-strait""]",FALSE,,02d1bbcfa5177697aad6460e63da8ef2,FALSE,总统辩论,,"我愿意跟中国进行交流合作,促进两岸人民的福祉。",TRUE,institution_only,FALSE,,FALSE,REVIEW,0.410025567,,,TRUE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u062,"赖清德: 我会不卑不亢维持现状,保护台湾同时稳定两岸,也促进印太的和平。",context,"我愿意跟中国进行交流合作,促进两岸人民的福祉。","过去国民党执政,经济停滞,动能不足,闷经济的时代已经过去了。","[{""name"": ""赖清德"", ""party"": ""DPP""}]","[""两岸|cross-strait""]",FALSE,,71645859c70766bff07010859b16ac82,FALSE,总统辩论,,"赖清德: 我会不卑不亢维持现状,保护台湾同时稳定两岸,也促进印太的和平。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.530169845,,,TRUE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u064,"过去国民党执政,经济停滞,动能不足,闷经济的时代已经过去了。",context,"赖清德: 我会不卑不亢维持现状,保护台湾同时稳定两岸,也促进印太的和平。","台商回流,外资加码,大家看股市屡创新高。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,c379a86005e763704546c330a4728600,FALSE,总统辩论,,"过去国民党执政,经济停滞,动能不足,闷经济的时代已经过去了。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.423267126,,,TRUE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u066,"台商回流,外资加码,大家看股市屡创新高。",context,"过去国民党执政,经济停滞,动能不足,闷经济的时代已经过去了。","赖清德: 过去国民党时代,把照顾的责任丢给个人,丢给家庭的时代已经过去了,七八年来蔡英文总统对社会的投资是历任总统做的最多的。",[],[],FALSE,,aed0d191fc6dacf5e53cf69507e31488,FALSE,总统辩论,,"台商回流,外资加码,大家看股市屡创新高。",TRUE,institution_only,FALSE,,FALSE,REVIEW,0.245544091,KEEP,0.425369501,FALSE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u070,"赖清德: 过去国民党时代,把照顾的责任丢给个人,丢给家庭的时代已经过去了,七八年来蔡英文总统对社会的投资是历任总统做的最多的。",context,"台商回流,外资加码,大家看股市屡创新高。","赖清德: 我将在这个基础上面,推动零到六岁国家一起养2.0、长照3.0 来减轻三明治家庭的负担。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,8bf8eacd21f797d945812fc7a9f0c4a4,FALSE,总统辩论,,"赖清德: 过去国民党时代,把照顾的责任丢给个人,丢给家庭的时代已经过去了,七八年来蔡英文总统对社会的投资是历任总统做的最多的。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.570873022,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u071,"赖清德: 我将在这个基础上面,推动零到六岁国家一起养2.0、长照3.0 来减轻三明治家庭的负担。",context,"赖清德: 过去国民党时代,把照顾的责任丢给个人,丢给家庭的时代已经过去了,七八年来蔡英文总统对社会的投资是历任总统做的最多的。",我会推动教育平权。,"[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,3d18bcc134fe6484147af1abedd0e384,FALSE,总统辩论,,"赖清德: 我将在这个基础上面,推动零到六岁国家一起养2.0、长照3.0 来减轻三明治家庭的负担。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,REVIEW,0.356469899,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u074,我会推动教育平权。,context,"赖清德: 我将在这个基础上面,推动零到六岁国家一起养2.0、长照3.0 来减轻三明治家庭的负担。","我还会推动居住正义,三大政策陪伴年轻人走过每一个关卡。",[],[],FALSE,,fdf008583025d18c384db67df1bfb159,FALSE,总统辩论,,我会推动教育平权。,TRUE,institution_only,FALSE,,FALSE,REVIEW,0.408878267,,,FALSE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u075,"我还会推动居住正义,三大政策陪伴年轻人走过每一个关卡。",context,我会推动教育平权。,"赖清德: 各位父老乡亲,2024年的总统大选,国际社会都在关注啊。",[],[],FALSE,,fa51877c329f18dd4f170bd35cef9622,FALSE,总统辩论,,"我还会推动居住正义,三大政策陪伴年轻人走过每一个关卡。",TRUE,institution_only,FALSE,,FALSE,KEEP,0.458416343,,,FALSE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u076,"赖清德: 各位父老乡亲,2024年的总统大选,国际社会都在关注啊。",context,"我还会推动居住正义,三大政策陪伴年轻人走过每一个关卡。","国际社会也非常清楚只有赖清德跟萧美琴,才能够继续跟民主阵营肩并肩一直往前走。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,7e97b0cd187b94ca81b24db88d7e6699,FALSE,总统辩论,,"赖清德: 各位父老乡亲,2024年的总统大选,国际社会都在关注啊。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.688131094,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u078,"国际社会也非常清楚只有赖清德跟萧美琴,才能够继续跟民主阵营肩并肩一直往前走。",context,"赖清德: 各位父老乡亲,2024年的总统大选,国际社会都在关注啊。","特别是,如果让国民党回来,这代表了服务贸易协议也会回来,包括大量的中生就会来台就业。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,778a22eec148376320b969348e45f217,FALSE,总统辩论,,"国际社会也非常清楚只有赖清德跟萧美琴,才能够继续跟民主阵营肩并肩一直往前走。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.53222096,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u081,"特别是,如果让国民党回来,这代表了服务贸易协议也会回来,包括大量的中生就会来台就业。",context,"国际社会也非常清楚只有赖清德跟萧美琴,才能够继续跟民主阵营肩并肩一直往前走。","各位,这对治安的影响有何其重大,对台湾社会、民心士气的影响又会有多么的重大。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,7ce3b80141548c0e06494546c98487e8,FALSE,总统辩论,,"特别是,如果让国民党回来,这代表了服务贸易协议也会回来,包括大量的中生就会来台就业。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.457499236,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u086,"各位,这对治安的影响有何其重大,对台湾社会、民心士气的影响又会有多么的重大。",context,"特别是,如果让国民党回来,这代表了服务贸易协议也会回来,包括大量的中生就会来台就业。","过去我在立法院担任干事长,我亲身经历朝小野大的情况,在程序委员会前前后后挡了六十九次的军购案。",[],[],FALSE,,7956759cc10ce4a5e0cb07ff88685a3d,FALSE,总统辩论,,"各位,这对治安的影响有何其重大,对台湾社会、民心士气的影响又会有多么的重大。",TRUE,institution_only,FALSE,,FALSE,KEEP,0.530194283,,,FALSE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u088,"过去我在立法院担任干事长,我亲身经历朝小野大的情况,在程序委员会前前后后挡了六十九次的军购案。",context,"各位,这对治安的影响有何其重大,对台湾社会、民心士气的影响又会有多么的重大。",赖清德: 但是在外面却说它是支持军购的。,"[{""name"": ""赖清德"", ""party"": ""DPP""}]","[""立法院|institution""]",FALSE,,06ff78b799d1071d98d7ca7ba4b2dfe1,FALSE,总统辩论,,"过去我在立法院担任干事长,我亲身经历朝小野大的情况,在程序委员会前前后后挡了六十九次的军购案。",TRUE,institution_only,TRUE,gate: core_election,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u089,赖清德: 但是在外面却说它是支持军购的。,claim,"过去我在立法院担任干事长,我亲身经历朝小野大的情况,在程序委员会前前后后挡了六十九次的军购案。","如果国民党回来,我们国防自主八年来走了辛苦的道路也势必会就此停止。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,a005b394eaeec24a21a4661984cc8781,FALSE,总统辩论,,赖清德: 但是在外面却说它是支持军购的。,TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.483193427,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u090,"如果国民党回来,我们国防自主八年来走了辛苦的道路也势必会就此停止。",context,赖清德: 但是在外面却说它是支持军购的。,"大家都看到了我们好不容易在国防自主的状况之下,勇鹰号的教练机已经上空服务了。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,7284a41fd17f955711ba7620c2a43f6d,FALSE,总统辩论,,"如果国民党回来,我们国防自主八年来走了辛苦的道路也势必会就此停止。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u091,"大家都看到了我们好不容易在国防自主的状况之下,勇鹰号的教练机已经上空服务了。",context,"如果国民党回来,我们国防自主八年来走了辛苦的道路也势必会就此停止。","赖清德: 我们海军跟海巡署所要的军舰我们也在打造当中,特别是我们的海鲲舰潜艇,也已经完成了第一阶段的下水典礼。","[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,ad90c69cd7fb719a424990f7a36a579f,FALSE,总统辩论,,"大家都看到了我们好不容易在国防自主的状况之下,勇鹰号的教练机已经上空服务了。",TRUE,institution_only,TRUE,gate: 2 inst terms,TRUE,KEEP,1,KEEP,1,TRUE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u092,"赖清德: 我们海军跟海巡署所要的军舰我们也在打造当中,特别是我们的海鲲舰潜艇,也已经完成了第一阶段的下水典礼。",context,"大家都看到了我们好不容易在国防自主的状况之下,勇鹰号的教练机已经上空服务了。",也敬请大家能够支持民进党所推荐的民主大联盟优秀的立委候选人。,"[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],FALSE,,169b3ce84cfcb42e27edf3d86199da0c,FALSE,总统辩论,,"赖清德: 我们海军跟海巡署所要的军舰我们也在打造当中,特别是我们的海鲲舰潜艇,也已经完成了第一阶段的下水典礼。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,REVIEW,0.245955616,KEEP,0.703148991,TRUE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u100,也敬请大家能够支持民进党所推荐的民主大联盟优秀的立委候选人。,claim,"赖清德: 我们海军跟海巡署所要的军舰我们也在打造当中,特别是我们的海鲲舰潜艇,也已经完成了第一阶段的下水典礼。",侯友宜: 对几天前的政见会说到今天的辩论会。,"[{""name"": ""民进党"", ""party"": ""DPP""}]",[],FALSE,,09530eb184b123da2d57e1c6a735c390,FALSE,总统辩论,,也敬请大家能够支持民进党所推荐的民主大联盟优秀的立委候选人。,TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.519375324,,,TRUE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u105,侯友宜: 对几天前的政见会说到今天的辩论会。,claim,也敬请大家能够支持民进党所推荐的民主大联盟优秀的立委候选人。,"我在这里要提醒,我算你的施政做不好的事情就有够多。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]","[""辩论|procedure""]",TRUE,debate/manifesto,9770817e79bd78d3378c03591db3dc56,FALSE,总统辩论,,侯友宜: 对几天前的政见会说到今天的辩论会。,TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,TRUE,KEEP,1,KEEP,1,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u111,"我在这里要提醒,我算你的施政做不好的事情就有够多。",context,侯友宜: 对几天前的政见会说到今天的辩论会。,我今天随便拿十项的施政来救救民进党。,[],[],FALSE,,79f8e8c4e712504c151d551a661dd1ae,FALSE,总统辩论,,"我在这里要提醒,我算你的施政做不好的事情就有够多。",TRUE,institution_only,FALSE,,FALSE,KEEP,0.497625381,,,FALSE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u112,我今天随便拿十项的施政来救救民进党。,context,"我在这里要提醒,我算你的施政做不好的事情就有够多。","第一个,你的光电黑金,非核跳票。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,f2a5dbafe51b498675f02a095657ac9f,FALSE,总统辩论,,我今天随便拿十项的施政来救救民进党。,TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.493349016,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u114,"第一个,你的光电黑金,非核跳票。",context,我今天随便拿十项的施政来救救民进党。,"第三个,诈骗猖獗,治安败坏。",[],[],FALSE,,326d9c5191c08e91bf5e340b7b659c6a,FALSE,总统辩论,,"第一个,你的光电黑金,非核跳票。",TRUE,institution_only,FALSE,,FALSE,REVIEW,0.255418241,KEEP,0.277971268,FALSE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u116,"第三个,诈骗猖獗,治安败坏。",context,"第一个,你的光电黑金,非核跳票。","第七个,居住正义,全面跳票。",[],[],FALSE,,bb75b1789086b9ebf1fa536dff8fcd6a,FALSE,总统辩论,,"第三个,诈骗猖獗,治安败坏。",TRUE,institution_only,FALSE,,FALSE,REVIEW,0.408243477,,,FALSE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u120,"第七个,居住正义,全面跳票。",context,"第三个,诈骗猖獗,治安败坏。","侯友宜: 第八个,两岸紧张,兵凶战危。",[],[],FALSE,,fce225103e882fc8175220317c15b6a6,FALSE,总统辩论,,"第七个,居住正义,全面跳票。",TRUE,institution_only,FALSE,,FALSE,REVIEW,0.419763803,,,FALSE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u121,"侯友宜: 第八个,两岸紧张,兵凶战危。",context,"第七个,居住正义,全面跳票。","第九个,青年低薪,房价高涨。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]","[""两岸|cross-strait""]",FALSE,,dbcce9e5709093ecafeab7d30a0ba57c,FALSE,总统辩论,,"侯友宜: 第八个,两岸紧张,兵凶战危。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.52581048,,,TRUE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u122,"第九个,青年低薪,房价高涨。",context,"侯友宜: 第八个,两岸紧张,兵凶战危。","侯友宜: 第十个,防疫弊案,黑幕重重。",[],[],FALSE,,2cf141a7bd3265bfba4ff76e483e0256,FALSE,总统辩论,,"第九个,青年低薪,房价高涨。",TRUE,institution_only,FALSE,,FALSE,REVIEW,0.166647881,KEEP,0.514845878,FALSE,REVIEW,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u123,"侯友宜: 第十个,防疫弊案,黑幕重重。",context,"第九个,青年低薪,房价高涨。","这十个问题其实,有一个问题是我参选总统很重要的一个关键。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,2267b6d8da5f0d70c25a2cded08092a7,FALSE,总统辩论,,"侯友宜: 第十个,防疫弊案,黑幕重重。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.496132851,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u124,"这十个问题其实,有一个问题是我参选总统很重要的一个关键。",context,"侯友宜: 第十个,防疫弊案,黑幕重重。","讲到防疫,我觉得最荒谬,大家也知道过去我当市长,中间有三年是疫情最严峻,都在新北市。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,2cd0e31a20307ec6bf2bac6cd903a9c9,FALSE,总统辩论,,"这十个问题其实,有一个问题是我参选总统很重要的一个关键。",TRUE,institution_only,TRUE,gate: core_election,FALSE,KEEP,0.570307314,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u125,"讲到防疫,我觉得最荒谬,大家也知道过去我当市长,中间有三年是疫情最严峻,都在新北市。",context,"这十个问题其实,有一个问题是我参选总统很重要的一个关键。","侯友宜: 新北市是疫情严重,我本来就抱一个说法,防疫视同作战。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,324dfe82788a0338d3f90f8b0aa84ab1,FALSE,总统辩论,,"讲到防疫,我觉得最荒谬,大家也知道过去我当市长,中间有三年是疫情最严峻,都在新北市。",TRUE,institution_only,TRUE,gate: 2 inst terms,FALSE,REVIEW,0.310982943,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u126,"侯友宜: 新北市是疫情严重,我本来就抱一个说法,防疫视同作战。",claim,"讲到防疫,我觉得最荒谬,大家也知道过去我当市长,中间有三年是疫情最严峻,都在新北市。","在疫情期间,民进党政府在做的完全是政治怪帅、政党考虑,还要分颜色跟党派。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,b58d53b639aeb80233026734440e5e1c,FALSE,总统辩论,,"侯友宜: 新北市是疫情严重,我本来就抱一个说法,防疫视同作战。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.460286051,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
总统辩论_3c9723712c15,总统辩论_3c9723712c15_u130,"在疫情期间,民进党政府在做的完全是政治怪帅、政党考虑,还要分颜色跟党派。",context,"侯友宜: 新北市是疫情严重,我本来就抱一个说法,防疫视同作战。","我只要说几项就好,疫情开始的时候我说戴口罩,明明口罩不够,你跟我说健康的人不要戴口罩。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],FALSE,,82fe8376807b7893f0f50e3950540c58,FALSE,总统辩论,,"在疫情期间,民进党政府在做的完全是政治怪帅、政党考虑,还要分颜色跟党派。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.489774644,,,FALSE,KEEP,,02_conference_datasets/Debate_President_units.csv,3
