doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u031,"范琪斐: 大使,我懂你的意思,就是说你是觉得说我们的体制就宪政体制,目前来讲已经有提供足够的制衡的机能了,可是我觉得这个没有没有办法回答。",claim,"另外一点我要讲的,就是说我们的公务体系在从首次的总统民选到几次的政党轮替,已经在某种程度上成为国家的公务体系不是早年的这个党政军不分的一个公务体系。","范琪斐: 另外,一个大家造成我觉得应该是很多人的心声,譬如说像是房价这个东西好了,房价这个东西。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,8144f72fb49c337ccdd175b1398bb7c0,FALSE,萧美琴专访,,"范琪斐: 大使,我懂你的意思,就是说你是觉得说我们的体制就宪政体制,目前来讲已经有提供足够的制衡的机能了,可是我觉得这个没有没有办法回答。",TRUE,institution_only,FALSE,,FALSE,KEEP,0.726955116,,,FALSE,REVIEW,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u032,"范琪斐: 另外,一个大家造成我觉得应该是很多人的心声,譬如说像是房价这个东西好了,房价这个东西。",claim,"范琪斐: 大使,我懂你的意思,就是说你是觉得说我们的体制就宪政体制,目前来讲已经有提供足够的制衡的机能了,可是我觉得这个没有没有办法回答。","范琪斐: 我觉得民进党的政策其实他在2018、19年的时候有推一个政策嘛,就是那时候开放融资,所以造成这个房价整个飙涨。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,c808e1bca8024c6833bd34377dcf8a0c,FALSE,萧美琴专访,,"范琪斐: 另外,一个大家造成我觉得应该是很多人的心声,譬如说像是房价这个东西好了,房价这个东西。",TRUE,institution_only,FALSE,,FALSE,KEEP,0.573619783,,,FALSE,REVIEW,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u033,"范琪斐: 我觉得民进党的政策其实他在2018、19年的时候有推一个政策嘛,就是那时候开放融资,所以造成这个房价整个飙涨。",context,"范琪斐: 另外,一个大家造成我觉得应该是很多人的心声,譬如说像是房价这个东西好了,房价这个东西。",范琪斐: 这样这是政策直接就造成这个房价飙涨。,"[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,dc097306a2be810772883c477c9a86c7,FALSE,萧美琴专访,,"范琪斐: 我觉得民进党的政策其实他在2018、19年的时候有推一个政策嘛,就是那时候开放融资,所以造成这个房价整个飙涨。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.621490359,,,FALSE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u034,范琪斐: 这样这是政策直接就造成这个房价飙涨。,context,"范琪斐: 我觉得民进党的政策其实他在2018、19年的时候有推一个政策嘛,就是那时候开放融资,所以造成这个房价整个飙涨。","我的意思就是说像我们这样的YouTuber,我们都做过,我们都做过一题叫做政府打房都打假的,不是只有一个很多人都做过。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,43e769169cf159642452270b2a1248bf,FALSE,萧美琴专访,,范琪斐: 这样这是政策直接就造成这个房价飙涨。,TRUE,institution_only,FALSE,,FALSE,REVIEW,0.448621005,,,FALSE,REVIEW,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u035,"我的意思就是说像我们这样的YouTuber,我们都做过,我们都做过一题叫做政府打房都打假的,不是只有一个很多人都做过。",claim,范琪斐: 这样这是政策直接就造成这个房价飙涨。,"如果您真的当了副总统,民进党怎么样说服大家说我们未来四年一定跟以前不一样。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,0835bf8e3a6f16d21d4dd7a9b9d34b97,FALSE,萧美琴专访,,"我的意思就是说像我们这样的YouTuber,我们都做过,我们都做过一题叫做政府打房都打假的,不是只有一个很多人都做过。",TRUE,institution_only,FALSE,,FALSE,REVIEW,0.486016184,,,FALSE,REVIEW,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u037,"如果您真的当了副总统,民进党怎么样说服大家说我们未来四年一定跟以前不一样。",claim,"我的意思就是说像我们这样的YouTuber,我们都做过,我们都做过一题叫做政府打房都打假的,不是只有一个很多人都做过。","萧美琴: 有关年轻人所关心的这些议题像这个房价啦, 薪资啊等等的。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,ff21a89d1cf0f33269cad4b5d936163a,FALSE,萧美琴专访,,"如果您真的当了副总统,民进党怎么样说服大家说我们未来四年一定跟以前不一样。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.670158625,,,FALSE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u038,"萧美琴: 有关年轻人所关心的这些议题像这个房价啦, 薪资啊等等的。",context,"如果您真的当了副总统,民进党怎么样说服大家说我们未来四年一定跟以前不一样。","我们其实也过去这几年也很努力在做包含社会住宅的兴建,推动那也有一些特定族羣的这个租金,补贴等等就是一直要维持一个台湾毕竟是有它的这个市场机制跟这个资源分配的公平性,两者之间怎么去找到最适切的平衡点其实是蛮重要的。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,11e353e8d0e747a0de84b402350b93a8,FALSE,萧美琴专访,,"萧美琴: 有关年轻人所关心的这些议题像这个房价啦, 薪资啊等等的。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.486635566,,,FALSE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u039,"我们其实也过去这几年也很努力在做包含社会住宅的兴建,推动那也有一些特定族羣的这个租金,补贴等等就是一直要维持一个台湾毕竟是有它的这个市场机制跟这个资源分配的公平性,两者之间怎么去找到最适切的平衡点其实是蛮重要的。",context,"萧美琴: 有关年轻人所关心的这些议题像这个房价啦, 薪资啊等等的。","我刚刚提到的一些特定族羣的租金补贴那这个包租代管或者是社会住宅那我们现在对学生也有宿舍的新的宿舍的兴建如果要在外面租房的也是有一些补贴的机制在这些政策都是想要减缓年轻人面对社会尤其是市场机制,竞争之下的各种的经济压力。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,02c42f1ee96a242aaa48da9d46d46665,FALSE,萧美琴专访,,"我们其实也过去这几年也很努力在做包含社会住宅的兴建,推动那也有一些特定族羣的这个租金,补贴等等就是一直要维持一个台湾毕竟是有它的这个市场机制跟这个资源分配的公平性,两者之间怎么去找到最适切的平衡点其实是蛮重要的。",TRUE,institution_only,TRUE,gate: 2 inst terms,FALSE,KEEP,0.605277717,,,FALSE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u044,"我刚刚提到的一些特定族羣的租金补贴那这个包租代管或者是社会住宅那我们现在对学生也有宿舍的新的宿舍的兴建如果要在外面租房的也是有一些补贴的机制在这些政策都是想要减缓年轻人面对社会尤其是市场机制,竞争之下的各种的经济压力。",claim,"我们其实也过去这几年也很努力在做包含社会住宅的兴建,推动那也有一些特定族羣的这个租金,补贴等等就是一直要维持一个台湾毕竟是有它的这个市场机制跟这个资源分配的公平性,两者之间怎么去找到最适切的平衡点其实是蛮重要的。","范琪斐: 那我们接下来我想看看,就是说另外一个我是觉得政策拟定,我觉得大家会有不同意见就像你讲的就是说其他的候选人可能也有其他的办法,因为大家想的逻辑可能不大一样,但是我觉得另外一个大家的concern就是说是弊案,这个部分就是说防弊,这件事情,譬如说从前瞻到绿能,我觉得政府是已经真的投入大量的经费也投入很多的力量,这样子。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,f268024d3fa47713517d9918d6e1e720,FALSE,萧美琴专访,,"我刚刚提到的一些特定族羣的租金补贴那这个包租代管或者是社会住宅那我们现在对学生也有宿舍的新的宿舍的兴建如果要在外面租房的也是有一些补贴的机制在这些政策都是想要减缓年轻人面对社会尤其是市场机制,竞争之下的各种的经济压力。",TRUE,institution_only,TRUE,gate: 2 inst terms,FALSE,KEEP,0.503224313,,,TRUE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u056,"范琪斐: 那我们接下来我想看看,就是说另外一个我是觉得政策拟定,我觉得大家会有不同意见就像你讲的就是说其他的候选人可能也有其他的办法,因为大家想的逻辑可能不大一样,但是我觉得另外一个大家的concern就是说是弊案,这个部分就是说防弊,这件事情,譬如说从前瞻到绿能,我觉得政府是已经真的投入大量的经费也投入很多的力量,这样子。",claim,"我刚刚提到的一些特定族羣的租金补贴那这个包租代管或者是社会住宅那我们现在对学生也有宿舍的新的宿舍的兴建如果要在外面租房的也是有一些补贴的机制在这些政策都是想要减缓年轻人面对社会尤其是市场机制,竞争之下的各种的经济压力。","萧美琴: 其实绿能全世界都在推,而且我们的企业,我们的企业,台湾有一些跨国公司它在国际上也是有要用绿电的需求,因为现在全世界的这个减碳政策甚至碳交易政策那。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,feb9ba41a9d73658ba7e604e63b954fe,FALSE,萧美琴专访,,"范琪斐: 那我们接下来我想看看,就是说另外一个我是觉得政策拟定,我觉得大家会有不同意见就像你讲的就是说其他的候选人可能也有其他的办法,因为大家想的逻辑可能不大一样,但是我觉得另外一个大家的concern就是说是弊案,这个部分就是说防弊,这件事情,譬如说从前瞻到绿能,我觉得政府是已经真的投入大量的经费也投入很多的力量,这样子。",TRUE,institution_only,TRUE,gate: core_election,FALSE,KEEP,0.762701571,,,FALSE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u068,"萧美琴: 其实绿能全世界都在推,而且我们的企业,我们的企业,台湾有一些跨国公司它在国际上也是有要用绿电的需求,因为现在全世界的这个减碳政策甚至碳交易政策那。",context,"范琪斐: 那我们接下来我想看看,就是说另外一个我是觉得政策拟定,我觉得大家会有不同意见就像你讲的就是说其他的候选人可能也有其他的办法,因为大家想的逻辑可能不大一样,但是我觉得另外一个大家的concern就是说是弊案,这个部分就是说防弊,这件事情,譬如说从前瞻到绿能,我觉得政府是已经真的投入大量的经费也投入很多的力量,这样子。","萧美琴: 所以我们去投资绿能,投资绿电。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,85a63205d248fd09ff31de146fd93701,FALSE,萧美琴专访,,"萧美琴: 其实绿能全世界都在推,而且我们的企业,我们的企业,台湾有一些跨国公司它在国际上也是有要用绿电的需求,因为现在全世界的这个减碳政策甚至碳交易政策那。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.503260732,,,FALSE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u069,"萧美琴: 所以我们去投资绿能,投资绿电。",context,"萧美琴: 其实绿能全世界都在推,而且我们的企业,我们的企业,台湾有一些跨国公司它在国际上也是有要用绿电的需求,因为现在全世界的这个减碳政策甚至碳交易政策那。",萧美琴: 我觉得现在台湾的绿能这个其实很多是民间的投资我们在做的每一件事情。,"[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,f97a7afc5868820cbb9d22d6131797ec,FALSE,萧美琴专访,,"萧美琴: 所以我们去投资绿能,投资绿电。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,REVIEW,0.468550503,,,FALSE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u082,萧美琴: 我觉得现在台湾的绿能这个其实很多是民间的投资我们在做的每一件事情。,context,"萧美琴: 所以我们去投资绿能,投资绿电。","就是第一个,减缓大家生活上面一些特定族羣中低收入户生活上面的辛苦做做到一个国家经济上有所成长,但是资源能够做更妥适分配的这样的一个大的目标那。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,d6b0759750639d007dac4082af3ee76f,FALSE,萧美琴专访,,萧美琴: 我觉得现在台湾的绿能这个其实很多是民间的投资我们在做的每一件事情。,TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.528386593,,,FALSE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u083,"就是第一个,减缓大家生活上面一些特定族羣中低收入户生活上面的辛苦做做到一个国家经济上有所成长,但是资源能够做更妥适分配的这样的一个大的目标那。",context,萧美琴: 我觉得现在台湾的绿能这个其实很多是民间的投资我们在做的每一件事情。,"萧美琴: 至于能源的这个领域当然政府的资源,我觉得最重要的投资项目就是能源的韧性,因为能源其实是我们经济发展很重要不可或缺的那我们国家的基础建设要够好。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,5b49480d54fb8386eb711e8261f7be57,FALSE,萧美琴专访,,"就是第一个,减缓大家生活上面一些特定族羣中低收入户生活上面的辛苦做做到一个国家经济上有所成长,但是资源能够做更妥适分配的这样的一个大的目标那。",TRUE,institution_only,FALSE,,FALSE,KEEP,0.550949693,,,TRUE,REVIEW,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u084,"萧美琴: 至于能源的这个领域当然政府的资源,我觉得最重要的投资项目就是能源的韧性,因为能源其实是我们经济发展很重要不可或缺的那我们国家的基础建设要够好。",context,"就是第一个,减缓大家生活上面一些特定族羣中低收入户生活上面的辛苦做做到一个国家经济上有所成长,但是资源能够做更妥适分配的这样的一个大的目标那。","所以国家资源投入最多的其实是基础建设包含我们过去的电网,全国性的大电网。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,69c21abd4ed5cbd69536cdd7f44515db,FALSE,萧美琴专访,,"萧美琴: 至于能源的这个领域当然政府的资源,我觉得最重要的投资项目就是能源的韧性,因为能源其实是我们经济发展很重要不可或缺的那我们国家的基础建设要够好。",TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,REVIEW,0.466495574,,,TRUE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u085,"所以国家资源投入最多的其实是基础建设包含我们过去的电网,全国性的大电网。",context,"萧美琴: 至于能源的这个领域当然政府的资源,我觉得最重要的投资项目就是能源的韧性,因为能源其实是我们经济发展很重要不可或缺的那我们国家的基础建设要够好。",萧美琴: 我们现在要做比较小型电网。,"[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,735b80ebbed1d30673ecb8dc941e4e4f,FALSE,萧美琴专访,,"所以国家资源投入最多的其实是基础建设包含我们过去的电网,全国性的大电网。",TRUE,institution_only,FALSE,,FALSE,REVIEW,0.485028744,,,FALSE,REVIEW,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u086,萧美琴: 我们现在要做比较小型电网。,context,"所以国家资源投入最多的其实是基础建设包含我们过去的电网,全国性的大电网。",这个都是非常庞大的投资。,"[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,58f814104786f56f3699134d0512e9af,FALSE,萧美琴专访,,萧美琴: 我们现在要做比较小型电网。,TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,REVIEW,0.478628039,,,FALSE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u087,这个都是非常庞大的投资。,context,萧美琴: 我们现在要做比较小型电网。,"但是这种投资是早晚都一定要去做的,因为这涉及到整体国家经济发展韧性的问题。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,6d3bf44bd5ba08c0e31970f0a5ac4aa1,FALSE,萧美琴专访,,这个都是非常庞大的投资。,TRUE,institution_only,FALSE,,FALSE,REVIEW,0.215545118,KEEP,0.682086453,FALSE,REVIEW,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u088,"但是这种投资是早晚都一定要去做的,因为这涉及到整体国家经济发展韧性的问题。",context,这个都是非常庞大的投资。,萧美琴: 所以这个这么多不同的面向都是一个执政者在考虑国家资源或者是我们在经济发展上有一些这个。,"[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,285fab1b6aae74400f3a5cceec12d545,FALSE,萧美琴专访,,"但是这种投资是早晚都一定要去做的,因为这涉及到整体国家经济发展韧性的问题。",TRUE,institution_only,TRUE,gate: 2 inst terms,FALSE,KEEP,0.583616614,,,TRUE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u089,萧美琴: 所以这个这么多不同的面向都是一个执政者在考虑国家资源或者是我们在经济发展上有一些这个。,context,"但是这种投资是早晚都一定要去做的,因为这涉及到整体国家经济发展韧性的问题。","我们现在这个财政体质相对健全,有一些余裕的资源。","[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,24caa9bbb4e7f402dd99519a98a78a31,FALSE,萧美琴专访,,萧美琴: 所以这个这么多不同的面向都是一个执政者在考虑国家资源或者是我们在经济发展上有一些这个。,TRUE,cooccur: actor×institution,TRUE,gate: actor×inst,FALSE,KEEP,0.772962928,,,TRUE,KEEP,02_conference_datasets/Interview_Xiao_units.csv,3
萧美琴专访_d60ae253e66a,萧美琴专访_d60ae253e66a_u090,"我们现在这个财政体质相对健全,有一些余裕的资源。",context,萧美琴: 所以这个这么多不同的面向都是一个执政者在考虑国家资源或者是我们在经济发展上有一些这个。,我们把这些资源拿来应该优先投资哪一些项目。,"[{""name"": ""萧美琴"", ""party"": ""DPP""}]",[],FALSE,,497263dee942b006f4a674bd075ef553,FALSE,萧美琴专访,,"我们现在这个财政体质相对健全,有一些余裕的资源。",TRUE,institution_only,FALSE,,FALSE,REVIEW,0.46662581,,,FALSE,REVIEW,02_conference_datasets/Interview_Xiao_units.csv,3
