unit_id,sentence,role,prev,next,speakers,targets,source,date,target_l1,sample_score,sampling_reason
_5a07172b50cc_u010,"三立集團則回應,關於土地問題,為求永續經營埔心牧場,配合都市計畫並持續增加投資文化觀光產業設施,三立影城故依法申請都市計畫變更,此為延續歷次楊梅都市計畫案(民國82年變更楊梅主要計畫「第三次通盤檢討案」),經中央與地方政府審議。",claim,"針對相關指控,東森表示:「不實指控,不予回應」。","三立影城強調相關程序皆依法依規申請,也通過相關審議。",[],[],03_Lai_chinatimes_news,2023-12-27 16:58:00,L1-07,14.3,targeted_gap_filling
_61a98eabc7d2_u004,"王寶萱表示,憲法應以台灣為本位,由全體台灣人參與制定出能保障國家正常地位,捍衛基本權利及進步價值的新憲法,因此時力2024年的修憲主張,包含「調降修憲門檻,落實還權於民」、「推動國家正常化,落實主權正義」、「推動18歲公民權,實踐世代正義」、「廢除考試院及監察院,強化權力制衡與政府效能」以及「推動國會選制改革,促進多元民意」。",claim,"既然3黨總統候選人都提出各種憲政構想,就請實質承諾,而時力作為關鍵小黨,絕對會監督3黨落實憲改承諾。","根據中華民國憲法增修條文第12條規定,修憲須經立委1/4提議,立法院院會討論,需立委總額3/4出席、出席立委3/4同意,提出憲法修正案,公告半年後經中華民國自由地區選舉人投票複決,有效同意票過選舉人總額的半數,即通過。",[],"[""修憲|constitutional""]",03_Lai_chinatimes_news,2023-12-29 14:56:00,L1-07,14.3,targeted_gap_filling
_7158de126bdc_u018,"(編輯:龍柏安)1130102 原文來自「亞洲自由電台」:<HTML> 蕭美琴趙少康激辯憲法九二共識 吳欣盈提台灣自主 趙少康稱恆春人盼核三延役 地方不認同 趙少康宣布辭中廣董事長 不領副總統薪水、官邸改青年住宅【全文】 政院:個資法與歐盟保護原則相同 若修法將參考國際 談執政成績 蕭美琴:民進黨比國民黨更會治國【全文】 吳欣盈砲打藍綠 自豪財經專業主打經濟牌【全文】 趙少康提問針對蕭美琴 吳欣盈:不要把我當空氣 國民黨板橋運動場開票 民眾揮舞國旗表達支持 蔣萬安陪同投票 趙少康:心情輕鬆、有信心 吳欣盈攜賀瓏小物投票 感嘆無電子投票民主缺一角 柯文哲喊已走到終結藍綠十字路口 要讓奇蹟發生 2025/03/22 22:03 2024/01/05 18:09 2024/01/03 14:10 2024/01/02 12:59 2024/01/01 11:06 2023/12/31 16:48 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",claim,"自由亞洲電台表示其內容為錯誤解讀,GDPR適用於歐盟的27個成員國,也適用於歐洲經濟區內的非歐盟國家,包含冰島、挪威、列支敦士登,並未達50幾個。",,"[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""吳欣盈"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]","[""國旗|symbol""]",02_Ke_chinatimes_news,2024-01-02 12:59:00,L1-07,13.8,targeted_gap_filling
_2609e62feb7c_u006,"(編輯:林淑媛)1130101 習近平新年賀詞指防疫平穩轉段 稱統一是歷史必然 辯論會交鋒憲法、國家定位 賴柯質疑中國介選助侯 侯友宜:反台獨反一國兩制 用國防實力嚇阻確保和平 蔡總統:台灣沒有廢除死刑 努力完善制度預防犯罪 總統:社會不該在核電爭議打轉 非核選項應大步前進 12項ECFA關稅取消 總統:不能把商業機制變政治威脅 民眾黨5/18人民要當家宣講 台中3藍委將出席 民進黨6/28全代會 台北國際會議中心舉行 蔡英文訪英國 15日將赴國會交流發表演說 日經:蔡英文即將訪英 凸顯台英關係持續深化 2025/05/19 20:30 2024/01/01 11:05 2024/01/01 10:19 2024/01/01 09:49 2024/01/01 09:12 2024/01/01 07:55 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",claim,"她說,至於九二共識是國民黨主張與中國協商互動的政治基礎,和中華民國憲法是兩回事情,九二共識對國家主權是有風險,把九二共識與憲法混為一談,會使得中華民國憲法落入九二共識化的風險,這才是真正令人憂慮的地方,「中華民國憲法不是風險,但與九二共識的連結才是風險」。",,"[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]","[""辯論|procedure"", ""ECFA|policy""]",03_Lai_chinatimes_news,2024-01-01 09:49:00,L1-07,13.8,targeted_gap_filling
_2bf792f1607b_u004,"糸數健一說,與那國町跟台灣一直有緊密聯繫,沒有台灣就沒有與那國町經濟發展,長輩常告誡必須與台灣維持良好關係,值得一提是,日本前年發起町長聯盟,有138位町長加入,他也是其中一員,他們向岸田內閣提出強化台日關係訴求,包括經濟交流、人員往來及安全保障,透過法規面加強雙方關係。",claim,"游錫堃率領的百人踩線團,上午9點從蘇澳港搭船出發,11點10分抵達與那國島,受到古屋圭司、與那國町長糸數健一等人熱烈歡迎,一行人前往島上最西處的西崎眺望台灣,可惜雲朵遮住視線,未能望到台灣島。","游錫堃在與那國町談話時表示,踏上距離台灣僅111公里的與那國島時,讓他體會台日間脣齒相依密切關係,不禁想起前日本首相安倍晉三所揭示的「台灣有事,就是日本有事」。",[],[],01_Ho_ltn_news,2023-07-04 20:25:38,L1-07,12.3,targeted_gap_filling
_5fded9e0a0d6_u018,"另一方面,民眾黨雖贊同侯陣營提出的不在籍投票、氣候正義及環境權納入憲法,但對恢復特偵組主張予以保留。",claim,"不過對於柯陣營提出的「總統赴立院報告、接受立院各黨團質詢監督」、「行使閣揆同意權、閣員經立院聽證同意後任命」、「凍結考監兩院、三權分立確實制衡」 主張,國民黨僅部分贊同,但認為有些主張有現行法律爭議。","至於國家認同,侯陣營提出「堅持民主自由體制,捍衛中華民國,反對台獨,反對武力犯台,反對一國兩制,台灣的未來由2300萬人決定」;","[{""name"": ""民眾黨"", ""party"": ""TPP""}]",[],02_Ke_chinatimes_news,2023-10-14 20:26:00,L1-07,12.3,targeted_gap_filling
_cc57019e16fa_u000,"柯文哲提長壽經濟 鬆綁法規、設壯世代委員會 2023/10/25 15:00 (10/25 18:15 更新) (中央社記者郭建伸台北25日電)台灣民眾黨總統參選人柯文哲今天拋出「壯世代文化運動」,表示政府應鬆綁勞動金融法規,鼓勵長輩繼續工作、消費,打造「長壽經濟」,行政院轄下設壯世代發展委員會,統籌少子化、高齡化和世代共融事務。",claim,,"媒體詢問,最近推出很多壯世代政策,是不是想要提升長者支持度。","[{""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],02_Ke_chinatimes_news,2023-10-25 15:00:00,L1-07,12.3,targeted_gap_filling
_22bae0f8a1ca_u009,"在打造創新創業雨林生態系部分,賴清德主張針對高中低風險的投資機會,擬定不同投資策略和能量布建,目標5年內創造2萬個新創就業,新創投資金額每年達1500億元,10年內讓台灣成為創新解決方案的淨輸出國,具體作法包含落實法規調適、擴大國際新創聚落、提供年輕創業人才海外創新實習機會、吸引國際行銷人才加入台灣新創團隊等。",claim,"加速金融科技創新,強化有利產業發展的金融環境,並擴大普惠金融,全方位針對所有階層和群體的金融需求,擴大民眾投資資本市場多元的理財機會。","他說明,1500億元包含新創業者的投資、金融業及國家資金的挹注等,會是早期資金到各階段需求的加總。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],02_Ke_ltn_news,2023-10-03 11:58:35,L1-07,12.3,targeted_gap_filling
_d0365f780349_u005,"矢板在演講時表示,他覺得2024台灣總統大選有一個最重要的詞就是「九二共識」,這是中國要脅台灣的一個重要的奪命索,只要台灣承認九二共識、一個中國的話,台灣問題(台灣議題)就是中國的內政,中國就可以合法的介入各種事情,國際社會就不便介入。",claim,"活動的協辦單位是日本台灣不動產協會、日本千葉台灣商會、千葉縣中華總會,吸引約100人聆聽演講並參加交流餐會。","矢板說選戰起跑後,原本他期待的是一開始3位候選人賴清德、柯文哲、侯友宜,都不承認九二共識,到今年6月中旬為止,3人都不承認九二共識,他以為這場選舉到最後,不管誰當總統,台灣就是贏了。",[],[],02_Ke_chinatimes_news,2023-09-25 00:10:00,L1-07,12.3,targeted_gap_filling
_d89970f8468b_u012,"賴清德表示,淨零轉型過程中,能源轉型是非常重要的,立法院1月已通過氣候變遷因應法,確立2050淨零轉型目標,並提供法治基礎課徵碳費,未來將跟國際接軌,建立碳交易制度,推動再生能源發展,讓企業用綠電,才能避免碳關稅問題。",claim,"2030年前將投資新台幣9000億元,帶動企業、民間共同投資,逐步走向能源轉型更安全、企業轉型更有競爭力、生活轉型更有韌性。","賴清德指出,蔡總統是台灣史上第一位推動能源轉型的總統,2016年前燃煤比例非常高,蔡總統提出減煤、增加天然氣暫時替代,在2025年核能機組停止後,大力發展綠能產業,這幾年有相當成果,去年綠能發電占比10%,超過核能發電5%,只要持續推動綠能,能迎刃解決氣候變遷下產業面臨的問題。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""立法院|institution""]",03_Lai_chinatimes_news,2023-12-26 15:53:00,L1-07,12.3,targeted_gap_filling
_679ff90984cb_u004,"透過 Google News 與會的政治大學外交系教授黃奎博提到,總統蔡英文上任後,從上到下一直在講「中華民國台灣」,甚至連外交部都這樣講,過去外交部努力拓展中華民國國際空間,不會額外加油添醋質疑自己的主權地位,讓社會更形分裂,何況翻遍憲法與中華民國的法律規章,都沒有「中華民國台灣」的法律依據。",claim,"台灣的未來和安全,唯有在中華民國的框架下才能得到保障,台獨帶來的只有兵凶戰危。","黃奎博呼籲民進黨政府,好好解釋「中華民國台灣」的地位在哪裡,「中華民國台灣」是否才真正是地位未定、沒有定位。",[],[],03_Lai_chinatimes_news,2023-12-01 17:13:00,L1-07,12.3,targeted_gap_filling
_794e0e14509b_u007,"侯友宜也說,要守護中華文化,「我們的祖先同樣來自一個地方」,遵循中華民國憲法、兩岸人民關係條例,裡面載明「兩岸之間互不承認主權,互不否認治權」,並強調,中華民國前途,未來由2300萬人決定,要提升自我防衛能力,也要不斷溝通,這是領導人該負的責任,全世界領導人有責任避戰,不能引發戰爭。",claim,"首先,中華民國海內外同胞要團結一致,對自己的國家充滿信心,同時兩岸一定要重新對話、交流,讓關係回溫,產生更多信任。","潘恩受訪時則表示,基於他自己的身分,沒有辦法明確表達支持誰,但他認為侯友宜致詞的內容很振奮人心,美國會一直跟台灣站在一起,這是無庸置疑的。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",01_Ho_chinatimes_news,2023-09-17 10:24:00,L1-07,12.3,targeted_gap_filling
_25d3aec04210_u004,"在民主方面,他表示,無論在烏克蘭或是印太區域,在當前的國際局勢下,民主日益受來自威權主義到挑戰,若當選未來的政府會將台灣打造為擁護全球民主、人權與法治價值的核心,賦權台灣民主基金會等組織與機構建立更牢固的國際連結,分享台灣的民主經驗。",claim,"他強調,「民主、和平、繁榮」不僅是民進黨的核心,也象徵台灣人民對未來的共同願望,未來會透過行動確保這些價值的實現。","他並說,台灣也應認同「在任何地方捍衛民主,就是在全世界捍衛民主」此概念,向烏克蘭人民提供更多人道援助,並連同盟友共同抵抗混合式與認知性威脅,一起防範不實或惡意訊息加深對政府機構的懷疑、分化社會,並削弱民主。",[],[],03_Lai_chinatimes_news,2023-10-26 20:34:00,L1-07,12.3,targeted_gap_filling
_06a447514ecc_u011,"賴清德進一步指出,核一、核二、核三除役是根據法律,並無意識形態,只是依法行政、順應國際潮流,若能解決核安及核廢料的疑慮,相信社會能接受核能。",claim,"在台灣的各行各業中,必然有相對需要幫助的產業、相對需要協助的個人,「政府一定要全部都照顧到,不能遺落任何一個產業、任何一個公司或任何一個人。」 此外,當被問到是否完全排除核能及對再生能源的發展是否具有信心,賴清德說,前總統馬英九主張重啟核四,任內重點放在核四的重啟,但核四已經經過公投,沒有重不重啟問題,這是人民的決定。","透過 Google News 被問到國民黨總統參選人侯友宜日前質疑賴清德取消出席氣候變遷論壇,只在民進黨同溫層取暖談能源政策。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""核能|energy""]",03_Lai_chinatimes_news,2023-10-19 14:29:00,L1-07,12.3,targeted_gap_filling
_22bae0f8a1ca_u009,"在打造創新創業雨林生態系部分,賴清德主張針對高中低風險的投資機會,擬定不同投資策略和能量布建,目標5年內創造2萬個新創就業,新創投資金額每年達1500億元,10年內讓台灣成為創新解決方案的淨輸出國,具體作法包含落實法規調適、擴大國際新創聚落、提供年輕創業人才海外創新實習機會、吸引國際行銷人才加入台灣新創團隊等。",claim,"加速金融科技創新,強化有利產業發展的金融環境,並擴大普惠金融,全方位針對所有階層和群體的金融需求,擴大民眾投資資本市場多元的理財機會。","他說明,1500億元包含新創業者的投資、金融業及國家資金的挹注等,會是早期資金到各階段需求的加總。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],03_Lai_ltn_news,2023-10-03 11:58:35,L1-07,12.3,targeted_gap_filling
_935bad32245d_u006,"黃國昌表示,不論是司法改革、居住正義,都是不分黨派、不分立場的全民共同價值,感謝柯文哲親自接受邀請函;",claim,"他呼籲,台灣人民要爭取自己權益,社會大眾16日一起共襄盛舉。","除了3位總統參選人,還有立法院的4個黨團,他們將同時寄送邀請函。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],02_Ke_chinatimes_news,2023-07-03 11:24:00,L1-07,12.3,targeted_gap_filling
_22bae0f8a1ca_u009,"在打造創新創業雨林生態系部分,賴清德主張針對高中低風險的投資機會,擬定不同投資策略和能量布建,目標5年內創造2萬個新創就業,新創投資金額每年達1500億元,10年內讓台灣成為創新解決方案的淨輸出國,具體作法包含落實法規調適、擴大國際新創聚落、提供年輕創業人才海外創新實習機會、吸引國際行銷人才加入台灣新創團隊等。",claim,"加速金融科技創新,強化有利產業發展的金融環境,並擴大普惠金融,全方位針對所有階層和群體的金融需求,擴大民眾投資資本市場多元的理財機會。","他說明,1500億元包含新創業者的投資、金融業及國家資金的挹注等,會是早期資金到各階段需求的加總。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],01_Ho_ltn_news,2023-10-03 11:58:35,L1-07,12.3,targeted_gap_filling
_52a638378148_u008,"到場為黨籍候選人助講的行政院長陳建仁,則是提出蔡英文政府8年來的經濟、勞工、衛生、教育、交通等各項政策,以國際都在關注台灣這場大選的重要性,呼籲民眾若未來能享有自由民主法治、和平繁榮,一定要投給民進黨。",claim,"「我們一起在這10幾年當中,為了東部的發展,通過花東發展條例10年400億元的經費來挹注東部。」 蕭美琴說:「我跟賴清德可以跟賴坤成一樣,我們可以從全台灣的視野來看台灣,不只是台北的角度來看台灣,我們甚至是可以從世界的視野來看台灣,就像賴坤成希望把台東變成南島的首都一樣,我們要有這個企圖,因為我們都是南島的子民、我們都有能力可以面對世界的歷史跟傳統、文化。」 蕭美琴指出,她在花蓮這些年結交很多原住民朋友,「過去每次參選立委,原住民朋友都說可惜不能投給你,因為我是區域的立法委員,可是這一次我所有的原住民朋友終於可以投票給我了。」也希望大家一起支持,讓台灣的未來更好。","透過 Google News 賴坤成細數從自己學生時代、公職人員至今,始終堅持台灣民主自由理念,且時時為台東鄉親著想,包括今天舉辦造勢活動的場地,也是他27年前擔任台東市長時,就以「城鄉新風貌」計畫爭取為海濱長廊。","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],02_Ke_chinatimes_news,2024-01-07 17:25:00,L1-07,12.3,targeted_gap_filling
_b7c7a5175553_u010,"他表示,今天大家不分黨派站出來,就是希望用共同價值及對公平正義的渴望,發出人民的聲音,要讓後面的總統府聽到人民心聲及怒吼,不分黨派、團結一致要求政府落實居住正義、喚回司法公正。",claim,"黃國昌回答,蔡政府多年來做了許多承諾及開支票,但遺憾是近幾年人民看到的是橫行權貴,就連2017年司法國是會議有許多改革訴求都無法做到,才導致近來外役監條例引發如此大風波。","有關外界對於活動正當性疑慮,黃國昌指出,大家可看到這次活動的訴求,許多是政府過去承諾迄今未做,有些則是政府百般推託但在集會前夕卻大轉彎,包括囤房稅2.0及社宅輪候制等,反映出人民站出來會有力量,開始讓政府學會謙卑。",[],[],02_Ke_chinatimes_news,2023-07-16 16:15:00,L1-07,12.3,targeted_gap_filling
_4768085535b9_u006,"賴清德引用前總統李登輝的「民之所欲,長在我心」指出,信賴民主目標在司法革新面,一是當民眾有需要時,法律服務必須長在,將法律服務視為人權的一種,無論民眾居住在都市或偏鄉、是否為經濟弱勢,都要提供民眾可近性、普及性、方便性的法律服務。",claim,"他表示,司法革新離民眾滿意的目標,尚有一段路要走,且社會日新月異,司法革新沒有終點,必然要不斷推陳出新才能符合社會需要。","賴清德說,其次是安和樂利的社會需要「法律長在」,一套完善的法律與社會制度並行,方能解決危害社會的黑金槍毒詐,他未來也一定會竭盡所能打擊黑金槍毒詐。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],02_Ke_chinatimes_news,2023-07-29 16:44:00,L1-07,12.3,targeted_gap_filling
_335e93de68ef_u002,"影片/總統選舉首場政見會 侯友宜賴清德柯文哲發言一覽 賴清德:協助礦區居住權獲保障後 老家交付公益信託 礦區建築合法轉型台北縣府有前例 原規則因升格新北廢止 賴清德回應老家公益信託沒有委屈 柯文哲酸太慢了 賴清德在第二輪發言提到,他家的老房子受到藍白攻擊,也引起社會關注,其實礦區的房子,牽涉到台灣礦業發展歷史留下來的礦工住宅,",claim,"2024大選倒數,民眾黨總統候選人柯文哲、民進黨總統候選人賴清德、國民黨總統候選人侯友宜今天晚間7時參與首場總統候選人電視政見發表會,透過3輪政見發表正面交鋒。","以及礦工後代安居的問題,合理的解決才是正道,不是在多年後只做到認定「既存違建,拍照存檔」就當作解決。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]",[],02_Ke_chinatimes_news,2023-12-20 20:51:00,L1-07,12.3,targeted_gap_filling
_917a0af7dd58_u003,"行政院代理發言人羅秉成主持政院會後記者會時轉述,陳建仁會中指出,修法是為符合去年8月12日憲法法庭宣示第13號判決意旨、國家人權行動計畫的規劃及國際趨勢,因此將推動設置個資保護獨立監督機關,同時,日前個資外洩事件也造成社會大眾高度關注,因此提高個資保護相關罰責。",claim,"行政院會今天通過「個人資料保護法」第1條之1、第48條、第56條修正草案,盼促使非公務機關投入成本、技術與人力,遵守個資安全維護義務。","陳建仁也提醒,降低個資外洩情形有助於防堵詐騙案件的發生,在個資保護獨立監督機關成立前,請各中央目的事業主管機關加強執法,並呼籲企業、民間提升資安及個資保護,共同努力維護民眾的個資安全。",[],"[""院會|procedure""]",02_Ke_chinatimes_news,2023-04-13 14:09:00,L1-07,12.3,targeted_gap_filling
_d89970f8468b_u012,"賴清德表示,淨零轉型過程中,能源轉型是非常重要的,立法院1月已通過氣候變遷因應法,確立2050淨零轉型目標,並提供法治基礎課徵碳費,未來將跟國際接軌,建立碳交易制度,推動再生能源發展,讓企業用綠電,才能避免碳關稅問題。",claim,"2030年前將投資新台幣9000億元,帶動企業、民間共同投資,逐步走向能源轉型更安全、企業轉型更有競爭力、生活轉型更有韌性。","賴清德指出,蔡總統是台灣史上第一位推動能源轉型的總統,2016年前燃煤比例非常高,蔡總統提出減煤、增加天然氣暫時替代,在2025年核能機組停止後,大力發展綠能產業,這幾年有相當成果,去年綠能發電占比10%,超過核能發電5%,只要持續推動綠能,能迎刃解決氣候變遷下產業面臨的問題。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""立法院|institution""]",02_Ke_chinatimes_news,2023-12-26 15:53:00,L1-07,12.3,targeted_gap_filling
_d89970f8468b_u012,"賴清德表示,淨零轉型過程中,能源轉型是非常重要的,立法院1月已通過氣候變遷因應法,確立2050淨零轉型目標,並提供法治基礎課徵碳費,未來將跟國際接軌,建立碳交易制度,推動再生能源發展,讓企業用綠電,才能避免碳關稅問題。",claim,"2030年前將投資新台幣9000億元,帶動企業、民間共同投資,逐步走向能源轉型更安全、企業轉型更有競爭力、生活轉型更有韌性。","賴清德指出,蔡總統是台灣史上第一位推動能源轉型的總統,2016年前燃煤比例非常高,蔡總統提出減煤、增加天然氣暫時替代,在2025年核能機組停止後,大力發展綠能產業,這幾年有相當成果,去年綠能發電占比10%,超過核能發電5%,只要持續推動綠能,能迎刃解決氣候變遷下產業面臨的問題。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""立法院|institution""]",01_Ho_chinatimes_news,2023-12-26 15:53:00,L1-07,12.3,targeted_gap_filling
