unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,source,date,target_l1,sample_score,score_reasons,sampling_reason
_564e616f0f7c_u008,"趙少康說,尤其是兩岸有同樣的文化、同樣的血緣,陸方很難向大陸民眾解釋,為何民主制度可以在台灣發展,卻不能夠適用於中國大陸,台灣的民主發展,一定會對中國大陸有所影響。",claim,"對於兩岸的未來發展,趙少康指出,和平是唯一的選擇,和平必須要以實力做後盾,台灣的防衛實力,需要美國的支持和協助,而民主,則是台灣面對中國大陸,最重要也是最好的武器。","(編輯:林克倫、張均懋)1121209 外交循蔡總統路線 柯文哲:我沒民進黨包袱將更靈活 柯文哲循蔡總統外交路線 侯友宜:我主張親美和中 時代雜誌專訪 賴清德:不會認同「統一的幻想」 柯文哲指侯康配急速傾中 趙少康:己所不欲勿施於人 指侯康配傾中 柯文哲:抹紅他剛好而已 賴清德:讓台灣持續走入國際 不走一中老路 法國外交部賀台灣選舉展現民主 呼籲尊重現狀 新北市議會民進黨團要求侯友宜到會補施政報告 趙少康復出政壇搶鎂光燈 昔政治金童難救選情 蔣萬安陪同投票 趙少康:心情輕鬆、有信心 2024/01/08 22:03 2023/12/10 19:32 2023/12/10 18:37 2023/12/09 22:25 2023/12/08 18:59 2023/12/08 17:11 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。","[{""name"": ""趙少康"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",False,,01_Ho_chinatimes_news,2023-12-09 22:25:00,L1-01,11.3,boundary_semantic|l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-06|l2_L2-09|l2_L2-12|has_speaker|has_target|claim|good_length,l1_gap_filling
_8a5c2cbcd459_u002,"賴清德說,他6日以參選人身分,公布國家希望工程國政藍圖,希望結合社會各界力量,打造民主和平、創新繁榮及公義永續的台灣,而他今天是第一次召開記者會,向民眾提出分項政策,主題是0歲到22歲投資未來世代。",claim,"賴清德今天出席國家希望工程國政願景發表會,作上述表示。","賴清德說,每個人從出身、長大、就學、進入社會,0到22歲是最關鍵的時段,政府有責任給予適當支持;","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],False,,03_Lai_chinatimes_news,2023-09-12 11:02:00,L1-01,11.3,boundary_semantic|l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-05|l2_L2-11|l2_L2-13|has_speaker|has_target|claim|good_length,l1_gap_filling
_0b921e9a7ed7_u005,"有委員觀察到,中共「20大」報告提及「安全」高達91次,在現階段中共高舉政治安全前提下,中共亦常將「安全」因素融入兩岸文化宗教交流活動,加大中共官方主導角色,強化統戰力道,交流活動呈現空洞化、形式化,如中共邀請我宗教團體赴中必定強調「心靈契合」、「融合發展」。",claim,"疫後兩岸文化宗教交流看似大幅度回溫,但在中共「宗教中國化」的發展策略下,近期交流活動內涵已有所改變,為塑造其「宗教祖國」以吸引信眾赴中,官方主導色彩加重,交流活動中充滿各式統戰或政治語言,民間自主參與度下降,表面看似維持兩岸交流形式,但內涵已發生質變。","與會委員分析,中共主張無神論,中共黨領導一切,宗教從屬於黨之下,對台文化宗教交流也是結合其內部政治發展與政策需要,如對台宗教交流主推項目,早期推動「宗教直航」,現則搭配「宗教祖國」、「兩岸一家親」、「融合發展」等中方政策,以及設立約20多個宗教類的海峽兩岸交流基地,凸顯中共對宗教的政治利用遠大於宗教信仰本質,並藉此擴大發揮對台影響力。",[],"[""兩岸|cross-strait""]",False,,03_Lai_ltn_news,2023-12-08 15:38:40,L1-01,10.3,boundary_semantic|l2_L2-03|l2_L2-04|l2_L2-06|l2_L2-07|l2_L2-12|has_speaker|has_target|claim|good_length,l1_gap_filling
_61a754e03a12_u014,"第3個保證是「推動國家希望工程」,賴清德表示,他會在總統蔡英文政府8年基礎上,推動國家希望工程,不論是價值外交、穩定兩岸、國防自主、經濟升級、能源轉型、青年投資、居住正義、教育平權等,都會繼續且做更多、更好。",claim,"面對國內外許多挑戰,要對抗的不是彼此,而是共同的困境。","賴清德說,第4個保證是「堅持理想、永不放棄」。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,02_Ke_chinatimes_news,2024-01-11 23:25:00,L1-01,10.3,l2_L2-03|l2_L2-04|l2_L2-05|l2_L2-07|l2_L2-10|l2_L2-12|l2_L2-13|has_speaker|has_target|claim|good_length,l1_gap_filling
_a2e603c91872_u009,"現在不一樣了,國際局勢有很大的變化,特別是中國習近平,改制度擔任第3屆國家主席,讓國際社會人士清醒,看清過去他們認為,只要讓中國經濟繁榮,中國共產主義就會變民主,這樣的推論結果證明是錯誤的。",claim,"中國對台灣壓力更大,但他對台灣的信心比過去強大,因為台灣已經不像過去那麼孤單了,過去兩蔣領導時代,兩岸的關係是國政內戰的延續,有很長的時間,美國聯中對抗蘇聯,台灣的聲音不被國際聽到,甚至台灣的前途隨時都可能被犧牲。","他強調,中國不斷在東海、南海軍事演習,也和俄羅斯聯合軍事演習,影響到印太地區和平,明年1月13日投開票結果,影響台灣未來的前途,大家千萬不要被錯誤的口號影響,中國把大選定位成戰爭與和平的選舉,國內在野黨響應這種說法,企圖用戰爭的說法影響台灣人民的選擇。",[],[],False,,03_Lai_ltn_news,2023-09-02 18:01:17,L1-01,10.3,boundary_semantic|l2_L2-02|l2_L2-03|l2_L2-05|l2_L2-09|l2_L2-10|has_speaker|has_target|claim|good_length,l1_gap_filling
_61a754e03a12_u014,"第3個保證是「推動國家希望工程」,賴清德表示,他會在總統蔡英文政府8年基礎上,推動國家希望工程,不論是價值外交、穩定兩岸、國防自主、經濟升級、能源轉型、青年投資、居住正義、教育平權等,都會繼續且做更多、更好。",claim,"面對國內外許多挑戰,要對抗的不是彼此,而是共同的困境。","賴清德說,第4個保證是「堅持理想、永不放棄」。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,03_Lai_chinatimes_news,2024-01-11 23:25:00,L1-01,10.3,l2_L2-03|l2_L2-04|l2_L2-05|l2_L2-07|l2_L2-10|l2_L2-12|l2_L2-13|has_speaker|has_target|claim|good_length,l1_gap_filling
_5cffad87968c_u007,"賴副總統指出,媽祖是重要文化信仰,台灣定期改選總統,就已是主權獨立的國家,台灣不屬於任何一個國家,是屬於台灣人民,他祈求天上聖母保佑2024總統大選,國家的主人台灣人民都能根據自己意願,不受外力影響、假訊息干擾,選出最佳人選,組成最負責的團隊,帶領台灣持續走入國際社會,對內發展經濟造顧人民,不僅建構兩岸和平,也能持續推動台灣的發展,在民主的道路上持續壯大台灣。",claim,"他表示,拱天宮從白沙屯一間樸實小廟,發展成如今巍峨大廟,每年前往北港朝天宮進香活動,已是國家無形文化資產,這次慶典廟方籌備1年之久,各地分靈媽祖回娘家、北港朝天宮媽祖也來共襄盛舉。","郭台銘表示,每年白沙屯媽祖進香活動,數十萬香燈腳跟隨媽祖一步一腳印,他相信善良的台灣百姓都希望改變,找回純樸沒有鬥爭、戰爭,只有台灣向上、團結的力量,民生無憂,安居樂業,期盼媽祖慈悲讓台灣有改變的機會,成為世界的驕傲,讓台灣人民擁有愛好和平、善良純樸努力拚搏的上進精神,成為真正的台灣價值。",[],"[""兩岸|cross-strait""]",False,,01_Ho_chinatimes_news,2023-09-29 13:55:00,L1-01,10.3,l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-05|l2_L2-06|l2_L2-10|l2_L2-12|has_speaker|has_target|claim|good_length,l1_gap_filling
_8651aff9a9d3_u014,"賴請鄉親父老好好思考明年一月十三日這場選舉的意義,強調發展自我防衛、團結自由民主的力量,才是確保台海和平、確保人民安全的最終解方。",claim,"賴清德昨下午出席新竹縣競選總部成立大會上致詞時,左批國民黨立委馬文君涉嫌洩漏國防資料,右打民眾黨準備提名曾是中國共產黨統戰幹部的人士擔任不分區立委;","對於國民黨總統參選人侯友宜最近酸說台獨金孫開始關心起兩岸和平,賴清德表示,所謂中華民國會滅亡、甚至用戰爭來恐嚇國人,那是國民黨長期以來的選舉伎倆,他不會隨國民黨起舞,他未來若能帶領國家,就是維持現狀,打造民主和平、創新繁榮,以及公義永續的台灣。",[],[],False,,01_Ho_ltn_news,2023-11-06 05:30:00,L1-01,10.3,boundary_semantic|l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-07|l2_L2-14|has_speaker|has_target|claim|good_length,l1_gap_filling
_5cffad87968c_u007,"賴副總統指出,媽祖是重要文化信仰,台灣定期改選總統,就已是主權獨立的國家,台灣不屬於任何一個國家,是屬於台灣人民,他祈求天上聖母保佑2024總統大選,國家的主人台灣人民都能根據自己意願,不受外力影響、假訊息干擾,選出最佳人選,組成最負責的團隊,帶領台灣持續走入國際社會,對內發展經濟造顧人民,不僅建構兩岸和平,也能持續推動台灣的發展,在民主的道路上持續壯大台灣。",claim,"他表示,拱天宮從白沙屯一間樸實小廟,發展成如今巍峨大廟,每年前往北港朝天宮進香活動,已是國家無形文化資產,這次慶典廟方籌備1年之久,各地分靈媽祖回娘家、北港朝天宮媽祖也來共襄盛舉。","郭台銘表示,每年白沙屯媽祖進香活動,數十萬香燈腳跟隨媽祖一步一腳印,他相信善良的台灣百姓都希望改變,找回純樸沒有鬥爭、戰爭,只有台灣向上、團結的力量,民生無憂,安居樂業,期盼媽祖慈悲讓台灣有改變的機會,成為世界的驕傲,讓台灣人民擁有愛好和平、善良純樸努力拚搏的上進精神,成為真正的台灣價值。",[],"[""兩岸|cross-strait""]",False,,02_Ke_chinatimes_news,2023-09-29 13:55:00,L1-01,10.3,l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-05|l2_L2-06|l2_L2-10|l2_L2-12|has_speaker|has_target|claim|good_length,l1_gap_filling
_c979e9abc24c_u006,"鄭文燦也說,大溪是文化的故鄉,大溪有許多台灣味的地方,當市長這8年來大溪老城區獲得中央支持,讓大溪老街變得不一樣,走進大溪老街就是走進歷史,大溪也是神的故鄉,關聖帝君生日眾神都來祝福,30多個社頭從1914年至今100多年遶境沒中斷,要給大溪傳統鼓勵,這是大溪的第2個過年,是生活的一部分,今天祝壽典禮希望眾神保佑,希望台灣經濟、民主、和平都能獲得保障。",claim,"賴清德提到,他要向大家拜託,自己有心要守護台灣、守護民眾和繁榮,希望和民眾一起打拚與努力,民進黨在桃園市提名的在場立委參選人范綱祥、彭俊豪、劉仁照,以及現任立委趙正宇都希望大家支持,因為國會過半才能守護台灣,目前台灣也面對數位轉型挑戰及種種社會問題挑戰,所以需要好的領導人與國會支持,最後他祝福關聖帝君保佑每個人身體健康、事業順利、平安幸福。","大溪普濟堂是從日治時代大正6年(西元1917年)同人社製作第一頂神轎,開始大溪人自發性於關聖帝君誕辰日舉行祝壽遶境,傳承迄今逾百年歷史,形成以不同行業及地區居民組成的「社頭」組織,就是年年為「聖帝公」慶生的固定班底,平日在外鄉工作的大溪子弟,這幾天也會回鄉參與活動。",[],[],False,,03_Lai_ltn_news,2023-08-10 00:33:55,L1-01,10.3,boundary_semantic|l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-06|l2_L2-12|has_speaker|has_target|claim|good_length,l1_gap_filling
_a9a6c4841824_u004,"郭台銘表示,基於對台灣政經局勢的憂心,更基於對台灣民主社會的信念,過去幾個月以來,他一直努力號召在野陣營團結整合,因為只有推出1組最強候選人,才能在大選中勝出,但這段時間來,他們看不到針對國家願景與公共政策,有任何實質的討論,特別是「兩岸和平、國際關係、經濟發展、科技升級」,這些攸關台灣未來前途的決定性方針,至今仍流於空洞的陳述。",claim,"(記者羅沛德攝) 郭台銘約於上午10時8分走上台表示,「我,郭台銘,今天要鄭重向各位報告,我決定以總統參選人的身份,投入2024總統大選」。","郭台銘表示,今天他宣佈參選總統,並全面展開連署,以取得參選資格,就是要代表主流民意,整合國民黨、民眾黨兩黨,他強調,這次連署的意義,不只是支持郭台銘個人,更是支持多數人民所企盼的改變,支持重要公共政策的討論,支持台灣繼續前進的力量,「我的參選,就是要推進在野整合」。",[],"[""兩岸|cross-strait""]",False,,03_Lai_ltn_news,2023-08-28 11:22:05,L1-01,10.3,l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-05|l2_L2-10|l2_L2-13|l2_L2-14|has_speaker|has_target|claim|good_length,l1_gap_filling
