unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,source,date,target_l1,sample_score,score_reasons,sampling_reason
_25b62a50cc95_u002,"陳斌華表示,「台灣是中國的台灣,這次選舉改變不了兩岸關係的基本格局和發展方向,改變不了兩岸同胞走近走親、越走越親的共同願望,更阻擋不了祖國終將統一、也必然統一的大勢。」 陳斌華稱,「我們解決台灣問題、完成國家統一的立場一以貫之,意志堅若磐石。我們將堅持體現一個中國原則的『九二共識』,堅決反對『台獨』分裂行徑和外部勢力干涉,與台灣有關政黨、團體和各界人士一道,促進兩岸交流合作,深化兩岸融合發展,共同弘揚中華文化,推動兩岸關係和平發展、推進祖國統一大業。」 2024總統立委選舉最新報導,請看自由時報大選專區 賴清德、蕭美琴順利當選,上台感謝民眾支持。",quote,"(記者叢昌瑾攝) 2024/01/13 23:07 〔記者鍾麗華/台北報導〕2024總統與立委選舉結果出爐,民進黨正副總統候選人賴清德與蕭美琴當選新任正副總統,立法院三黨不過半,國民黨成為國會最大黨,對此,中國國台辦發言人陳斌華13日晚間表示,此次台灣兩項選舉結果顯示,民進黨並不能代表島內主流民意。",(記者塗建榮攝) 不用抽 不用搶 現在用APP看新聞 保證天天中獎點我下載APP按我看活動辦法,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,02_Ke_ltn_news,2024-01-13 23:07:53,L1-03,9.3,l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-06|l2_L2-12|l2_L2-14|has_speaker|has_target|quote,l1_gap_filling
_25b62a50cc95_u002,"陳斌華表示,「台灣是中國的台灣,這次選舉改變不了兩岸關係的基本格局和發展方向,改變不了兩岸同胞走近走親、越走越親的共同願望,更阻擋不了祖國終將統一、也必然統一的大勢。」 陳斌華稱,「我們解決台灣問題、完成國家統一的立場一以貫之,意志堅若磐石。我們將堅持體現一個中國原則的『九二共識』,堅決反對『台獨』分裂行徑和外部勢力干涉,與台灣有關政黨、團體和各界人士一道,促進兩岸交流合作,深化兩岸融合發展,共同弘揚中華文化,推動兩岸關係和平發展、推進祖國統一大業。」 2024總統立委選舉最新報導,請看自由時報大選專區 賴清德、蕭美琴順利當選,上台感謝民眾支持。",quote,"(記者叢昌瑾攝) 2024/01/13 23:07 〔記者鍾麗華/台北報導〕2024總統與立委選舉結果出爐,民進黨正副總統候選人賴清德與蕭美琴當選新任正副總統,立法院三黨不過半,國民黨成為國會最大黨,對此,中國國台辦發言人陳斌華13日晚間表示,此次台灣兩項選舉結果顯示,民進黨並不能代表島內主流民意。",(記者塗建榮攝) 不用抽 不用搶 現在用APP看新聞 保證天天中獎點我下載APP按我看活動辦法,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,03_Lai_ltn_news,2024-01-13 23:07:53,L1-03,9.3,l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-06|l2_L2-12|l2_L2-14|has_speaker|has_target|quote,l1_gap_filling
_383585120389_u004,"談及兩岸議題,蕭美琴說,在維持現狀的目標之下,取得最佳平衡點是努力方向,維持現狀是國際社會的期待,也是兩岸需要共同承擔的責任,將延續蔡總統負責任、獲得國際信任與支持的路徑,持續發展對外關係。",claim,"面對媒體提問,蕭美琴表示,在華府工作期間與美方建立緊密合作夥伴關係,她曾提出「戰貓外交」構想,需要在各方利益之間維持最佳平衡點,以台灣利益、主體出發,與美方等國際社會建構共同價值,包含民主自由的堅持,以及對區域和平穩定繁榮等共同利益。","蕭美琴表示,對外發展最重要目的是維持區域穩定,應確保「和平要靠實力」,壯大經貿、國防實力及深化與各方國際友人空間,面對威權國家用經貿籌碼做政治性脅迫,必須透過民主夥伴交流往來、深化合作,減少脅迫的可能性。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,03_Lai_chinatimes_news,2024-01-09 11:16:00,L1-03,9.3,boundary_semantic|l2_L2-03|l2_L2-04|l2_L2-05|l2_L2-10|has_speaker|has_target|claim|good_length,l1_gap_filling
_13e011f3d177_u008,"賴清德表示,相對國民黨,民進黨將維護台灣主權,不會認同「統一的幻想」(fiction of reunification),賴主張台灣應持續提升國際經貿連結,確保台灣持續做為國際經濟不可或缺的一員,以強化台灣的整體安全,「晶片及科技產業是台灣的優勢,也是台灣對國際社會的責任」。",claim,"對於國民黨總統參選人侯友宜日前投書《外交事務》雜誌表示,兩岸之間的對話也是我們避免危機、維繫和平穩定的重要方式。","該報導結尾指,兩岸社會的差異已日益擴大,「礦工之子」賴清德將不畏懼各項挑戰,義無反顧地付出努力,持續確保台灣民主自由的生活方式。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,03_Lai_ltn_news,2023-11-22 05:30:00,L1-03,9.3,l2_L2-03|l2_L2-05|l2_L2-07|l2_L2-08|l2_L2-10|l2_L2-13|has_speaker|has_target|claim|good_length,l1_gap_filling
_af6e035620b0_u002,"內政部今天透過新聞稿指出,林右昌不僅贊同合作社推崇的理念及價值,更表示透過合作社可解決目前政府現有機制中無法處理的社會問題,也滿足社員經濟、社會、文化上的需求。",claim,"(內政部提供) 2023/10/14 10:26 〔記者吳書緯/台北報導〕內政部今表示,部長林右昌相當重視合作事業經營發展,日前特地前往「有限責任台灣主婦聯盟生活消費合作社」參訪,實地了解合作社的經營運作情形,林右昌不僅贊同其「綠色生活、環境永續」的理念,更當場填妥入社志願書,繳交股金成為合作社的一份子。","他更當場填妥入社志願書,繳交股金成為合作社的一份子,一起實踐從消費力的集結到社會力的展現,以實際行動支持地球環境永續。",[],[],False,,01_Ho_ltn_news,2023-10-14 10:26:29,L1-03,9.3,boundary_semantic|l2_L2-03|l2_L2-05|l2_L2-06|l2_L2-12|has_speaker|has_target|claim|good_length,l1_gap_filling
_d2209cbd9101_u003,"台灣北社社長張葉森致詞說,台灣雖歷經前總統李登輝、陳水扁的民主深化,卻被前總統馬英九的九二共識「壞了了」,總統蔡英文秉持維持台海現狀、發展高科技,讓台灣再度躍上國際,但轉型正義、司改、教改及青年就業問題仍有待解決。",claim,"前民進黨主席卓榮泰說,2024大選有3項重要意義,包括台灣命運關鍵、本土政權延續、總統蔡英文執政價值,盼大家用選票讓國家走向走向和平、民主、繁榮的未來,而民進黨不管對手陣營如何變化,都會一步步朝向勝選邁進。","他提到,民進黨總統參選人賴清德從政以來表現很好、也有國際觀,反觀國民黨總統參選人侯友宜、民眾黨總統參選人柯文哲、鴻海集團創辦人郭台銘都沒資格當總統,唯有讓賴清德高票當選、台派國會議員過半,才能更有效率地推動台灣「國家正常化」。",[],[],False,,03_Lai_ltn_news,2023-09-08 20:24:52,L1-03,9.3,l2_L2-02|l2_L2-03|l2_L2-05|l2_L2-10|l2_L2-13|l2_L2-14|has_speaker|has_target|claim|good_length,l1_gap_filling
_e9419dc082ff_u006,"陷入裡外不是人窘境的龍應台,25日透過臉書回應《環時》批評,「一篇文章,引來兩岸的刀光劍影。沈默的大多數,我相信,不是這麼想的,不管是左岸還是右岸。沈默不代表沒有看法,沈默不代表沒有聲音,只是他們的聲音,不用麥克風。靜水流更深,深水的力量湧出時,勢不可擋。」 針對龍應台的回應,香港作家馮睎乾今天在臉書發文表示,「訴諸『沉默的大多數』,從來是中共宣傳慣技,好比2019年香港200萬人上街遊行反修例,一樣也有人說還有500萬『沉默的大多數』支持政府啊,『你不作聲?那麼你就是支持我了』,龍應台和中共的世界觀,何其相似。她最後說『靜水流更深』,此話取自英諺『still waters run deep』,我倒是認同的,只是不理解她接著寫的兩句。Still waters run deep,常表示『平靜外表藏著激情』或『知者不言』,昔日表達『默不作聲者可能很危險』的意思。然而像龍應台那樣用,我還是第一次見。」 馮睎乾說:「『靜水』之所以危險,不在於『湧出』、『勢不可擋』,而在於你被它表面的平靜蒙蔽,不知裡面的水很深,所以渡水時,一不小心就會溺斃。如果龍應台有心反戰,不該用『靜水流深』為自己護航,而該用這句話提醒習近平,若錯估『沉默的』或『被沉默的』民意,將令自己無法翻身。」 他接著分享2篇從中國網路上看到的反戰文,「如果有戰爭,我不去,我也不會讓我的孩子去。我是一個生活在底層的人。平時沒有人記得我們,只有國家患難時才想起我們。說什麼國家有難,人人有責。說到自己的福利,跟國家城市裡,公務員享受的待遇不一樣。誰想去誰就去,反正我不去,也不會讓我的孩子去!」、「說實話,如有戰,我願戰,但是我也要在家給孩子輔導作業,我還要掙錢交學費、交醫療保險,我還要養醫院,養學校,養保險,還要種地,真的沒時間。」 馮睎乾語帶嘲諷道,相比「大作家」龍應台那種首鼠兩端的「反戰文」,這2篇由「普通中國人」寫的貼文,更有反戰力量,嚇得小粉紅紛紛出文反駁。",quote,"文章曝光後引發輿論,台派不少評論指龍應台「假中立」,嘴巴喊著反戰,實際上想著要投降,可其文章也未獲中方好感,中共官媒《環球時報》為此21日還刊出「龍應台應該知道,讓台灣不再做美國的棋子才是正確選擇」為題的文章回擊,批評她沒有與分裂勢力作鬥爭,反而試圖營造悲痛壓抑氣氛讓台灣年輕人迷失方向,這種發言是在「拖延兩岸統一」。","他最後直言,「中國人有多少願意為了捍衛權貴利益,讓自己和孩子上戰場送死呢?在今時今日的時勢,一個知識分子該做的,不是轉彎抹角寫矯情文,而是揭露中共侵略戰的本質,毫不含糊地告訴對岸14億人,根本沒有『保家衛國』的戰爭,你們參戰,就只是殺人掠地,到頭來自己落得家破人亡的下場而已。」 不用抽 不用搶 現在用APP看新聞 保證天天中獎點我下載APP按我看活動辦法",[],"[""兩岸|cross-strait""]",True,,02_Ke_ltn_news,2023-04-30 19:17:21,L1-03,8.8,boundary_semantic|l2_L2-04|l2_L2-05|l2_L2-08|has_speaker|has_target|procedural|quote,l1_gap_filling
萧美琴专访_d60ae253e66a_u002,"我自己是没有很喜欢台湾,这种文化,因为比如说像是蔡总统之前就会被人家说你自己没有生小孩,你没有资格谈台湾少子化的问题,或者是说像侯友宜最近在造势场合就会被人家说为什么你太太都没有出来站台就是。",claim,"吉娃娃: 最后有一个是我的我自己个人在做research的时候,因为有看过很多访谈就有发现萧大使在其他的访谈上面有被问到感情的状态而且还有被追问个两三次。","吉娃娃: 我自己没有很喜欢这种好像你一定要成家才能治国,然后你的感情状态一定是要很美满啊什么才能当政治人物。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],True,campaigning,萧美琴专访,,L1-03,8.8,boundary_semantic|l2_L2-06|l2_L2-08|l2_L2-12|has_speaker|has_target|procedural|claim|good_length,l1_gap_filling
_5f8d5f8e2616_u008,"據指出,賴清德邀請各領域專業人士出席今天的辯論會,希望負責任地向各界報告他將如何以「國家希望工程」打造民主和平、創新繁榮、公義永續的台灣。",claim,"柯文哲則於12時50分左右,與太太陳佩琪一同現身,並揮手向媒體致意。","輔選人士透露,受邀預計出席的學者專家及實務工作者包括,新境界文教基金會副董事長童子賢、青平台顧問中研院院士朱敬一、台灣經濟研究院院長張建一、數位經濟暨產業發展協會理事長陳正然、台灣智庫執行長呂曜志、中研院台灣史研究所研究員吳叡人、中華經濟研究院WTO及RTA中心副執行長顏慧欣、導演楊力州、彭婉如文教基金會執行長王兆慶、公民科技社群參與者侯宜秀律師等人。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""辯論|procedure""]",True,debate/manifesto,03_Lai_ltn_news,2023-12-30 13:28:05,L1-03,8.8,l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-11|l2_L2-13|has_speaker|has_target|procedural|claim|good_length,l1_gap_filling
_5f8d5f8e2616_u008,"據指出,賴清德邀請各領域專業人士出席今天的辯論會,希望負責任地向各界報告他將如何以「國家希望工程」打造民主和平、創新繁榮、公義永續的台灣。",claim,"柯文哲則於12時50分左右,與太太陳佩琪一同現身,並揮手向媒體致意。","輔選人士透露,受邀預計出席的學者專家及實務工作者包括,新境界文教基金會副董事長童子賢、青平台顧問中研院院士朱敬一、台灣經濟研究院院長張建一、數位經濟暨產業發展協會理事長陳正然、台灣智庫執行長呂曜志、中研院台灣史研究所研究員吳叡人、中華經濟研究院WTO及RTA中心副執行長顏慧欣、導演楊力州、彭婉如文教基金會執行長王兆慶、公民科技社群參與者侯宜秀律師等人。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""辯論|procedure""]",True,debate/manifesto,02_Ke_ltn_news,2023-12-30 13:28:05,L1-03,8.8,l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-11|l2_L2-13|has_speaker|has_target|procedural|claim|good_length,l1_gap_filling
_5f8d5f8e2616_u008,"據指出,賴清德邀請各領域專業人士出席今天的辯論會,希望負責任地向各界報告他將如何以「國家希望工程」打造民主和平、創新繁榮、公義永續的台灣。",claim,"柯文哲則於12時50分左右,與太太陳佩琪一同現身,並揮手向媒體致意。","輔選人士透露,受邀預計出席的學者專家及實務工作者包括,新境界文教基金會副董事長童子賢、青平台顧問中研院院士朱敬一、台灣經濟研究院院長張建一、數位經濟暨產業發展協會理事長陳正然、台灣智庫執行長呂曜志、中研院台灣史研究所研究員吳叡人、中華經濟研究院WTO及RTA中心副執行長顏慧欣、導演楊力州、彭婉如文教基金會執行長王兆慶、公民科技社群參與者侯宜秀律師等人。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""辯論|procedure""]",True,debate/manifesto,01_Ho_ltn_news,2023-12-30 13:28:05,L1-03,8.8,l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-11|l2_L2-13|has_speaker|has_target|procedural|claim|good_length,l1_gap_filling
总统辩论_e76e2f37b3f6_u1172,赖清德: 这是我们共同创造的属于台湾的时代一个更有文化自信更有国家尊严的时代一个摆脱依赖中国的经济一个不再屈服于中国压力的时代一个让政府扛起更多责任。,context,我们才有办法共同面对各项的挑战。,接住每一个彷徨需要帮助的每一个个人。,"[{""name"": ""赖清德"", ""party"": ""DPP""}]",[],False,,总统辩论,,L1-03,8.3,boundary_semantic|l2_L2-03|l2_L2-06|l2_L2-08|l2_L2-12|has_speaker|has_target|good_length,l1_gap_filling
_f2352b4b32f6_u007,"侯友宜說,選對黨,用對人,做對的事,就是台灣繁榮,安居樂業,沒有和平,一切都是空談,沒有和平,一切努力,都會化為烏有,避免戰爭,追求和平,是每個國家領袖最重要的責任,他當總統最重要的事是堅持民主自由制度、強化國防軍備、加強兩岸交流、降低兩岸衝突,讓台灣遠離戰爭。",claim,"民進黨執政,造成兩岸兵凶戰危,台海之間已經被國際認定是世界上最危險的地方、最有可能發生戰爭的地方。","透過 Google News 侯友宜表示,他向全國人民堅定宣誓,會竭盡所能,用盡他的力量、生命,捍衛台灣的民主自由制度,「我反對台獨、我反對一國兩制、我要為台灣創造更和平、更安定、更繁榮的未來。」 此外,當侯友宜提到在場縣市首長都是他的榜樣,「特別是韓市長」時,全場立即響起歡呼聲與掌聲,侯友宜隨後又說,他這些年來一直把韓國瑜曾說的「勿忘世上苦人多」放在心上;","[{""name"": ""侯友宜"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",False,,03_Lai_chinatimes_news,2023-07-23 12:26:00,L1-03,8.3,l2_L2-02|l2_L2-03|l2_L2-04|l2_L2-07|l2_L2-09|has_speaker|has_target|claim|good_length,l1_gap_filling
_229af01ae223_u009,"吳音寧說,彰化第三選區立委長期由在地勢力把持,很多發展感覺被傳統限制,她希望可以打破舊思維及舊勢力,發展在地交通、農業、教育等建設,她亦坦承,對手資源龐大,這會是一場硬仗,責任落她身上就應該承擔,她願一步一腳印,不拼看看怎知輸贏。",claim,"她在彰化溪州土生土長,身為作家,她一直關心這片土地,她曾任溪州鄉公所秘書快10年,只在2017至2018年間出任北農總經理,卸任後她就返鄉和家人、鄉親住在一起,一直都有在做服務的工作,絕非空降。","吳音寧也說,目前她雖然是無黨籍,一旦接受民進黨徵召就會入黨,代表民進黨參選,希望綠營大家團結,一起打贏選戰。",[],[],False,,02_Ke_ltn_news,2023-06-14 17:38:56,L1-03,8.3,boundary_semantic|l2_L2-03|l2_L2-06|l2_L2-12|has_speaker|has_target|claim|good_length,l1_gap_filling
_73c0b56d4f50_u004,"黃守達說,不知自己是第六選區第一個登記參選的人,登記參選的初衷就是「團結、延續、守護」,團結本土陣營的所有支持者,延續過去中西南區的文化建設及守護台灣這個國家,並希望過程可以帶動更多人認同民進黨,認同這段期間我們在這個選區的種種努力,他自己也是年輕人,希望讓台灣社會看到年輕人願意承責任,年輕人要跟台灣整國家社會一起來努力、一起來面對接下來迎向的挑戰。",claim,"黃守達說,今天在服務處碰到父親,父親很關心他的近況,獲知他今天下午要登記參選立委嚇一大跳,就陪同前來登記。","黃守達說,這次參選就是希望中西東南區、台中、台灣變得更好,這是參選立委最大的初衷,「我準備好了」!","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],False,,03_Lai_ltn_news,2023-03-23 18:00:05,L1-03,8.3,l2_L2-05|l2_L2-06|l2_L2-08|l2_L2-12|l2_L2-14|has_speaker|has_target|claim|good_length,l1_gap_filling
