unit_id,sentence,role,prev,next,speakers,targets,source,date,target_l1,sample_score,sampling_reason
_2262e5a23bba_u008,"近來,賴清德萬里老家違建爭議延續,他在政見發表會當場宣示,願意把房子交付公益信託,優先做為「礦工生活紀念館」。",context,"88槍擊案開槍和幕後的人都抓到了,都和國民黨有關。","賴清德更把矛頭指向侯友宜的「大群館」,以及柯文哲被指將農地闢建停車場非法收取租金,問柯侯是否願意跟進、交付公益信託。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""政見發表會|procedure""]",02_Ke_chinatimes_news,2023-12-20 21:59:00,L1-04,11.3,round3_gap_filling
_4b8e0711338d_u007,"口述歷史方面,文化局製作《鐵翼榮光》前桃園空軍基地傳奇主題影片,另進行文史調查、文物徵集等工作,陸續推出航空城影像紀錄冊《憶載航空城》、第一部航空城人文變遷紀錄片《記憶家園》,並成立航空城文史調查駐地工作站進行調查推廣、展示等活動,出版《打開時空寶盒:嬉遊大園文化資產》圖文書將深入校園暑期營隊,上月五日製作3D遊戲〈黑貓:逆光〉上線,希望藉由重現歷史場域的種種努力,讓國人更加了解國防歷史與其代表的意涵。",context,"同時展開的時相互相配合,讓都市計畫與文化資產保存並行,獲得交通部民航局、文化部文資局、國防部軍備局及市議會的支持,正積極展開古蹟修復、文物徵集、口述歷史、3D點雲掃描建模,及博物館園區規劃等活化再利用工程,其中黑貓中隊棚廠已於二○二○年完成緊急修復,其餘古蹟修復、活化工程可於明年逐漸完成,將成為桃園航空城的重要文化場域展現城市軟實力,也朝向發展為「航空城博物館園區」。",前空軍黑貓中隊飛行員穿著全副裝備與U2偵察機合影。,[],[],01_Ho_ltn_news,2023-07-11 05:30:00,L1-04,10.8,round3_gap_filling
_0dd161ee429a_u005,"「我們要堅持『九二共識』、反對『台獨』分裂行徑和外部勢力干涉,維護台海和平穩定,推動兩岸關係和平發展,推進祖國統一大業,為兩岸同胞謀福祉,為中華民族謀復興。」 宋濤還稱,對所有為兩岸關係和平發展作出貢獻的台灣同胞,歷史和人民不會忘記。",quote,"解決台灣問題是中國人自己的事,要由中國人來決定。","報導稱,連勝文轉達連戰對習近平的誠摯問候,表示兩岸應堅持「九二共識」、反對「台獨」,加強交流合作,維護台海和平,造福兩岸同胞。",[],"[""兩岸|cross-strait""]",03_Lai_ltn_news,2023-05-11 23:29:32,L1-04,10.8,round3_gap_filling
_00f09b143ff3_u012,"侯友宜呼籲集中選票,支持在野最強的侯康配,選舉剩下6天,1月13日是最尊敬的故總統蔣經國逝世紀念日,蔣經國教育大家要清廉、勤政、認真、打拚,蔣經國曾說,「今天如果不做,明天會後悔」;",claim,"他人生最重要的目標是改變台灣政治制度,不可以總統獨大、不受監督,要給全民監督。","因此1月13日要贏,對得起蔣經國、對得起中華民國、對得起台灣這塊土地,對得起下一代,「我們一定贏」。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]",[],01_Ho_chinatimes_news,2024-01-07 19:44:00,L1-04,10.3,round3_gap_filling
_c80fd45b2cdc_u006,"賴清德表示,2018年他擔任行政院長,花蓮發生地震,安倍寫了台灣加油的話鼓勵台灣人,當台灣鳳梨受到中國抵制,農民生活出現困難,安倍為了推銷台灣鳳梨,不但自己購買來吃,還拍影片在網路傳播,「真的是令人非常感動、非常溫暖的人。」 賴清德說,當台灣面臨疫情威脅,安倍當時幫忙促成日本政府捐贈疫苗累計數量超過420萬劑,幫台灣度過難關,安倍對台關心支持,所做的遠比他剛講得更多,",claim,"賴清德說,安倍不只是國際政治家,對日本政治與印太和平有貢獻,也是非常溫暖的人,安倍的溫暖每每令人感動不已,他在擔任台南市長時,2016年發生大地震,隔天安倍就派5個日本官員來到地震現場了解需求,要提供直接協助,那種貼心令他感動。",因此他要深深一鞠躬向安倍表達感謝。,"[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],03_Lai_chinatimes_news,2023-07-17 20:16:00,L1-04,10.3,round3_gap_filling
_4cd960cf1b76_u006,"易思安指出,過去40年來,尤其是近幾年,所有證據都顯示當台灣對事實妥協、美台間保持不必要距離,或避免激怒中共時,只會讓自身變得更脆弱、更無力,且損及國家安全。",claim,"李喜明說:「沒有統一台灣,就不能說已經實現中華民族偉大復興。所以不論哪位參選人成為(台灣)未來總統,我不認為能改變習近平的想法,或是他對中國夢的整體打算。」 易思安表示,台灣人民不該聽信「只要你票投給北京喜歡的參選人,或避免做某些事,你就不會有事」的說法。","他強調,美台不應獎勵中共惡劣行徑。",[],[],02_Ke_chinatimes_news,2023-06-30 08:03:00,L1-04,10.3,round3_gap_filling
_5ebb9b677979_u005,"接著,趙少康轉以國語發聲,猛打賴清德萬里老家爭議,質疑賴清德日前在首場電視政見發表會上表示,願將萬里老家交付公益信託,優先做為礦工生活紀念館,在他看來是三大騙,是緩兵之計、障眼法、移花接木。",claim,"他呼籲,換人換黨做做看。","趙少康表示,賴清德萬里老家爭議,實在看不出那是工寮,他去查了一下,根據土地權狀,面積是755平方公尺,等於228坪,大家有看過這麼大的工寮嗎。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""趙少康"", ""party"": ""KMT""}]","[""政見發表會|procedure""]",03_Lai_chinatimes_news,2023-12-22 20:00:00,L1-04,10.3,round3_gap_filling
_73c0b56d4f50_u004,"黃守達說,不知自己是第六選區第一個登記參選的人,登記參選的初衷就是「團結、延續、守護」,團結本土陣營的所有支持者,延續過去中西南區的文化建設及守護台灣這個國家,並希望過程可以帶動更多人認同民進黨,認同這段期間我們在這個選區的種種努力,他自己也是年輕人,希望讓台灣社會看到年輕人願意承責任,年輕人要跟台灣整國家社會一起來努力、一起來面對接下來迎向的挑戰。",claim,"黃守達說,今天在服務處碰到父親,父親很關心他的近況,獲知他今天下午要登記參選立委嚇一大跳,就陪同前來登記。","黃守達說,這次參選就是希望中西東南區、台中、台灣變得更好,這是參選立委最大的初衷,「我準備好了」!","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],03_Lai_ltn_news,2023-03-23 18:00:05,L1-04,10.3,round3_gap_filling
_6dac1b78a4c3_u005,"「我要請各位相信,瓜國將繼續站在中華民國台灣這邊,作為最堅實的邦交國!」賈麥岱表示,雙方將持續深化各領域合作,特別是醫療衛生、經濟及基礎建設方面,作為台灣在國際社會理念相近的國家及民主夥伴,瓜國已經準備好與台灣攜手並進,朝國家發展繁榮的目標前進。",claim,"賈麥岱表示,近90年來,瓜地馬拉和中華民國台灣持續加強有利國家發展的交流與合作關係,相信未來我們仍會繼續團結一心、相互扶持,我們對兩國邦誼代表的理念、價值深具信心,誠如蔡總統訪問瓜國時表達的,兩國將秉持踏實、互惠、互利的原則繼續推動外交關係。","賈麥岱最後表示,非常高興再次訪問這個重要的友邦,他要重申兩國兄弟友邦之間的承諾,「瓜地馬拉同樣支持貴國外交工作的使命,就是積極地捍衛國家主權及領土完整,促進和平及中華民國台灣作為主權國家參與國際社會的訴求」。",[],[],02_Ke_ltn_news,2023-04-25 10:59:05,L1-04,10.3,round3_gap_filling
_67abe2ea868d_u002,"黃金舜指出,目前民進黨不分區立委有醫師代表邱泰源、護理人員代表陳靜敏,卻無藥師代表,回顧過去疫情期間,藥界表現可圈可點,受到民眾肯定,未來政府要發展生技醫療產業、台灣大健康等政策上,藥界可以提出許多建言,期盼在國會占有1席。",claim,"(資料照) 2023/10/18 20:56 〔記者林惠琴/台北報導〕藥師在武漢肺炎(新型冠狀病毒病,COVID-19)期間的付出有目共睹,中華民國藥師公會全聯會推薦、爭取該會理事長黃金舜列入民進黨第11屆全國不分區立委候選人安全名單內,希望未來藥界聲音能夠被聽見,為全民福祉做出貢獻。","此外,黃金舜提到,民進黨強調不分區立委要有專業度、論述能力、協調力與戰鬥力,他具藥學行政、藥事及大健康照護、醫藥健保制度等專業,並已經擔任20多年調解委員,熟悉庶民語言可協助與民眾溝通及說明政策,協調力沒問題,論述能力、戰鬥力也不落人後。","[{""name"": ""民進黨"", ""party"": ""DPP""}]",[],02_Ke_ltn_news,2023-10-18 20:56:39,L1-04,10.3,round3_gap_filling
_3add653665f2_u006,"至於詐騙問題,賴清德說,政府現階段關注系統性詐騙,而且是不擇手段,才是目前國人最關注的,未來會持續打擊黑金槍毒詐,生活在這塊土地的同胞才能感受到安全;",claim,"賴清德說,他衷心希望,經由結合社會努力,台灣在經濟上成為日不落國,改善台灣的投資環境,事實上台灣跟中國貿易逐年下降,轉移到印太、美國、歐洲,這是台灣產業升級、經濟轉型,有辦法成為國際級企業後,又被下一代創新投資,可以提高年輕人收入。","最近政府推出打詐,都是根據當前詐騙事件修改法令,希望事件不要再發生,尤其是資料保護法修法等,確保個資不流出。","[{""name"": ""賴清德"", ""party"": ""DPP""}]",[],03_Lai_ltn_news,2023-08-05 21:44:28,L1-04,10.3,round3_gap_filling
_c30977258b6c_u006,"法國總統馬克宏5月31日一改過去態度,懇請盟國給烏克蘭「具體而可靠」的安全保證,但德國總理蕭茲(Olaf Scholz)1日卻語帶保留,還說這是待戰爭結束後才要傷腦筋的問題。",claim,"在峰會之前乃至會議期間,各國對西方究竟能為基輔提供哪些安全保證以確保日後不會再遭俄國入侵等爭議課題,立場與看法不一致且相左。",意外現身歐洲政治共同體峰會的烏克蘭總統澤倫斯基(Volodymyr Zelenskyy)開出兩項直白要求:明白邀請烏克蘭加入北約、加入北約的過程得有安全保障。,[],[],03_Lai_chinatimes_news,2023-06-02 13:13:00,L1-04,10.3,round3_gap_filling
_d594edeb850f_u003,"據國民黨轉述,夏立言表示,就在18年前兩岸同樣面臨緊張情勢時,國民黨順應兩岸民眾對和平的渴望,通過「破冰之旅」化解了一觸即發的兩岸危局,此後在國民黨執政時期,兩岸在共同的政治基礎上,舉行數次會談,簽署多項攸關民生福祉的協議,開啟了雙方和平穩定、繁榮發展的黃金時代。",claim,"國民黨指出,夏立言在會談中首先肯定自「連胡會」以來到國民黨執政8年期間,包括「馬習會」在內的國共交流與合作成果,並對當前兩岸面臨的各種問題和困難,以及台灣民眾的諸多關切事項如民生經貿議題等,表達國民黨的立場和看法,最後夏立言還提出未來兩岸可以加強交流合作的方向和願景,並與王滬寧交流彼此意見。","夏立言強調,當時雙方不僅定期進行「兩岸事務首長會議」,後來也成功於新加坡舉行「馬習會」,為兩岸領導人面對面平等協商、和平交流樹立典範,更得到國際社會的高度肯定,這不但證明了過去8年國民黨兩岸政策的正確性和重要性,而且也是國共兩黨合作下,不可忽視的重大成就。","[{""name"": ""國民黨"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",01_Ho_ltn_news,2023-02-10 21:53:15,L1-04,10.3,round3_gap_filling
_d594edeb850f_u006,"國民黨表示,維持兩岸關係的和平穩定,促進台灣人民、兩岸人民的生活福祉,一直是國民黨最優先的政策目標,相信這也是當前兩岸從民間到官方的共識,該黨將秉持一路走來的智慧與精神,不畏艱難險阻,繼續戮力推動台灣民生福祉,推動兩岸交流、促進兩岸和平,為兩岸的發展和繁榮找到最佳的平衡點。",claim,"夏立言認為,這些寶貴的政治資產,值得兩岸共同珍視,從過去的歷史經驗來看,無論兩岸關係經歷多少起伏波折,哪怕彼此有再大的分歧,但只要能夠繼續交流對話、累積互信,以智慧化解衝突,用包容尋求共識,把維繫台海和平當成重要目標,相信沒有什麼困難是不能化解的。",國民黨副主席夏立言今日傍晚在北京人民大會堂與3月可望接任中國全國政協主席的中共二十大中央政治局常委、中共中央對台工作小組副組長王滬寧會面。,"[{""name"": ""國民黨"", ""party"": ""KMT""}]","[""兩岸|cross-strait""]",01_Ho_ltn_news,2023-02-10 21:53:15,L1-04,10.3,round3_gap_filling
_322fdaa48a89_u012,"賴清德說,過去民進黨為民主打拚,未來為和平奮鬥,面對中國文攻武嚇,我們不會改變和平的立場,也不會放棄任何和平的機會,將秉持對等尊嚴,自信地展開交流合作,增進彼此的了解、理解、諒解、和解,共同增進兩岸人民的福祉,一起面對天災地變新興傳染病等各種挑戰,透過合作帶來兩岸和平,放眼全球。",claim,"賴清德指出,當前國際社會民主陣營已注意到中國對國際社會的威脅,也關注台海和平對世界的重要性,我們應該跟理念相近、民主盟友一起合作,共同努力對中共發生威懾效果,不讓其越雷池一步,備戰才能避戰,能戰才能止戰,實力帶來和平。","賴清德表示,印太區域人口已超過40億,GDP佔全球6成,是地緣政治變化衝擊最嚴厲的區域,台灣位處印太戰略的第一島鏈,台灣對印太和平穩定、世界永續發展至關重要,一定要發揮關鍵力量,透過民主活力,深化民主夥伴關係,除了加強區域安全合作外,也應該透過民主自由價值,公衛醫療機驗,半導體產業鏈,或宗教自由、體育交流、青年服務、學術研究等成就,來攜手理念相同國家,成立民主和平共同體,維護台海印太及世界的和平。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",03_Lai_ltn_news,2023-04-12 16:01:58,L1-04,10.3,round3_gap_filling
_08b1effe5563_u003,"柯文哲致詞時表示,過去有人說,在高雄派個西瓜出來選,只要是綠的都會贏,但他知道高雄市民內心,仍渴望改變和建立新政治文化,高雄人需要的是中央政府改正過去重北輕南文化,高雄是南部第1大都市,要有自己地位,而不是被當作台北以外的第2考量。",claim,"柯文哲與副手吳欣盈大進場時,晚會現場情緒達到沸騰,支持者不斷高喊「台灣的選擇,柯文哲」、「112上凱道,113去投票」、「棄藍綠、保台灣」等口號,並爭相與柯文哲、吳欣盈擊掌,兩人約花了10餘分鐘才走上舞台。","他指出,2024總統大選是新政治與舊勢力的對決、理性務實科學與意識形態的對決、公民運動與傳統樁腳政治的對決,台灣不應該陷在藍綠惡鬥泥淖,應該要勇敢走向新政治、新文化。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],02_Ke_chinatimes_news,2024-01-07 23:04:00,L1-04,10.3,round3_gap_filling
_16c4310c9e93_u012,"范雲說,第一島鏈的強化準備,可以從日本去年底內閣會議通過新版「國家安全保障戰略」文件中,首指中國是日本「迄今最大戰略挑戰」(過去是朝鮮),並增加26.3%的國防預算得到印證。",claim,"范雲指出,身處第一島鏈關鍵點的台灣,不管是因為國際戰略地位,或是站在抗衡中共第一線的堅韌民主國家象徵,過去這一年,都在經歷國際政治與國際關係上迅速且強烈的變化。","第二島鏈也在強化準備,美國印太戰略部署及軍事防衛建置,就是證明。",[],[],02_Ke_ltn_news,2023-03-26 13:22:35,L1-04,10.3,round3_gap_filling
_16c4310c9e93_u015,"范雲表示,除地緣政治,台灣的國際關係也正在經歷前所未有的格局,國際政治上的結盟與交流,逐漸模糊傳統的外交界線,即使沒有邦交,實質的交流與互訪非常頻繁,光是這個月,台灣就迎來德國教育部長、捷克眾議院議長、科索沃前總理、英國跨黨派議員,美國民主黨州主席協會等。",claim,"台灣是關鍵核心,這些強化的準備都是為了和平!","「這也是我們現在可以為國家做的:『實質交往』。」 范雲說:「數位時代,我們每一個人都可以跟國際各國民眾介紹台灣,介紹我們如何得來不易的民主,介紹我們如何在每天中共軍機繞台的威脅下守護自由,介紹我們如何與世界各國的公民社會攜手努力捍衛人權。」 「做民主世界的MVP!」范雲強調:「我們的國家再一次被中共粗暴羞辱,我們可以檢討政府、可以憤怒宏都拉斯,但我們也一定要為了台灣,做國家最強的後盾,走出去,交朋友!我們會讓更多國家的人民知道,這個小島上,有一群人民,他們正在努力守護他們的民主國家、多元社會。」 不用抽 不用搶 現在用APP看新聞 保證天天中獎點我下載APP按我看活動辦法",[],[],02_Ke_ltn_news,2023-03-26 13:22:35,L1-04,10.3,round3_gap_filling
_c76a4fd33977_u008,"他說,G7(7大工業國集團,由美國、英國、德國、法國、日本、義大利及加拿大組成)反對中國用武力威脅改變台海和平,強調台灣安全、印太和平穩定是全世界繁榮穩定發展要因。",claim,"兩岸問題不是過去國民黨與中國共產黨內戰問題,台灣與中國間問題是國際性問題。","賴清德表示,當中國企圖武力威脅影響選舉,「我們心頭要抓乎定」,要有自信,「德不孤,必有鄰」,台灣是國際上良善力量, 非孤單一人,全世界民主國家都與台灣站在一起。",[],[],03_Lai_chinatimes_news,2023-11-16 14:17:00,L1-04,10.3,round3_gap_filling
_c76a4fd33977_u010,"賴清德上午在曾任桃園市長的行政院副院長鄭文燦、民進黨籍立委鄭運鵬及民進黨桃園市第4選舉區立委參選人范綱祥等陪同下,在桃園鎮撫宮參香表示,桃園在鄭文燦過去8年打拚下,人口成長迅速,他未來一定推動桃竹苗大矽谷計畫,以科技結合3個生活圈。",claim,"賴清德表示,當中國企圖武力威脅影響選舉,「我們心頭要抓乎定」,要有自信,「德不孤,必有鄰」,台灣是國際上良善力量, 非孤單一人,全世界民主國家都與台灣站在一起。","鄭文燦說,曾任台南市長的賴清德不只是5星級市長,更是帶動台南文化升級、科技轉型重要推手,未來是帶動台灣前進發展的總舵手。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]",[],03_Lai_chinatimes_news,2023-11-16 14:17:00,L1-04,10.3,round3_gap_filling
_d56a00cb10f0_u005,"柯文哲認為,他在台灣政壇所代表的是理性、務實、科學,透過每一天實踐落實在人民生活之中,選擇柯文哲不是選擇一個候選人,而是選擇過去這10年來,台灣社會所渴望的進步與公義。",claim,"柯文哲表示,是人民對民主的信念與對進步價值的期待,讓他堅持「清廉、勤政、愛鄉土」,他代表的是渴望改變的聲音,是堅信台灣前進世界的信念,各種政治攻擊只是證明,民進黨政府已經距離原本的信念越來越遠,當台北市長8年不會說自己是最優秀的政治人物,但他最認真、最踏實面對困難、解決問題。","他說,他將用過去8年在台北市政府的公務經驗及從醫30年的良知與專業,踏出改革之路,需要解決人口危機、改善勞動條件、提高高等教育投資、守護醫療品質、落實居住正義、確保能源穩定、建立產業韌性、杜絕債留子孫,打造共融社會。","[{""name"": ""柯文哲"", ""party"": ""TPP""}]",[],03_Lai_chinatimes_news,2023-12-30 16:46:00,L1-04,10.3,round3_gap_filling
_b004949c78c0_u004,"針對六都部分,卓冠廷說,台北市鄰長交通補助費2000元行之有年,高雄、台中市也是2000元,桃園市含報紙費,每個月有2500元協助工作費是六都最優,新北市1500元只贏台南市的工作慰問金1000元,盼市府研議再加500元,預算增加約1億3428萬元,與市府2131億元總預算相比不算太多,卻能有效鼓舞基層士氣。",claim,"卓冠廷表示,鄰長工作內容在《新北市里鄰工作要點》等法有明確規定,要協助高風險脆弱家庭通報關懷、傳染病防治、社會急難救助、獨居老人關懷等,多有辛苦之處,卻是無給職,每年除了健保費、活動費3840元以外,就只有每個月300元報紙費、1500元交通補助費。","林耀長回應,主要問題在於財源,新北市人均統籌分配款低,恐怕排擠社福預算。",[],[],01_Ho_ltn_news,2023-11-06 13:24:53,L1-04,10.3,round3_gap_filling
