window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_6da1b187fd2a_w0000,_6da1b187fd2a,02_Ke_chinatimes_news,,"[0] (11/16 14:48 更新) (中央社記者吳睿騏桃園16日電)民進黨總統參選人賴清德今天說,藍白硬是湊合在一起而且還公然的分贓權力,不但沒有民主精神也不把人民看在眼裡,他說2個不對的人,不管誰正誰副,政治上沒有負負得正的事。 [1]  [2]  [3] 賴清德強調,不管藍或白都不是台灣的民意主流,推出的人選不但不能守護國家安全,也沒有辦法提出完整的國政藍圖。 [4] 賴清德說,「2個都不是適任的國家領導人」,2個不對的人,不會湊合在一起之後,不管誰正誰副,就可以成為對的一組,在政治上沒有負負得正的事,他的競選總部本就設定一對一的對戰模式,也有信心贏得選舉,「我們也一定會贏得這場選舉,我將帶領台灣持續在民主道路上壯大前進,走進國際社會,迎向未來,絕對不允許親中政權拖著台灣走回頭路」。",L2-05|L2-06|L2-07|L2-08,2,2.0099470174893503,
_ee375490e759_w0003,_ee375490e759,02_Ke_chinatimes_news,,"[4] 黨內人士表示,全代會當天活動流程與舞台設計,將以棒球為主要元素,規劃由賴清德率領立委參選人出場,展現出明星球員的團隊氛圍。 [5]  [6] 屆時除有總統蔡英文、黨主席賴清德致詞,行政院長陳建仁將率執政團隊到場,談民進黨執政7年半的政績,展現傳承、改革與團結。 [7] 不過,民進黨今年的區域立委布局,提名過程一波三折。",L2-06|L2-07,2,2.0099354299678684,
_9e4eef8cbd19_w0009,_9e4eef8cbd19,02_Ke_chinatimes_news,,"[14] 透過 Google News 民眾黨候選人邱臣遠向對手張智倫、吳崢表示敬意,他說,雖政黨不同,但一起完成精彩的選舉,展現民主精神,也盼望張智倫能為中和帶來更好的建設與發展,為民服務。 [15]  [16] 在此選區,他雖是最有經驗的現任立委,但仍敵不過地方派系長久的經營,與執政黨豐沛資源的無限奧援。 [17]  [18] 2024/01/13 22:06",L2-06|L2-07|L2-08,2,2.009933684984112,
_7e8ebd115b2e_w0003,_7e8ebd115b2e,02_Ke_chinatimes_news,,"[8] 藍白合破局後,面對藍綠夾殺下,柯文哲除積極推出各式國政政見,鑑於陸戰實力薄弱,選戰主攻空戰開設「KP TV」作為宣傳管道,持續鞏固支持者熱度,並號召青年選民出籠、力推55計畫,盼用親情影響長者投票。 [9]  [10]  [11]  [12] 由於柯團隊競選主軸主張居住正義和經濟改革,直搗青年低薪的痛點,透過演算法推波助瀾,柯文哲選戰倒數1個月時線上線下人氣翻騰,造勢晚會更持續蟬聯發燒影片。 [13] 掃街拜票時更時常有年輕人對柯文哲尖叫,宛如偶像待遇,帶起一股白色旋風。",L2-06|L2-07,2,2.009930845819305,
_137cfb925251_w0010,_137cfb925251,02_Ke_chinatimes_news,,"[13] 賴副總統認為,政府要協助台灣中小企業順利轉型。 [14]  [15] 賴副總統強調,他對台灣很有信心,例如今天參訪的福比麵包廠,雖成立沒多久,但已經著手進行自動化及綠色轉型,這代表台灣社會具備底蘊,只要政府明確點出方向,並與大家一起合作,相信一定會成功。 [16] 透過 Google News 賴副總統說,當全世界發生變化時,不論是地緣政治變化、因應氣候變遷或人工智慧時代來臨,都是台灣的機會。",L2-06|L2-07,2,2.0099237556405583,
_bd1ee7a995d5_w0003,_bd1ee7a995d5,02_Ke_chinatimes_news,,"[6] 他說,過去數週揭露同選區競選對手邱鎮軍持有房舍涉毒賭爭議的過程中,不斷有支持者反映其家人或親友因毒品導致家庭破碎或人生崩壞故事,因此,希望以實際行動為毒品防制及陷入毒癮朋友盡一份心力。 [7] 曾玟學承諾,這次立委選舉的選票補助款將全數捐出,提供反毒防制、教育關懷團體及相關機構使用,以每1票補助新台幣30元計算,預估捐出總金額至少超過200萬元。 [8] 對於曾玟學表態捐出選票補助款,國民黨苗栗縣第2選區立委候選人邱鎮軍表示,先前針對曾玟學競選經費來源提出質疑,要求曾玟學說明政治獻金中有無來自民進黨、「雲豹」旗下相關企業或其它與民進黨友好企業的資助,對手遲遲不敢公布,如今宣布捐贈,「是否錢多到用不完」,希望曾玟學還是先把競選經費公布後再說。",L2-06|L2-07,2,2.0099204200552805,
_a4ad462e3502_w0003,_a4ad462e3502,02_Ke_chinatimes_news,,"[4] 賴清德指出,這場選舉不僅攸關台灣的前途,也影響印太的和平跟穩定,國際社會都在關注台灣人民會做什麼選擇,也越來越多民眾感受到,這場選舉不是藍綠之爭,而是黑白的選擇,進步或退步的選擇,代表台灣是要往前走或者要走回頭路的選擇,一個是民主一個是極權,當然必須跟民主陣營的夥伴並肩作戰。 [5] 賴清德除了提到這次搭配副總統候選人蕭美琴的意義,他也以國民黨、民眾黨的合作過程為例表示,藍白合過程中,從在哪裡開會就花了5個小時,這樣的人是無法穩健推動台灣向前進,反而是走回頭路。 [6] 賴清德強調,以香港為例,1997年回歸中國,但如今看香港恆生指數已經被台灣超過,如果走回中國老路,會走向香港後塵,所以一定要團結一致,確保台灣主權繼續推動民主和平繁榮。",L2-01|L2-02|L2-05|L2-06|L2-07|L2-08,2,2.0099180771649765,
_7d0e72ab02c4_w0016,_7d0e72ab02c4,02_Ke_chinatimes_news,,"[20] 希望未來的學生,能夠在更小的經濟壓力下,度過成長的時光。 [21] 政府會持續努力,有目標、有計畫的循序漸進,陪著年輕朋友一起長大。 [22] 2024/06/14 19:10 2024/05/20 14:23 2024/05/20 13:33",L2-06|L2-07,2,2.0099177447592873,
_c9227e227ad1_w0002,_c9227e227ad1,02_Ke_chinatimes_news,,"[2] 在謝典林發文宣布退黨後,正在進行訪美行程的鴻海創辦人郭台銘也在謝典林的發文下留言表示,「謝議長,黨籍或許不再,但是黨魂永存,唯有在野團結整合成功,取得總統、立委大選勝利,才能將中華民國從戰爭邊緣拉回和平正軌,我們繼續一起努力」。 [3] 謝典林說,面對明年的總統大選,他也相當認同必須團結所有力量,才能下架貪腐無能的政府,但局勢演變至今,卻變成同志間相互猜忌的肅殺氣氛。 [4] 他指出,議會是彰化最重要的民意機關,作為縣議會大家長,本著來者是客的立場,只要是關心地方發展的都是重要朋友,必然誠摯歡迎,而他每次接待重要貴賓,都提醒自己更要謹言慎行,任何一個動作都可能被過度解讀。",L2-01|L2-05|L2-06|L2-07,2,2.009903884573605,
_555ce73dc152_w0003,_555ce73dc152,02_Ke_chinatimes_news,,"[4] 賴清德會後被問到將老家公益信託是否覺得委屈,他說,政治人物沒有委屈,受到攻擊也不會特別抱怨,但是他最關心礦區民眾居住權的問題,尤其參選總統後,老家房子被藍白陣營攻擊,已經造成礦區民眾非常擔心房子被認定為違章建築,也擔心房子被拆除,他未來一定會協助礦區民眾,解決這個問題,確保民眾的居住權益。 [5] 賴清德說,也希望包括內政部、地方政府,全國有32公頃、上面有成千上萬的礦工住戶,這些都需要幫忙,大家一起來。 [6] 他說,至於政見會提到未來會交付公益信託,原因是他非常清楚,礦工對台灣經濟貢獻,希望用公益信託的方式,把房子做為礦工生活紀念館,來感謝那一帶礦工對台灣經濟的貢獻,未來會委託律師處理這些專業的問題。",L2-06|L2-07,2,2.009903216643263,
_54ff8db1dbf6_w0002,_54ff8db1dbf6,02_Ke_chinatimes_news,,"[2] 透過 Google News 民進黨總計立委減少10席以上,丟了國會第一大黨位置,民進黨總統候選人賴清德當選後的政治版圖將是朝小野大局面。 [3] 民眾黨主席、總統候選人柯文哲宣布拿下8席不分區立委,將成為國會關鍵少數。 [4]  [5] 2024/01/13 20:47",L2-06|L2-07,2,2.009891330026836,
_9b20e6b33d25_w0011,_9b20e6b33d25,02_Ke_chinatimes_news,,"[11] 他將持續推動學生在校跨域學習,透過投入產官學合作來縮短學用落差,並推動投資青年就業方案、優化創業投資環境行動方案,鼓勵年輕人創業。 [12] 除承諾會落實基本工資法,賴清德強調,將強化保障非典型勞權,希望藉由國家力量,建置更完整、合理的環境,讓年輕人與非典型勞工可以受到幫助。 [13] 透過 Google News 此外,賴清德說,他支持行政院版公務人員可以組成特種協會,除進一步鬆綁警消以及其他公務人員可以籌組特種協會外,也可擁有更多團體協約權的權利;",L2-01|L2-06|L2-07,2,2.009886038985196,
_383585120389_w0007,_383585120389,02_Ke_chinatimes_news,,"[7] 有關副總統角色,蕭美琴表示,副總統為備位元首,以總統授權任務為主,當賴清德邀請搭檔時,便要借重她早年在基層參選經驗,以及在國際外交實務歷練,國際友人對蔡總統的信賴是長時間累積的成果,信任累積很不簡單,將帶著同樣信任及長時間累積的經驗,投入未來工作。 [8] 蕭美琴說,台灣經濟實力要壯大,接軌國際是必要的,以她過去經驗與歷練,以及在華府建立深厚夥伴關係,將協助賴清德壯大台灣實力、結交更多的國際友人。 [9] 她說,與賴清德一樣對台灣民主和平有著強烈使命,珍惜得來不易的民主自由,也是民進黨數十年來堅持奮鬥的目標,面對複雜國際環境與變局、經濟結構轉型,如何確保台灣在全球經濟扮演關鍵角色、維持強盛經濟活力競爭力,是未來共同努力的目標。",L2-01|L2-03|L2-06|L2-07|L2-08,2,2.0098663154492433,
_5d12ab5ce7fa_w0015,_5d12ab5ce7fa,02_Ke_chinatimes_news,,"[21] 賴副總統表示,現在蔡總統不是要選第3任,是他要選第1任,雖然政黨沒有輪替,但政權會改變; [22]  [23] 至於核電問題,賴副總統指出,2022年台灣的綠能發電量,已超過核能發電; [24] 因為公投已經通過,核四完全不可能,核一也不可能,核二兩個機組都停機,現在只有核三,但在台灣很難說政府想怎樣就怎樣,都要溝通對話,屏東縣長、議會、立委及民眾贊不贊成都是問題。",L2-06|L2-07|L2-08,2,2.0098554016949493,
_79e574185dc4_w0005,_79e574185dc4,02_Ke_chinatimes_news,,"[9] 王寶萱說明,可預期選後國會將迎來藍綠不過半的全新局面,時力角色會變得非常關鍵,無論基於主權立場、政治操守或專業考量,國民黨不分區立委候選人韓國瑜都不適任國會議長,時代力量承諾絕對不會透過任何形式支持韓國瑜擔任立法院長。 [10] 王寶萱指出,時力提出守護孩子成長、守護交通安全、推動長照3.0、剷除黑金政治、捍衛土地正義與守護居住正義等政見,與人民站在一起,也是最專業和最認真的政黨。 [11] 親民黨不分區立委候選人李桐豪表示,這次立委選舉,親民黨首先重視兩岸問題,親民黨日前提出建構兩岸和平穩定的「3個呼籲」。",L2-01|L2-05|L2-06|L2-07,2,2.0098464953361765,
_5c153a97bcf9_w0000,_5c153a97bcf9,02_Ke_chinatimes_news,,"[0] (12/22 10:32 更新) (中央社記者吳昇鴻新北21日電)總統選舉首場政見會昨天落幕,民眾黨認為,總統候選人柯文哲發言遭媒體刪減,副總統候選人吳欣盈今天表示,台灣閱聽眾對媒體信任度僅28%,希望轉播單位重新檢視; [1] 對於中選會指皆依法完整轉播,不分區立委提名人黃國昌批評其粉飾太平。 [2] 中央選舉委員會昨晚舉辦首場總統候選人電視政見發表會,由民視轉播,中選會今天中午透過新聞稿表示,民視於昨天辦理首場總統候選人電視政見發表會,皆有依規定於無線電視第6台的民視完整播出,且絕無刪減或中途插播廣告。",L2-06|L2-07,2,2.009845780814316,
_9010c5080a1f_w0003,_9010c5080a1f,02_Ke_chinatimes_news,,"[6] 10年過去,總統府裡的政府不一樣,但有些政府始終一樣,一樣離民眾很遙遠,曾經說要謙卑、公開透明、拒絕黑金,至今都沒實現。 [7]  [8] 柯文哲也細數他在台北市長任內的政績,包含西區門戶計畫、東區門戶計畫、市場改建、社會住宅、北流、北藝及大巨蛋。 [9]  [10]  [11]  [12] 柯文哲表示,有人說如果這一次柯文哲當選是奇蹟,但他要說「我們拚了這麼久,就是要讓奇蹟發生」,況且民眾黨只靠小額募款,就可以打完這場總統大選,已經創造奇蹟。",L2-06|L2-07,2,2.0098456860825076,
_8347ab6d6b1e_w0003,_8347ab6d6b1e,02_Ke_chinatimes_news,,"[8] 賴清德補充,政府要擴大社會的投資,協助這些努力的人,國家的希望是建立在每一個人都有希望,每一個人不因為身處環境背景不同,而遭遇不同困難; [9] 環境不好的孩子,能夠因為政府的幫助,,追求夢想有希望,他從政也是要確保這樣的環境,讓民主制度、法治制度確保每一個要追尋夢想的人實現願望。 [10] 針對三明治世代困境,賴清德分別就育兒政策、老人照護面向提出說明,他也說,包括興建的以及包租代管社會住宅,還有租金補貼未來8年都會加碼,滿足台灣租屋需求,落實居住正義。",L2-06|L2-07|L2-08,2,2.0098341707599294,
_9010c5080a1f_w0004,_9010c5080a1f,02_Ke_chinatimes_news,,"[8] 柯文哲也細數他在台北市長任內的政績,包含西區門戶計畫、東區門戶計畫、市場改建、社會住宅、北流、北藝及大巨蛋。 [9]  [10]  [11]  [12] 柯文哲表示,有人說如果這一次柯文哲當選是奇蹟,但他要說「我們拚了這麼久,就是要讓奇蹟發生」,況且民眾黨只靠小額募款,就可以打完這場總統大選,已經創造奇蹟。 [13]  [14] 透過 Google News 除了民眾黨立委候選人輪番助講,柯文哲父母、新竹市長高虹安等人也到場相挺,最後齊聚舞台掀開晚會最高潮。",L2-06|L2-07,2,2.0098236668310454,
_e3383b1a4c73_w0000,_e3383b1a4c73,02_Ke_tvbs_news,,"[0] 藍白合首場幕僚會議今(14)日登場,民眾黨總統參選人柯文哲派出競選總幹事黃珊珊、辦公室主任周榆修,與侯辦執行長金溥聰、國民黨秘書長黃健庭見面討論。 [1] 黃珊珊稍早發文強調公開透明、公共辯論、公正民調,並提醒「不要試圖在會面中用話語、氣勢壓過對方,或是故意拖延破局」,沒這共識就必然失敗。 [2]  [3]  [4] 金溥聰強調,這次會談目的,就是期望在這次大選中能夠合作,並感謝柯文哲競選辦公室總幹事黃珊珊、主任周榆修今天一起坐下來會談,指相信民眾黨也會同意,雙方這次會談目的,就是期望在這次大選中能夠合作,讓貪腐無能、獨霸、新威權的民進黨政府下台。",L2-06|L2-07|L2-08,2,2.0098214429631787,
