window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_9cafbb7c9d6f_w0002,_9cafbb7c9d6f,03_Lai_chinatimes_news,,"[3] 蕭美琴說,全世界經濟結構在改變,過去很多企業把台灣當成投資中國的跳板,但是現在都在找安全、可信賴的科技,經過這次疫情後,世界各國知道要進步少不了台灣,在總統蔡英文執政下,台商回流、外資也看好台灣。 [4]  [5] 台灣歷經疫情、氣候變遷,政府也推動前瞻預算,補足缺水、缺電的問題。 [6] 蕭美琴也提到「在路上」競選影片,蔡總統累積了8年經驗,現在要找有經驗的司機、要傳承給賴清德,賴清德知道台灣要往哪裡走也知道路況,國家要往前走,就需要有熟悉全世界路況的人。",L2-06|L2-07,2,2.009930845819305,
_05a6ea111183_w0009,_05a6ea111183,03_Lai_chinatimes_news,,"[10] 他同時認為,對像台灣這樣一個島國而言,國防優先順序應為網路安全、空軍、海軍,然後才是陸軍,並基於這個順序來合理分配預算。 [11] 柯文哲直言「老實說,我不懂為何台灣要買M1艾布蘭(Abrams)戰車,台灣很多橋梁沒法承受M1。國防預算固然需要增加,但分配上需有合理性」。 [12] 柯文哲表示,中國內部問題很多,對中國國家主席習近平來說,失業率和經濟泡沫化是很大問題,他不認為台灣會在習近平優先要務清單中排得太前面,但台灣不能把自己搞到成為敵人的首要目標。",L2-05|L2-06|L2-07,2,2.0099237556405583,
_d8fc5a9d9f76_w0011,_d8fc5a9d9f76,03_Lai_ltn_news,,"[12] 蔡英文強調,蔡政府做的就是投資未來,不是債留子孫; [13] 蔡政府做的,是開源節流、穩健財政、壯大國家,「我知道有人會說,數字冷冰冰。但我要告訴大家,數字不是冷冰冰,數字會說話,而且,建設和福利也是活生生,在大家的生活周遭。」 她提到,行政院113年度總預算社福支出最高、增加最多,包含長照達876億元,少子女化突破千億創下1201億元新高,次高的教科文也將投入323億元完成「班班有冷氣」,並落實賴清德副總統提議的「減免私立大專學雜費每年3萬5千元」等。 [14] 此外,整體科技發展預算逼近2千億元、六大核心戰略產業、淨零轉型也都有所成長。",L2-06|L2-07,2,2.0099204200552805,
_c6b3902e49ce_w0007,_c6b3902e49ce,03_Lai_chinatimes_news,,"[8] 副總統重申,將以和平為燈塔、民主為指南針,並恪守總統蔡英文任內的「四個堅持」,要在蔡總統「四個堅持」的基礎之上,推動「和平四大支柱」,以此來守護區域的和平穩定。 [9] 提到能源政策,副總統認為,淨零轉型是全球共識,也是台灣目標; [10]  [11]  [12] 也感謝在許多歐洲廠商的支持及協助下,目前台灣再生能源發電量的占比已經達到10%以上。",L2-05|L2-06|L2-07|L2-08,2,2.0099180771649765,
_9a9af38c4160_w0000,_9a9af38c4160,03_Lai_chinatimes_news,,"[0] 饗賓董事長陳啟昌發LINE請員工挺賴 公司:個人名義懇託 2024/1/12 15:26 (1/12 21:02 更新) (中央社記者江明晏台北12日電)網傳饗賓集團董事長陳啟昌發LINE訊息,呼籲員工挺賴清德,饗賓媒體公關部證實此為集團內部訊息,因董事長感恩疫情期間餐飲業獲政府紓困等協助,以個人名義表態懇託全體員工,但公司「尊重每一個人的選擇」。 [1] 網路流傳一張截圖,為饗賓集團董事長陳啟昌於選前向員工用LINE發出訊息,呼籲票投民進黨總統候選人賴清德的內部訊息。 [2]  [3] 饗賓媒體公關部證實的確是集團內部訊息,因董事長感恩疫情期間餐飲業面臨嚴峻挑戰,政府給予多方協助,並連續兩年進行紓困貸款,確保疫情中2500名饗賓員工不減薪、不裁員、不放無薪假,讓2500個家庭生活無虞,因此以個人名義表態,懇託全體員工。",L2-06|L2-07,2,2.0099177447592873,
_e7667821ada2_w0009,_e7667821ada2,03_Lai_chinatimes_news,,"[10] 此外,曾銘宗也提到,過去他曾就公務人員退休資遣撫卹法是否違憲,參與憲法法庭,當時台上有一名曾任行政院政務委員的許姓大法官在打瞌睡,這樣的憲法法庭誰會尊重。 [11]  [12] 不過,以現在立法院的生態,民進黨多數的情況下,絕對可以強行通過。 [13] 曾銘宗指出,希望大法官們要捍衛中華民國法制與中華民國憲法,也要拿出專業與良心,盡力做出最好的作為,讓國家社會有更好的發展,做一個被社會接受、令人尊敬的大法官。",L2-01|L2-06|L2-07,2,2.009903884573605,
_5acc8f59baa7_w0000,_5acc8f59baa7,03_Lai_chinatimes_news,,"[0] 賴清德登記總統初選高呼挺台灣 盼成民主世界MVP 2023/3/15 09:44 (3/15 12:44 更新) (中央社記者溫貴香、葉素萍台北15日電)身兼民進黨主席的副總統賴清德今天完成民進黨總統初選登記。 [1] 他提出「拚經濟、護民主、強國防、保和平」訴求; [2]  [3] 賴清德上午在2024提名策略小組召集人、前屏東縣長潘孟安陪同下,完成總統初選登記,隨後發表簡短談話。",L2-05|L2-06|L2-07|L2-08,2,2.009903216643263,
_5971f21b511c_w0003,_5971f21b511c,03_Lai_chinatimes_news,,"[4] 賴副總統指出,未來若有機會擔任總統,要推動健康台灣,促進國人與族人健康,同時改善原住民生活環境,讓原住民更加長壽。 [5] 周春米則說,上任以來成立原住民就業服務中心、原住民族長照研發中心及率先全國推動原住民保留地禁伐補償線上申請,今年預計將發出新台幣8億4000萬元的補償金,在9月底前就可以收到,這真的是「收穫拿麼多」。 [6] 每年7至9月的原鄉收穫祭,屏東縣政府自2017年起開辦全縣性的聯合收穫節「收穫拿麼多」,不僅凝聚部落族人向心力,與民眾共享土地上的豐收與美好,也讓更多人看見與感受屏東多元文化的力與美。",L2-06|L2-07,2,2.009891330026836,
_be55e641aa6f_w0000,_be55e641aa6f,03_Lai_chinatimes_news,,"[0] 藍指購屋近捷運規劃巧合 賴清德:換屋自住沒炒地皮 2024/1/8 15:00 (中央社記者王承中、葉素萍台北8日電)國民黨2024競選發言人凌濤今天表示,民進黨總統候選人賴清德位於台南的住宅,不僅鄰近捷運轉運站,更面對安平遊艇碼頭開發案,整套規劃時間點重疊,實在太巧合,質疑其中是否有圖利、量身打造,呼籲賴清德直球對決。 [1] 賴清德今天在車隊掃街前接受媒體聯訪表示,這個是典型的、用抹黑造謠議題來攻擊他,他家 [2] 因為成員增加,所以貸款換屋,這跟很多家庭一樣的,他所換的屋子是自己住,不是用來租給學生謀取高價房租,他也沒有在市長任內,在預計的開發區內購買土地炒土地,通通都沒有,「我相信國人也不會這樣做,那我賴清德也沒有這樣做。」 國民黨2024競選發言人凌濤連日質疑民進黨總統候選人賴清德在台南炒房炒地。",L2-06|L2-07,2,2.009886038985196,
_3196d42f7fb4_w0006,_3196d42f7fb4,03_Lai_chinatimes_news,,"[11] 賴副總統指出,蔡總統任內社會住宅與包租代管達20萬戶,他未來要達30萬戶,「我們絕對有信心」。 [12] 未來社宅興建13萬戶部分,除了6都,其他縣市也會推廣,中央會負責總戶數的2/3,剩餘1/3由地方負責,中央也會協助。 [13] 對於3大居住對策,賴副總統表示,希望運用這3項對策解決居住權益問題,讓有需要民眾買得到房子,也能租得起好房子,也不會排不到社宅。",L2-06|L2-07,2,2.0098663154492433,
_739f74eeacb9_w0000,_739f74eeacb9,03_Lai_chinatimes_news,,"[0] (12/24 11:27 更新) (中央社記者王鴻國、黃旭昇新北20日電)民進黨總統候選人賴清德老家既存違建問題引發討論,國土署表示正擬定通案處理原則。 [1]  [2]  [3] 賴清德新北市萬里老家被認定為既存違建,有礦業用地居民擔心原有工寮在礦權廢止後,因未進行地目變更,導致工寮無法申請建築執照,希望政府能爭取合法居住。 [4]  [5] 內政部國土署19日透過新聞稿指出,過去礦區建物在礦權被廢止後,政府未能即時將分區進行更正,造成民眾喪失合法房屋權益,這與新北市工務局所認定的傳統違建概念相反,且新北市是全國已廢礦區面積占比最多縣市。",L2-06|L2-07,2,2.0098554016949493,
_92ebe4c0b6cb_w0006,_92ebe4c0b6cb,03_Lai_chinatimes_news,,"[6] 和平方面,賴清德表示,美日韓3國領袖在大衛營發布共同聲明,重申「台海和平穩定對國際社會的安全與繁榮至關重要」,各國不斷透過言語及行動,展現台灣的安全攸關國際安全,台灣則將持續以四個堅持維護兩岸現狀,並透過和平四大支柱積極貢獻台海及印太安全。 [7] 至於經濟繁榮,賴清德說,台灣是科技大國也是許多產業的重要樞紐,有助台灣與各國建立更緊密的經濟連結,即使北京採取不公平貿易措施,也不影響台灣推動經濟多元化、降低經濟和貿易風險、參與全球供應鏈安全討論,並增強產業韌性的長期願景。 [8] 賴清德說,這一切不僅符合台灣的國家利益,也能促進世界各地的經濟繁榮,而價值外交新時代象徵著台灣面向國際的堅定意志,當對岸選擇「一國兩制」,台灣則選擇與世界並肩同行,以「不退縮,也不冒進」的原則,負責任維護印太區域的和平與穩定。",L2-01|L2-02|L2-03|L2-05|L2-06|L2-07|L2-08,2,2.0098464953361765,
_72c5cb204f1a_w0001,_72c5cb204f1a,03_Lai_chinatimes_news,,"[1] 民進黨苗栗縣第1選區立委參選人康世明,以及和民進黨合作的無黨籍苗栗縣第2選區立委參選人曾玟學,今天均舉辦競選總部成立造勢大會,賴清德先後到場助選,2場活動都湧入千名支持者,一同揮舞旗幟高喊「美德贏台灣」,展現團結氣勢。 [2] 賴清德在康世明競總成立大會致詞表示,苗栗縣對這次總統、立委選舉很重要,若賴清德、蕭美琴(民進黨副總統參選人)在苗栗縣開出領先票數,就代表會勝選,而康世明當選就代表民進黨會在立法院過半,苗栗縣就像「章魚哥」,是很關鍵的選區。 [3] 賴清德指出,8年前人民選擇總統蔡英文,選對的人帶領台灣走對的路,讓台灣在國際上被讚許是民主模範生,且在COVID-19(2019冠狀病毒疾病)疫情期間捐贈5000多萬片口罩幫助有需要的國家,是良善的力量。",L2-06|L2-07|L2-08,2,2.009845780814316,
_b1d3c2bc04f1_w0003,_b1d3c2bc04f1,03_Lai_chinatimes_news,,"[3] 行政院副院長鄭文燦、前行政院長蘇貞昌站台助講,支持者搖旗高喊「凍蒜」、「民進黨加油」等口號。 [4]  [5]  [6] 賴清德表示,賴品妤一定要當選,第1個原因,她在立法院認真打拚獲得優秀立委,不僅表現第1名,提案數也超越他擔任立委時期; [7]  [8]  [9] 賴清德說,在總統蔡英文領導下,台灣不能走回頭路,而應走向世界,明年選舉必須「選對人」;",L2-03|L2-05|L2-06|L2-07,2,2.0098456860825076,
_a7112f52428b_w0001,_a7112f52428b,03_Lai_ltn_news,,"[1] 〔記者陳政宇/台北報導〕6月23日為國際透明組織所揭示的「國際揭弊者日」,民進黨立委吳玉琴今偕同民團召開記者會,指出立院朝野黨團及立委皆提出「公益揭弊保護法」草案版本,呼籲行政院盡速通過對案,制度化公、私部門對公益揭弊者的保護,以防範影響社會重大貪腐及弊案的發生。 [2] 吳玉琴與台灣勞工陣線、台灣職業安全健康連線召開「催生公益揭弊者保護法:吹哨保護,政治防腐」記者會,提醒政府揭弊者保護法立法刻不容緩,台灣應建立公益揭弊的完整保護機制。 [3]  [4]  [5] 「如果我們是一個清廉的社會,就需要立法保護公益揭弊者」,吳玉琴強調,這部法律要解決政府政風單位失靈、民間單位隱匿不法行為時,透過內部人員的揭弊而使得司法提早介入查緝,藉以將社會的損害降到最低。",L2-03|L2-05|L2-06|L2-07,2,2.0098341707599294,
_b1d3c2bc04f1_w0004,_b1d3c2bc04f1,03_Lai_chinatimes_news,,"[6] 賴清德表示,賴品妤一定要當選,第1個原因,她在立法院認真打拚獲得優秀立委,不僅表現第1名,提案數也超越他擔任立委時期; [7]  [8]  [9] 賴清德說,在總統蔡英文領導下,台灣不能走回頭路,而應走向世界,明年選舉必須「選對人」; [10] 他呼籲支持者,「我們都自己人,在這邊山盟海誓」,明年一起相約投票,「總統賴清德一票,立委賴品妤一票,政黨票民進黨一票」,讓大家有個更好生活。",L2-03|L2-05|L2-06|L2-07,2,2.0098236668310454,
_699d86e9ce73_w0005,_699d86e9ce73,03_Lai_chinatimes_news,,"[9] 旁白說:「有史以來首次,抵抗中國的台灣,擔心逐漸受年輕人青睞的TikTok的威力。」 紀錄片分析,大選在即,中國網路政治宣傳主要鎖定民進黨參選人賴清德。 [10]  [11] 另外,TikTok論述也稱賴清德會把國家帶往災難,散播台灣缺電、缺水、缺疫苗、缺中藥,打造「台灣民不聊生,民進黨執政不力」的景象。 [12] 行政院政務委員羅秉成在影片中表示:「這是用來分化、削弱人民抵抗意志的方法...台灣面對的假消息攻擊非常嚴峻,已不是實驗室等級,而是一場戰爭。」 紀錄片訪問2名TikTok重度使用者的台灣中學生。",L2-02|L2-05|L2-06|L2-07,2,2.009818059475425,
_d840cc9a8804_w0002,_d840cc9a8804,03_Lai_chinatimes_news,,"[2] 民進黨在高雄市開出亮眼成績,身兼賴清德高雄市競選總部主委的陳其邁今天在競選總部致詞表示,恭喜台灣人民,一起用選票讓台灣民主進程再往前走,共同寫下歷史一頁。 [3] 陳其邁也感謝市民支持,讓民進黨的高雄8席立委全部過關,未來他會和8席的民進黨立委會更謙虛的傾聽民意,讓高雄能夠成為世界的高雄。 [4] 並在立法院不管是法案的審查、預算的審查,讓高雄能夠大建設、大發展。",L2-04|L2-06|L2-07|L2-08,2,2.00980821145533,
_3c5ce1c98c79_w0003,_3c5ce1c98c79,03_Lai_ltn_news,,"[3] 「我們必須要為台灣留下殷實的民主、留下不可撼動的主權,讓每一個世代的台灣人,都有能力,也有權利為自己的未來做出選擇,這就是我們要將人民帶往的方向。」 民進黨今召開第20屆第2次全國黨員代表大會,會中通過「2022年度決算書表」,並通過補聘任律師林夙慧、游琦俊為第10屆廉政委員會委員。 [4] 另為回應社會期待、以更高標準與道德操守檢驗民進黨提名的公職候選人,會中也通過「公職候選人提名條例」第6條修正案,禁止涉「黑金槍毒」者參選。 [5]  [6]  [7] 宣言指出,在百年大疫之中,世界看見防疫有效率、經濟表現穩健的台灣。",L2-01|L2-06|L2-07|L2-08,2,2.0098020478489866,
_41b5fd80bbf9_w0001,_41b5fd80bbf9,03_Lai_ltn_news,,"[1] 〔記者許倬勛/新北報導〕民進黨總統參選人賴清德今天(21日)出席「全國工程界信賴台灣後援會成立大會」,他致詞時說,建設國家就像建設工程要有完整的團隊,「民進黨的團隊是所有參選人中最強的」,他已經準備好捲起袖子進入建設國家的行列。 [2] 賴清德到新北市新莊區出席「全國工程界信賴台灣後援會成立大會」,進場時受到群眾簇擁,「總統好」、「凍蒜」聲不絕於耳,現場湧入近千人,座無虛席。 [3] 賴清德說,建設國家就像蓋房子、造工廠,團隊從規劃設計到發包動工,需要眾人的幫忙,而在蔡英文總統的領導之下,國家的進步有目共睹,未來他若當選,要推動未來願景及希望工程,建設和平民主、創新繁榮的台灣。",L2-01|L2-06|L2-07|L2-08,2,2.009800271795542,
