window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_ed1465e691bf_w0003,_ed1465e691bf,01_Ho_chinatimes_news,,"[7] 他說,重啟服貿議題浮上檯面後,就不斷詢問幕僚為何有此說法,因為根本沒有開記者會,也沒有任何正式公布,「我為什麼痛恨這個國家就是這樣,每天做假新聞抹黑、抹紅」。 [8] 柯文哲倡議重啟服貿 許立明:前後言行應被比較 侯友宜:兩岸就像一家人 柯文哲政策變來變去 提重啟服貿惹議 賴辦:轉移話題逃避質疑是柯文哲SOP 柯文哲強調,內部討論就是什麼都有,且一直以來他是反對黑箱服貿並非反對服貿,只要經過民主程序就都可以談。 [9] 他也質疑,太陽花學運訴求之一兩岸協議監督條例現在至今尚未通過,當年總統蔡英文也曾反對兩岸經濟合作架構協議(ECFA),為何沒有停掉。",L2-02|L2-04|L2-06|L2-08,1,3.000434750620128,
_9ae9673e4e36_w0003,_9ae9673e4e36,01_Ho_ltn_news,,"[6] 他當時的意思是,中國無限上綱要統一,「這當然是胡扯,統一什麼鬼啊」,但中國不能張牙舞爪。 [7] 曹興誠表示,中國應該提出統一條件,提供台灣民眾進行公民投票,通過就可以繼續談,沒過就下次再談,要用民主程序遏阻中國的文攻武嚇,消除中國武力犯台的藉口,這是一個文明的方法。 [8]  [9]  [10] 1945年二戰結束時,世界上的主權獨立國家僅有60個,現在已有195個,且持續增加中,只要團結,未來一定有獨立的台灣共和國,這是趨勢。",L2-01|L2-02|L2-05|L2-07|L2-08,1,2.0099237556405583,
_06224168a57d_w0010,_06224168a57d,01_Ho_chinatimes_news,,"[14] 有關台灣總統大選與立委選舉同天舉行一事,松田指出,2000年上台的陳水扁政府時期,國會朝小野大,在立法院重要法案、預算案難通過。 [15] 陳水扁持續朝台獨目標努力,激發選民的台灣認同。 [16] 他說道,當時的總統陳水扁可能是認為若要連任,就需擴大輿論的支持,但被美國歷任總統之中最親台的小布希(George W. Bush)政府認為他是在挑戰兩岸維持現狀的「麻煩製造者」,失去了信賴。",L2-02|L2-04|L2-06,1,2.0097562235163675,
_b3340d58c38d_w0007,_b3340d58c38d,01_Ho_chinatimes_news,,"[8] 甘思德透露與中國官員的對話指出,中國官員對沒有在台灣議題上取得更多進展感到極度沮喪,這表明北京缺乏評估自身行為如何影響兩岸關係的能力。 [9] 北京也意識到軍事層面衝突將對經濟、政權帶來嚴重後果,這讓北京在某種程度上陷入困境,試圖作為卻未能取得成果。 [10] CSIS費和中國研究項目(CSIS Freeman Chair in China Studies)副主任麥艾維(Lily McElwee)說,美國在台灣選舉上並未採取立場,美國總統拜登(Joe Biden)傳遞的訊息是,選舉的神聖性至關重要,這將由台灣人民做出選擇,而非其他人。",L2-01|L2-02|L2-05|L2-08,1,2.0097182642606097,
_131a8c66aa8d_w0006,_131a8c66aa8d,01_Ho_chinatimes_news,,"[7] 蔡總統路線是以台灣為優先,不去依循過去國民黨的老路,也以民主自由及人權為價值,與世界民主陣營站在一起。 [8]  [9] 針對侯友宜表示,賴清德說中華民國是神話,賴清德澄清,那一次公辦政見會侯友宜說到「中華民國憲法是兩岸的護國神山」,他才說這個是他第一次聽到的神話,並非指「中華民國」是神話,而是指侯友宜所說的「中華民國憲法是護國神山」這句話是神話。 [10] 透過 Google News 此外,針對侯友宜批評賴清德未在疫情期間協助新北市。",L2-01|L2-02|L2-03|L2-08,1,2.009706980243949,
_4442bfee5042_w0000,_4442bfee5042,01_Ho_chinatimes_news,,"[0] (中央社記者郭建伸台北28日電)民眾黨總統候選人柯文哲今天表示,民進黨的4大理念「民主、清廉、法治、台獨」,這8年一項都沒做到,善良的台灣人寵出民進黨的沉淪。 [1]  [2] 柯文哲今天中午透過臉書表示,民進黨的前身是黨外,而黨外的兩大理念,分別是民主憲政與台灣獨立; [3]  [4]  [5] 他指出,「如果信介仙在世,他會要民進黨阻擋疫苗嗎?他會認同民進黨卡台大校長嗎?」柯文哲說,自由時代週刊創辦人鄭南榕追求百分之百的言論自由,民進黨卻可以一邊紀念鄭南榕,一邊關中天電視台,精神分裂,讓人難以想像。",L2-04|L2-06|L2-08,1,2.009691763773477,
_1759222f8da1_w0000,_1759222f8da1,01_Ho_chinatimes_news,,"[0] (12/31 16:55 更新) (中央社記者王揚宇台北30日電)總統候選人辯論會今天登場,賴侯柯各自解釋何謂台獨、九二共識、兩岸一家親等爭議。 [1] 賴清德說,台獨定義就是中華民國跟中華人民共和國互不隸屬; [2] 侯友宜提出反台獨、反對一國兩制的中間路線:柯文哲則說兩岸一家親是先表達善意,底線是保有現行民主自由制度。",L2-01|L2-02|L2-08,1,2.009675097324342,
_cd43c409ce75_w0000,_cd43c409ce75,01_Ho_ltn_news,,"[0] 前副總統呂秀蓮今發表「凝聚台灣新共識,廢止九二共識」演說。 [1] 她表示,2024年選出的台灣新總統,「憑什麼要強迫他接受32年前『沒有共識的共識』?為和要將上一代的『歷史枷鎖』強加給下一代」? [2] 〔記者謝君臨/台北報導〕今天是「319槍擊案」19周年,前副總統呂秀蓮今發表「凝聚台灣新共識,廢止九二共識」演說。",L2-02|L2-04|L2-06|L2-07,1,2.009662319121432,
_42989eba36a6_w0002,_42989eba36a6,01_Ho_chinatimes_news,,"[2] 總統選舉首場政見會 侯友宜賴清德柯文哲發言一覽 賴清德在政見會上承諾,將為國家社會人民扛起4項重大使命,透過4大和平支柱行動方案、發展5大信賴產業等,保衛國家生存、守護2350萬人生命、照顧全國民眾生活,打造民主和平的台灣。 [3] 賴清德說,有主權才有國家,有台灣才有中華民國,不分族群先來後到,只要認同台灣,都是這塊土地的主人,他將永遠堅持自由民主的憲政體制,堅持中華民國與中華人民共和國互不隸屬,台灣的主權不容侵犯併吞,中華民國台灣的前途也只有2350萬台灣人民才有權利決定。 [4] 他質疑,侯友宜口口聲聲說要守護中華民國,卻又接受九二共識,但中國國家主席習近平去年曾強調九二共識就是一個中國原則、一國兩制,完全沒有中華民國的空間,這該如何守護台灣,「你都已經接受了九二共識,2350萬的國人哪裡有權利來決定台灣的前途?」。",L2-01|L2-02|L2-05|L2-07|L2-08,1,2.0096189766454953,
_6902ad7fe6f1_w0000,_6902ad7fe6f1,01_Ho_chinatimes_news,,"[0] 柯文哲自認最沒包袱:沒九二共識限制也沒台獨黨綱 2023/12/6 10:49 (12/6 11:15 更新) (中央社記者郭建伸台北6日電)民眾黨總統參選人柯文哲表示,他是3名總統參選人中最沒有包袱,沒有被九二共識限制過,民眾黨也沒有台獨黨綱。 [1] 他表示,如果他當選,會跟台灣社會、美中保證,不會往台獨方向走,也不會接受武力統一。 [2] 柯文哲昨天深夜透過臉書表示,不僅要有嚇阻(Deterrence),更要有保證,他認同總統蔡英文最近提到,「戰爭不是選項,台灣人要選擇有尊嚴的和平」,但也反問該怎麼做。",L2-01|L2-02|L2-05|L2-08,1,2.0095855921324146,
_bf6af180365e_w0009,_bf6af180365e,01_Ho_ltn_news,,"[9] 「有些候選人在爭取誰是中國代理人」,羅浚晅表示,如果用選票為他們背書,將犧牲台灣利益; [10] 並點名侯友宜一邊喊居住正義,一邊藉行政優勢大吵塭仔圳地皮,柯文哲則是掩護濫用農地,一塊地剝四層皮。 [11] 李川信也說,「總統候選人若連台灣不隸屬於中國都講不出來,怎麼帶領台灣」,習近平2019年推動一國兩制台灣法案,引起台灣人普遍反感,如今還有候選人主張九二共識。",L2-01|L2-02|L2-05|L2-06|L2-08,1,2.00955623257047,
_93ee8519910b_w0005,_93ee8519910b,01_Ho_chinatimes_news,,"[8] 他說,他提出國家希望工程,將打造民主和平的台灣,不會跟國民黨一樣走回頭路,甘願淪為極權主義的附庸,會團結人民,強化國防、強化經濟,強化跟民主陣營肩並肩站在一起,只要對等、尊嚴,門永遠是開的,願意跟中國進行交流合作,促進兩岸人民的福祉,他會不卑不亢維持現狀,保護台灣,同時穩定兩岸,也促進印太的和平。 [9] 賴清德表示,要打造創新繁榮台灣,過去國民黨執政經濟停滯、動能不足,悶經濟時代已結束。 [10]  [11] 同時運用數位轉型、淨零轉型,兩股轉型力量,形塑智慧、永續的新台灣 他說,還要打造公義永續台灣,過去國民黨時代,把照顧責任丟給個人、丟給家庭,蔡總統對社會投資是歷任總統最多,他將在這基礎上,推動0到6歲國家一起養2.0,長照3.0,減輕三明治家庭負擔,讓婦女不必因為養兒育女、照顧父母離開職場;",L2-01|L2-02|L2-03|L2-05|L2-06|L2-07|L2-08,1,2.0095289939506973,
