window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_d89970f8468b_w0002,_d89970f8468b,01_Ho_chinatimes_news,,"[2] 總統大選第2場電視政見發表會下午登場,民眾黨總統候選人柯文哲、國民黨總統候選人侯友宜、民進黨總統候選人賴清德3人再度同場交鋒; [3] 政見會抽籤的發言順序為柯文哲、侯友宜、賴清德。 [4] 柯文哲提少子化政見 設人口發展委員會檢討強制退休規定 侯友宜:賴清德台獨主張是兩岸和平跨不過的萬重山 賴清德在第二輪發言時表示,世界正在快速轉變,對台灣是挑戰也是機會,未來將掌握變化、抓住機會,擴大台灣優勢,妥善運用數位轉型、淨零轉型兩道力量,打造智慧、永續的新台灣,帶動台灣第二次經濟奇蹟。",L2-04|L2-05|L2-07,2,2.0093604357004895,
_0b921e9a7ed7_w0006,_0b921e9a7ed7,01_Ho_ltn_news,,"[6] 與會委員分析,中共主張無神論,中共黨領導一切,宗教從屬於黨之下,對台文化宗教交流也是結合其內部政治發展與政策需要,如對台宗教交流主推項目,早期推動「宗教直航」,現則搭配「宗教祖國」、「兩岸一家親」、「融合發展」等中方政策,以及設立約20多個宗教類的海峽兩岸交流基地,凸顯中共對宗教的政治利用遠大於宗教信仰本質,並藉此擴大發揮對台影響力。 [7] 有委員提醒,面對中共以宗教文化交流活動對台進行統戰滲透,且近期不斷發生國人赴中遭遇到人身自由與安全受侵害事件,政府應主動與我宗教界相關人士及團體保持互動,提供赴陸交流相關注意事項,並將中共統戰手法及赴中交流安全與風險案例資訊充分揭露,避免我民間團體赴中遭遇人身安全風險。 [8] 與會委員也認為,中國歷經文化大革命,宗教信仰傳承出現斷層,由於台灣宗教文化及相關儀軌保存完整,我在宗教信仰自由層次是有絕對優勢,兩岸宗教交流應多導向宗教信仰層面,善加運用台灣宗教軟實力與優勢,傳遞我宗教信仰自由與多元價值,讓兩岸宗教交流發揮其應有的效益。",L2-04|L2-05|L2-06|L2-07|L2-08,2,2.009267649888486,
_96a767e7bdcd_w0004,_96a767e7bdcd,01_Ho_chinatimes_news,,"[4] 馬英九表示在他任內兩岸簽署23個協議、兩岸人員往來超過500萬次、2015年馬習會,「我擔任總統時,雙邊關係相對和平。我們肯定跟大陸存在一些問題,但從未達到軍事行動程度。但民進黨就不一樣,因為他們都有台獨信念,這對中國大陸來說是最大禁忌」。 [5] 對方問馬英九台灣的軍事預算在GDP占比是否足夠、為何不主張加強軍事嚇阻時,馬英九直言,因為無論台灣如何自衛都永遠無法抵禦與大陸戰爭,「也永遠無法獲勝」。 [6]  [7]  [8] 對於國民黨總統候選人侯友宜提出將把軍費開支由目前GDP占比2.5%逐步調高為3%,馬英九認為軍費占比還是要看台灣能否與大陸發展更和平、密切的關係而論。",L2-04|L2-05|L2-06|L2-07,2,2.0092512011837678,
_cff494414b69_w0006,_cff494414b69,01_Ho_chinatimes_news,,"[6] 競辦指出,第3點是2014太陽花學運後,民進黨曾承諾「兩岸人民協議條例」立法,但這7年來卻行政怠惰,未有進度; [7] 柯文哲主張透過立法,以「兩岸協議監督條例」規範兩岸的經貿往來,才能讓經濟成果全民共享,而非被買辦集團把持操控,也不會在重要市場失去競爭力。 [8] 透過 Google News 競辦表示,第4點是若ECFA(海峽兩岸經濟合作架構協議)、服貿、貨貿皆為糖衣毒藥,請總統蔡英文退回ECFA,停止服貿貨貿早收清單,並承認陸委會過往所發出的新聞稿上,指稱「政府將儘速推動兩岸協議監督條例完成立法,再依據監督條例規定進行兩岸服務貿易協議審議及兩岸貨貿的後續協商。」皆為不實錯誤虛假訊息。",L2-04|L2-05|L2-07,2,2.009160118451376,
_7068c0acd23b_w0000,_7068c0acd23b,01_Ho_ltn_news,,"[0] 國民黨總統參選人侯友宜(左二)、副總統參選人趙少康(右一)4日召開記者會,回顧1998年台灣首次思覺失調患者挾持公車事件,兩人強調「當時是為了救人,現在是為了救國」。 [1]  [2] 國民黨正副總統參選人侯友宜、趙少康今舉行回顧「台灣首次思覺失調患者挾持公車事件」記者會,說明25年前2人認識的往事,人生有時講求緣分,25年後趙少康再度臨危受命並肩作戰,「現在的狀況跟當年解救人質危機的狀況一模一樣」,讓人民更安全。 [3]  [4] 侯友宜回憶,挾持20多名人質的陳男指名要見時任立法委員郝龍斌、廣播節目主持人趙少康,當時提議是否要請兩人前往現場,或許事情還有轉圜空間,但被長官否決,只好繼續跟陳男談判,郝、趙兩人聞訊便前往現場,並稱陳男一看到他們直接打開車門,比自己站了1小時還有用,也很快就說服陳男下車,讓這起重大社會治安事件落幕。",L2-04|L2-05,2,2.009085806907076,
_81017646e579_w0011,_81017646e579,01_Ho_chinatimes_news,,"[15] 柯文哲指出,台灣自主、兩岸和平是他對兩岸關係的基本態度,沒有人會把國家安全會完全寄託在對方的善意上,在台灣自主方面,他認為一定要有足夠的國防力量,主張國防預算要達到GDP的3%。 [16] 侯友宜在第二輪發文表示,他反對一國兩制也反對台獨,堅守台灣民主自由,他說得很清楚,不要抹紅他。 [17]  [18]  [19] 兔死狗烹,殷鑑不遠,不要傻傻跟著中國定義台獨,也不要跟著中國一直檢討受害的台灣。",L2-02|L2-04|L2-05|L2-07|L2-08,2,2.0090260239654385,
_ab2806530f8c_w0003,_ab2806530f8c,01_Ho_ltn_news,,"[4] 賴清德表示,蔣方智怡的那段話,國民黨應該好好反省,但是「抗中保台」四個字被誤解了,好像是我們主動,其實不是,我們只是抵抗中國的併吞,不得不做各種準備保護台灣,我們提高國防力量,志不在反攻大陸,也不在協助國際社會侵略中國,我們只是想要保護台灣,在中國不放棄武力威脅下,台灣社會自然會有抵抗中國併吞的準備,這段話足以讓國民黨,或社會一些走錯路的好好反省。 [5] 賴清德說,台灣只有團結這條路、沒有其他,否則不要說沒有辦法妥善因應來自中國的威脅,我們在國際的挑戰也很大,包括全球數位轉型、2050淨零轉型及國內種種社會問題; [6] 其次,國家認同上,希望各政黨領袖避免各執一端,好比蔣經國前總統最早講「我是中國人也是台灣人」,也推出「催台青政策」,李登輝前總統強調「中華民國在台灣」,陳水扁前總統說「中華民國就是台灣」,到蔡英文總統提出四個堅持、「中華民國台灣」,未來他要努力的就是讓對國家認同有分歧的人盡量找到公約數,共同為這塊土地打拚。",L2-01|L2-04|L2-05|L2-07,2,2.0089616077183976,
_e0ec88d74a8c_w0003,_e0ec88d74a8c,01_Ho_chinatimes_news,,"[3] 黃偉哲致詞表示,今年選情詭譎多變,一邊有「藍白拖」,另一邊有爭取獨立參選總統的鴻海創辦人郭台銘虎視眈眈,但賴清德已早早就宣示做好一對一的準備,台南競選總部將在4日當天展現團結氣勢,成為全國第1棒、同時也是模範。 [4] 他說,此次不僅有總統競選,還有立委及政黨票,台南競選總部成立後也將全力投入輔選,盼總統票能衝出全台最高票,6席立委也都要全上,政黨票則牽涉到綠軍整合,台聯與台灣基進等友黨都在爭取,雖將全力協商,但兄弟登山各自努力,目標是超過2020政黨票得票數。 [5] 在台南第2選區(七股、佳里、麻豆、官田、善化、大內、玉井、楠西、西港、安定、山上、左鎮、南化)尋求連任的郭國文表示,台南一直是民主火車頭,也是賴清德本命區,有帶動整個綠營氣勢責任,藍營對綠營攻擊也會特別猛烈,因此第1場競選總部活動就要成功,盼到場支持者人數能達到破萬,讓支持者更有信心及危機意識,像賴清德一樣,做好一對一對決準備。",L2-04|L2-05|L2-06|L2-07|L2-08,2,2.008934466396979,
_1a452c5a0b05_w0003,_1a452c5a0b05,01_Ho_chinatimes_news,,"[3] 張國城進一步指出,國民黨總統參選人侯友宜提出的憲法九二像是有意重回前總統馬英九的路線,這種與中國不帶有節制的交流,在台灣社會仍有疑慮; [4] 而現今民意高漲的民眾黨總統參選人柯文哲,在兩岸政策的中國態度相對模糊,「這裡說一套,哪裡又說一套」。 [5]  [6] 台灣師範大學東亞學系教授范世平指出,華府兩岸學者葛來儀從6、7月對柯文哲、侯友宜、賴清德提出的相關說法做發言,相信也是展現美方對這3位參選人的看法與立場。",L2-04|L2-05,2,2.008931211213222,
_da7ca2bc7d8b_w0002,_da7ca2bc7d8b,01_Ho_ltn_news,,"[3] 馬英九指出,2015年他與中國國家主席習近平在新加坡見面,雙方同意好好實施「九二共識」、解決爭端,當時英國的經濟學人雜誌指這是中共對台灣最大的讓步,但6年後該雜誌卻說台灣是全世界最危險的地方,可見在外國人的眼中,台灣現在墮落有多麼的嚴重。 [4] 馬英九說,他很難想像一個政府可以爛到這個地步,要做到這麼爛,也實在不容易,尤其蔡英文總統拋出中華民國與中華人民共和國互不隸屬的兩國論,違反中華民國憲法,也違反其當初就職時宣示會遵守中華民國憲法的承諾,造成兩岸兵凶戰危,未來一定要重新回歸兩岸互不承認主權、互不否認治權的兩岸關係。 [5] 他強調,只要國民黨執政,兩岸關係就能回到和平、安定與繁榮,讓台灣擺脫全世界最危險的地方,大家要一起把國民黨總統參選人侯友宜送進總統府,照顧大家的幸福,整頓這個國家。",L2-01|L2-04|L2-05|L2-06|L2-07,2,2.008916772662549,
_e083c38e7d0b_w0003,_e083c38e7d0b,01_Ho_ltn_news,,"[3] 侯友宜表示,除了中和運動中心,捷運萬大樹林中和線即將啟用、中和灰磘生技園區也在規畫中,中和很多新住民、東南亞歸僑等外來人口,他在新北市13年,會與里長併肩作戰,當平民總統,也是人民的總統,帶領台灣成為和平繁榮安定的國家。 [4] 侯友宜說,他記得前總統蔣經國說過,要腳踏實地為中華民國創造經濟奇蹟,他要讓人民有免於恐懼戰爭的由自,兩岸「不要戰機、要客機;不要危機、要商機」。 [5] 國民黨總統參選人侯友宜(中)與立委參選人張智倫(左二)同台,爭取勝選。",L2-01|L2-04|L2-05|L2-06|L2-07,2,2.0089079249087853,
_015f2d449a69_w0006,_015f2d449a69,01_Ho_chinatimes_news,,"[8] 他更要感謝鴻海創辦人郭台銘,郭台銘展現出氣度要跟國民黨團結在一起,全力支持國民黨提名的侯友宜,相信郭台銘一定是藍軍最重要的領袖,也是國民黨重返執政最重要的夥伴。 [9]  [10] 為了中華民國的未來,為了兩岸的和平,國民黨一定要重返執政。 [11]  [12]  [13]  [14] 柯文哲:郭自己把話堵死 國民黨擬徵召侯友宜選總統 高虹安:覺得有點怪 代表國民黨選總統 侯友宜喊3次「再次讓政黨輪替」 藍綠白總統選將就定位 賴清德盼對手有3項體認使命 國民黨公布內參民調侯友宜領先 中常委建議侯郭配 侯友宜不排斥侯習會 促賴清德說清贊成或反對台獨 傳柯侯郭下週見面 侯友宜:謝謝關心 柯文哲提與各黨領袖對話 朱立倫:樂意一起努力 記取823砲戰教訓 朱立倫:台海走回對抗恐成新戰場",L2-04|L2-05|L2-07,2,2.008585979199114,
_8512011ac7a9_w0002,_8512011ac7a9,01_Ho_ltn_news,,"[3] 各位海內外廣大、熱心、熱愛中華民國的所有好朋友們,這一次我們中國國民黨所提名的不分區立法委員陣容堅實、有專業、有朝氣、有理想、更重要的是我們知道,作為中國國民黨的不分區立法委員,我們所肩負的責任與義務。 [4]  [5] 加之,這次我黨不分區立法委員更是是責任重大且壓力沉重,因為台灣現今的處境讓人十分憂心,不但內外交困、而且危機重重。 [6] 從2000年政黨輪替以來,這24年裡,民進黨執政了16年,我們只有一句話:受夠了、真的是受不了!",L2-04|L2-05|L2-06|L2-07,2,2.0085661428409236,
_47a837f7f64a_w0004,_47a837f7f64a,01_Ho_chinatimes_news,,"[5] 柯文哲最近對台灣外國記者會(TFCC)演講時說:「過去30年來,藍綠兩黨輪流執政,但台灣人民的生活並沒有改善。人民之間的仇恨加劇,人民對國家的認同面臨分裂的風險。我們無法以理性、務實、科學的態度應對台灣面臨的真正威脅和危險。」 他列出經濟放緩、必需品短缺、極端天氣以及地緣政治帶來的戰爭風險等。 [6] 他說:「這讓台灣人民逐漸看清(問題),並試圖弄清楚我們的未來應該走向何方。」 分析家表示,幾個月來,柯文哲似乎比國民黨總統候選人侯友宜更有機會當選。 [7] 柯文哲的支持度一度甚至似乎比執政黨民進黨候選人賴清德還高;",L2-04|L2-05|L2-06|L2-07,2,2.0085340307326818,
_2c2c90665960_w0002,_2c2c90665960,01_Ho_chinatimes_news,,"[2] 柯志恩說,民進黨有人背著妻兒,帶著小三在外面遊玩,侯友宜則要避免想到妻兒,因為他帶著基層警察出生入死,兩個男人面對妻兒都很愧疚,但狀況卻不一樣,這就是人格、高度,總統要選品格不貪污、不會歪哥的。 [3] 柯志恩也說,賴清德只要到高雄就說高雄要贏100萬票,立委一定要八仙過海; [4]  [5] 王金平表示,民進黨執政九二共識不見了、兩岸和平消失了,九二共識是兩岸的定海神針,民進黨不要九二共識,造成兩岸無法坐下來談。",L2-04|L2-05|L2-06|L2-07,2,2.0083267819605783,
_2c2c90665960_w0007,_2c2c90665960,01_Ho_chinatimes_news,,"[11] 而高雄負債全台最高、經濟弱,一定要全力拚經濟; [12] 最後明確定位則是未來在台灣,政治在台北總統府、行政院、立法院,但是工商業最發達,一定要在高雄。 [13] 「韓國瑜沒有完成的事,讓侯友宜跟大家一起拚成功。」侯友宜說,翻轉台灣從鳳山開始,他這段時間常到高雄,高雄空污、能源、低薪、產業等問題不見改善,掃街時攤商抱怨陸客不來、沒有生意。",L2-04|L2-05|L2-06|L2-07,2,2.008322598013952,
_d594edeb850f_w0001,_d594edeb850f,01_Ho_ltn_news,,"[2] 國民黨指出,夏立言在會談中首先肯定自「連胡會」以來到國民黨執政8年期間,包括「馬習會」在內的國共交流與合作成果,並對當前兩岸面臨的各種問題和困難,以及台灣民眾的諸多關切事項如民生經貿議題等,表達國民黨的立場和看法,最後夏立言還提出未來兩岸可以加強交流合作的方向和願景,並與王滬寧交流彼此意見。 [3] 據國民黨轉述,夏立言表示,就在18年前兩岸同樣面臨緊張情勢時,國民黨順應兩岸民眾對和平的渴望,通過「破冰之旅」化解了一觸即發的兩岸危局,此後在國民黨執政時期,兩岸在共同的政治基礎上,舉行數次會談,簽署多項攸關民生福祉的協議,開啟了雙方和平穩定、繁榮發展的黃金時代。 [4] 夏立言強調,當時雙方不僅定期進行「兩岸事務首長會議」,後來也成功於新加坡舉行「馬習會」,為兩岸領導人面對面平等協商、和平交流樹立典範,更得到國際社會的高度肯定,這不但證明了過去8年國民黨兩岸政策的正確性和重要性,而且也是國共兩黨合作下,不可忽視的重大成就。",L2-04|L2-05|L2-06|L2-07,2,2.008297897431324,
_10f59ea249bf_w0003,_10f59ea249bf,01_Ho_chinatimes_news,,"[5] 柯文哲循蔡總統外交路線 侯友宜:我主張親美和中 日經亞洲:2024亞洲最重要選舉在台灣 決定兩岸關係 賴清德說,香港被中國收回去、被迫走進中國,就失去了全世界,導致香港經濟不斷下滑,當中國的大運已經走完,香港就跟著倒霉; [6] 台灣應不應該再走回頭路,把經濟再鎖回中國市場,答案不言而喻,大家都很清楚。 [7]  [8]  [9] 理論上這次選舉,國家認同應該是都要一樣,但為何會有兩條不同路線,就是因為另外兩組人,或背後的支持者、或是在背後主導他們的人,沒有做到李顯龍這樣的呼籲。",L2-04|L2-05|L2-07,2,2.008276311719926,
_ab2806530f8c_w0002,_ab2806530f8c,01_Ho_ltn_news,,"[3] 賴清德指出,他在台南市長時,到灣里一座廟拜訪主委,對方說自己長久支持國民黨,過去不管是蔣介石或蔣經國兩位總統,都是要對抗共產黨,現在卻180度轉變,讓人有受騙的感覺,在國家認同、國家方向上,包括藍營很多人,都不認同前總統馬英九的路線,這也是馬前總統民調這麼低,低到打破國民黨在社會上政黨支持的比例。 [4] 賴清德表示,蔣方智怡的那段話,國民黨應該好好反省,但是「抗中保台」四個字被誤解了,好像是我們主動,其實不是,我們只是抵抗中國的併吞,不得不做各種準備保護台灣,我們提高國防力量,志不在反攻大陸,也不在協助國際社會侵略中國,我們只是想要保護台灣,在中國不放棄武力威脅下,台灣社會自然會有抵抗中國併吞的準備,這段話足以讓國民黨,或社會一些走錯路的好好反省。 [5] 賴清德說,台灣只有團結這條路、沒有其他,否則不要說沒有辦法妥善因應來自中國的威脅,我們在國際的挑戰也很大,包括全球數位轉型、2050淨零轉型及國內種種社會問題;",L2-01|L2-04|L2-05|L2-07,2,2.0082629192419437,
_10b68e82843a_w0001,_10b68e82843a,01_Ho_ltn_news,,"[2] 不過,現場出現一名中年婦人鬧場,高喊「兩岸要和平」、「西藏文化是中華文化」,當場被警方勸離現場; [3]  [4] 今日遊行隊伍從忠孝復興SOGO前出發,沿著忠孝東路往信義區行前進,遊行至國父紀念館時,特定駐足為西藏犧牲的藏人默哀及磕長頭,也會在中國銀行前上演「迫害未完、真相未明、抵抗未止」行動劇,最後於終點信義無菸示範廣場,演唱西藏國歌、西藏人民起義歌。 [5]  [6]  [7] 達賴喇嘛西藏宗教基金會董事長格桑堅參強調,1951年西藏與中國簽署和平協議,僅8年時間中共就撕毀協議內容,對西藏政治、經濟制度進行改革,1959年藏人在西藏首都拉薩抗議中共統治的殘酷暴政,中共以武力鎮壓西藏,已經過了64年了,當年西藏合法政府流亡印度,那一天也是藏人失去自由的國恥日。",L2-01|L2-04|L2-05|L2-07|L2-08,2,2.008227616132708,
