window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
萧美琴专访_d60ae253e66a_w0034,萧美琴专访_d60ae253e66a,萧美琴专访,,"[115] 当然是会更容易啦那我觉得台湾民意是有几项共识是可以让我们很清楚的去向美方做说明的包含对我们整个现在的这个想要维护和平的决心那维持现状等等这些在民意各种的指标上都有一定的的这个共识那另外,在经济上面跟美国的经济上有能够进一步的发展包含我们多年来在争取的贸易谈判啦 [116]  [117]  [118]  [119]  [120]  [121] 萧美琴: 确实是很棘手,因为我们一直想要深化跟美国的经贸关系那我记得有一位以前布什时代的官员曾经跟我说当年他们在跟韩国谈自由贸易协议的时候曾经有内部讨论要不要也跟台湾启动可是那个时候几乎是一面倒的不认为台湾已经准备好也。 [122]  [123]  [124] 萧美琴: 他们觉得台湾应该要展现一个跟国际接轨的的努力跟标准。",L2-01|L2-03|L2-04|L2-06|L2-07,0,4.006060158207,
萧美琴专访_d60ae253e66a_w0036,萧美琴专访_d60ae253e66a,萧美琴专访,,[124] 萧美琴: 他们觉得台湾应该要展现一个跟国际接轨的的努力跟标准。 [125]  [126] 那确实在国内上也引发很大的争议到后来我们政府也做做各种边境检查啦什么这个标签啦等等的这些作为我们的科学标准是已经把它一致化了。 [127] 那我想我们也进到说我们要这个跟国际接轨的决心让他们觉得说后续再跟我们继续谈其他的贸易问题。,L2-01|L2-03|L2-06|L2-07,0,4.006031071573387,
_3c5ce1c98c79_w0008,_3c5ce1c98c79,03_Lai_ltn_news,,"[14] 「過去,民進黨站在第一線對抗專制獨裁政權,如今,我們的新使命是守護台灣,並且促進台灣的民主、和平與繁榮。」 宣言也指出,民進黨身為執政黨,從2016年以來,推動各項經濟政策,持續壯大台灣,也積極連結國際盟友,加強合作。 [15] 今年,台灣不僅和美國達成首批「台美21世紀貿易倡議」簽署,也陸續與菲律賓、印度和越南簽署更新投資協定,而台加「投資促進及保障協議」也啟動談判,種種的努力與成果,讓國際社會看見台灣,深化與台灣的連結。 [16] 「台灣需要世界,世界也需要台灣。」台灣以具體行動,成為民主陣營的堅實夥伴,國際挺台聲量也與日俱增。",L2-01|L2-02|L2-03|L2-06|L2-07|L2-08,0,4.005903202508832,
_260e3464fa9e_w0008,_260e3464fa9e,03_Lai_ltn_news,,"[9] 賴清德提到,他在巴拉圭受到禮遇,在檢閱軍警遊行時,貝尼亞特別交代要將他安排在靠近自己的位置,因此他與貝尼亞之間只隔著副總統及最高法院院長伉儷,午宴時他還被安排在主桌、副總統旁邊座位,從一下機受到熱烈歡迎,到每個國家禮儀場合,都感受到巴拉圭將台灣奉為貴賓,這是一趟相當完整的國家行程,未來也一定會持續深化兩國合作關係。 [10] 被問及與哈蘭德交談一分多鐘的內容,賴清德表示,哈蘭德非常客氣、親切、關懷、尊重,在聊天時看到他的徽章歪了,還伸手幫他擺正,但跟其他國際領袖談話的內容,不宜由他透露,這是基於禮貌,也是國際慣例。 [11] 副總統賴清德出席貝尼亞總統伉儷午宴,被安排在主桌、副總統旁座位。",L2-01|L2-03|L2-06|L2-07,0,4.0054914438359965,
_d6a4cb220d0e_w0009,_d6a4cb220d0e,03_Lai_ltn_news,,"[9] 他提到,「台美廿一世紀貿易倡議」首批協定完成簽署,日前也在美國參、眾兩院通過,我行政院已送請立法院排入臨時會議程審議。 [10] 此外,台灣也提出「跨太平洋夥伴全面進步協定」(CPTPP)申請案,希望得到理念相近國家的支持,加入CPTPP,或與他國簽訂自由貿易協定。 [11] 賴清德說,政府也與越南、菲律賓、印度等國更新投資保障協定,讓企業到外國投資時,資金、人力及物力都受到保障。",L2-01|L2-03|L2-06|L2-07,0,4.004378415656759,
_34253e021eb8_w0008,_34253e021eb8,03_Lai_chinatimes_news,,"[10] 賴清德:沒有台獨金孫 台灣主權不屬於中華人民共和國 賴清德:訪賓讚譽台灣堅守民主 我不會讓戰爭發生 中國近年加強對台文攻武嚇,去年8月時任美國聯邦眾議院議長裴洛西(Nancy Pelosi)訪台、今年4月總統蔡英文在美國會見現任眾院議長麥卡錫(Kevin McCarthy)後,北京都在台灣周圍發動軍事演習,賴清德出訪期間也在東海演習。 [11] 談到中國對台威脅下「紅線」在哪,賴清德說,台海緊張問題不在台灣,而是中國愈來愈強勢,試圖併吞台灣,且欲改變基於規則的國際秩序。 [12] 在此情況下,必須表明台灣安全是全世界的問題,台海和平穩定符合國際利益,「國際的紅線將會是台灣的紅線,也會是我的紅線」。",L2-01|L2-02|L2-03|L2-05|L2-06|L2-07|L2-08,0,4.003985525067016,
_679ff90984cb_w0000,_679ff90984cb,03_Lai_chinatimes_news,,"[0] 藍:民進黨扭曲開羅宣言 賴清德應說清楚台獨態度 2023/12/1 17:13 (中央社記者劉冠廷台北1日電)國民黨今天表示,「開羅宣言」是台澎主權歸還給中華民國的象徵,如今民進黨與民進黨總統參選人賴清德明明要選中華民國的公職,卻又扭曲開羅宣言,延伸出各種「台獨」主張,呼籲賴清德應將對台獨的態度說清楚講明白,不要再閃躲。 [1] 開羅宣言80週年,國民黨召開記者會,未出席的國民黨副總統參選人趙少康透過影片表示,開羅宣言簽署80週年,是不可被否定的歷史事實,台灣與澎湖群島的主權不是「未定」,而是明確屬於中華民國,開羅宣言是中華民國歷史上的重大時刻,躍上國際舞台的象徵,任何否定中華民國擁有台灣主權管轄、主張台獨的政治語言,都是對歷史和法理地位的無視。 [2] 趙少康指出,民進黨和賴清德的台獨主張,不僅無視於歷史事實、扭曲解讀當時的國際環境,更是對台灣人民的權益和未來造成嚴重威脅。",L2-01|L2-03|L2-04|L2-05|L2-06|L2-07,0,4.003961665000593,
_3c5ce1c98c79_w0007,_3c5ce1c98c79,03_Lai_ltn_news,,"[9] 在俄烏戰爭未歇、中國積極擴武之下,威權主義的擴張,讓台海議題更加受到全球關注。 [10]  [11]  [12]  [13]  [14] 「過去,民進黨站在第一線對抗專制獨裁政權,如今,我們的新使命是守護台灣,並且促進台灣的民主、和平與繁榮。」 宣言也指出,民進黨身為執政黨,從2016年以來,推動各項經濟政策,持續壯大台灣,也積極連結國際盟友,加強合作。 [15] 今年,台灣不僅和美國達成首批「台美21世紀貿易倡議」簽署,也陸續與菲律賓、印度和越南簽署更新投資協定,而台加「投資促進及保障協議」也啟動談判,種種的努力與成果,讓國際社會看見台灣,深化與台灣的連結。",L2-01|L2-02|L2-03|L2-05|L2-06|L2-07|L2-08,0,4.002989436511189,
_ac813a53ae11_w0003,_ac813a53ae11,03_Lai_ltn_news,,"[3] 賴清德也重申近日提及中國如果攻打台灣,不但台灣受到傷害,中國也因此辜負幾10年台商對中國經濟發展的貢獻,造成世界重大災難,包括中國本身都要承受、也難以承受得起,認為全世界應該看到台灣良善的力量,台灣希望在民主世界成為MVP,呼籲大家共同挺台灣、成為台灣隊,此番話也獲得現場與會者熱烈掌聲。 [4] 賴清德指出,政府協助企業立足台灣,行銷全世界,從總統蔡英文提出歡迎台商回台投資專案、企業加碼投資、歡迎海外資金回流,並積極加入區域經濟、洽簽台美21世紀貿易倡議、歐盟緊密合作等,未來更會解決淨零轉型、疫後經濟復甦、俄侵烏帶動的地緣政治變化等問題,台灣成功數位轉型、智慧轉型,發揮韌性,因應未來挑戰。 [5] 賴清德表示,如沒有民主保障,國際公司、創意研發公司無法持續發展,為了守住台灣,在蔡英文領導下推動全民國防,強調「和平靠國防、國防靠全民」強調和平只有經由力量才能得到,懦弱是最大的挑釁,給予侵略者的政治企圖,所以強化我國國防,是保護自己、民主成果、經濟成就,及人民的生活。",L2-01|L2-03|L2-05|L2-06|L2-07|L2-08,0,4.002890835816382,
_c51e3f8aa5a5_w0004,_c51e3f8aa5a5,03_Lai_ltn_news,,"[4] 馬前總統今日參觀已被中共改成「中國近代史遺址博物館」的南京總統府時,看見會客廳牆上掛有中華民國國旗、青天白日旗、國父遺像時,當場向在場媒體表示,「我趁此機會和大陸朋友介紹一下,孫中山先生比我大98歲,在1912年成為中華民國臨時大總統,我在2008年也是當了『這個』...呃...(相差了)96年」。 [5] 民進黨立委何志偉批評,馬英九8年總統當得亂七八糟,卸任後還在當「民主的敗家子」。 [6] 馬前總統可以把矮化當成「客隨主便」,但請馬總統不要忘記了,你是我們的卸任元首,請少一點脾氣、多一點勇氣、為外交爭口氣 何志偉指出,國際間接待卸任元首都有一定原則,希望中國在接待馬前總統時,也能按這樣的國際慣例,給予相當的、符合規格的接待,這也才能夠落實對於兩岸之間的尊重對等的這樣一個原則。",L2-01|L2-03|L2-04|L2-06|L2-07|L2-08,0,4.002843971345734,
_7e3e12db3007_w0005,_7e3e12db3007,03_Lai_ltn_news,,"[6] 他就職之初,曾提出本屆立法院將在「人民的國會、開放的國會、專業的國會」基礎上,繼續推動興革與發展,期待有一天,台灣能成為一個「國會至上」的正常國家。 [7] 游錫堃憶及,在COVID-19疫情肆虐下,我們仍以亞洲首個「非OGP會員國」身分,舉辦「2021開放國會論壇」,參與人數達百人以上,有來自20個國家的國外貴賓共36位,其中26位是國會議長及議員,疫情下實體來台與會者高達12位、線上與談者14位,另有10位國外知名專家學者積極參與。 [8] 而在國會外交部分,游錫堃表示,去年疫情趨緩後,他5度率同跨黨派委員出國訪問,獲捷克、立陶宛、法國等國會以等同邦交國待遇的規格接待。",L2-01|L2-03|L2-06|L2-07|L2-08,0,4.002645398111513,
_d6a4cb220d0e_w0008,_d6a4cb220d0e,03_Lai_ltn_news,,"[8] 在經濟發展方面,賴清德期許台灣企業在經濟上能成為日不落國,立足台灣、布局全球,商品行銷到全世界。 [9] 他提到,「台美廿一世紀貿易倡議」首批協定完成簽署,日前也在美國參、眾兩院通過,我行政院已送請立法院排入臨時會議程審議。 [10] 此外,台灣也提出「跨太平洋夥伴全面進步協定」(CPTPP)申請案,希望得到理念相近國家的支持,加入CPTPP,或與他國簽訂自由貿易協定。",L2-01|L2-03|L2-06|L2-07,0,4.002259289579168,
_34253e021eb8_w0007,_34253e021eb8,03_Lai_chinatimes_news,,"[9] 賴清德被追問台獨路線圖後說,個人責任是維持台海現狀,保護台灣,維護民主、和平與繁榮,追求獨立的架構並不存在,「我們必須致力維持和平現狀,因為台灣已經是一個主權國家」。 [10] 賴清德:沒有台獨金孫 台灣主權不屬於中華人民共和國 賴清德:訪賓讚譽台灣堅守民主 我不會讓戰爭發生 中國近年加強對台文攻武嚇,去年8月時任美國聯邦眾議院議長裴洛西(Nancy Pelosi)訪台、今年4月總統蔡英文在美國會見現任眾院議長麥卡錫(Kevin McCarthy)後,北京都在台灣周圍發動軍事演習,賴清德出訪期間也在東海演習。 [11] 談到中國對台威脅下「紅線」在哪,賴清德說,台海緊張問題不在台灣,而是中國愈來愈強勢,試圖併吞台灣,且欲改變基於規則的國際秩序。",L2-01|L2-02|L2-03|L2-05|L2-06|L2-07|L2-08,0,4.001049797158961,
_7e3e12db3007_w0004,_7e3e12db3007,03_Lai_ltn_news,,"[4] 立法院今日舉行「開放國會委員會成果記者會」,邀請各黨團代表及民團共同出席,報告國會公開透明成果。 [5]  [6] 他就職之初,曾提出本屆立法院將在「人民的國會、開放的國會、專業的國會」基礎上,繼續推動興革與發展,期待有一天,台灣能成為一個「國會至上」的正常國家。 [7] 游錫堃憶及,在COVID-19疫情肆虐下,我們仍以亞洲首個「非OGP會員國」身分,舉辦「2021開放國會論壇」,參與人數達百人以上,有來自20個國家的國外貴賓共36位,其中26位是國會議長及議員,疫情下實體來台與會者高達12位、線上與談者14位,另有10位國外知名專家學者積極參與。",L2-01|L2-03|L2-06|L2-07|L2-08,0,4.001003956456498,
副总统辩论_a4a3572e071e_w0183,副总统辩论_a4a3572e071e,副总统辩论,,"[634] 吴欣盈: 在国际关系上,我认为台湾必须以财经外交为主,尤其是双向投资才能建立坚定与潘石的实质关系。 [635] 二零二二年来台投资前三位国家分配于丹麦,日本, 澳洲。 [636] 吴欣盈: 我想请问萧女士以及赵先生就是请问您知道美国的排行投资台湾是多少吗?",L2-01|L2-03|L2-06|L2-07,0,4.000963909621535,
_a5dd0496b04d_w0000,_a5dd0496b04d,03_Lai_chinatimes_news,,"[0] 飛訓部編成 蔡總統:為國安建立一道銅牆鐵壁 2023/12/1 12:47 (12/1 16:26 更新) (中央社記者游凱翔高雄1日電)駐地高雄岡山的空軍飛行訓練指揮部今天編成,蔡總統表示,面對國際地緣政治的複雜多變,每一位飛行員都對國家充滿使命感,希望能為國家安全建立起一道銅牆鐵壁的屏障,也因此,飛訓部責任可說任重道遠。 [1]  [2] 原轄屬空軍官校編制的飛行指揮部,獨立升格「空軍飛行訓練指揮部」,上午在高雄岡山空軍基地舉辦編成典禮,由總統蔡英文校閱、宣讀編成命令。 [3] 蔡總統致詞時表示,今天是空軍飛行訓練指揮部的編成典禮,她看到台灣自製的「勇鷹號」新式高教機及AT-3型機,以整齊劃一隊形通過典禮台,展現出精實訓練成果。",L2-01|L2-05|L2-06|L2-07,0,3.009994219092242,
_188fd5a9860a_w0000,_188fd5a9860a,03_Lai_ltn_news,,"[0] 總統蔡英文昨陪同瓜地馬拉共和國總統賈麥岱參訪華德動能中港廠。 [1] 〔記者歐素美/台中報導〕蔡英文總統昨陪同瓜地馬拉總統賈麥岱及國會議長李薇拉等到華德動能科技公司中港廠參訪,蔡總統表示,華德動能是電動車創新的標竿,盼在落實能源轉型、推動綠色運輸 [2] 同時,帶動我們產業的升級跟發展,提供就業的新機會,並期待藉由這次參訪,對瓜地馬拉的綠色運輸發展有很大的幫助,一起為全球淨零轉型的目標盡一份心;",L2-01|L2-06|L2-07,0,3.009991047304742,
_b57f5f9c4b02_w0005,_b57f5f9c4b02,03_Lai_ltn_news,,"[10] 且總統府的國策顧問,22個縣市中,雲林縣就有6人,全國最多。 [11]  [12] 他也說,雲林是台灣民主聖地,蔡總統對雲林特別關心,「有時候我聽得都要吃醋。」 賴清德表示,近來,雲林設立國家級高齡福祉醫療研究中心,斥資數十億; [13]  [14]  [15]  [16] 他說,過去雲林站在民主第一線,「舉頭旗、戰頭陣,打死不退!」未來要繼續共同守護台灣,守護台灣的主權,促進台灣民主、和平、繁榮,共同為台灣、雲林打拚。",L2-01|L2-04|L2-06|L2-07|L2-08,0,3.0099667721151917,
_85920a67cd17_w0013,_85920a67cd17,03_Lai_chinatimes_news,,"[13] 擔任國慶大會主席的立法院長游錫堃在大會上致詞,以漢語朗誦自己創作的詩「淬鍊」,指台灣民主成就並非天上掉下來,而是經過百年奮鬥而得。 [14]  [15] 在蔡總統演講後,國慶大會進入主題表演,5架空軍勇鷹高級教練機,以大雁隊型編隊通過觀禮台前,現場歡呼聲響起。 [16]  [17]  [18] 「日華議員懇談會」跨黨派國會議員及立法院「台日交流聯誼會」共同揮舞雙方國旗遊行走進會場,並在日華懇會長古屋圭司、立法院副院長蔡其昌帶領下走向觀禮台,象徵台日友好精神;",L2-01|L2-04|L2-06|L2-07|L2-08,0,3.009933684984112,
_a4ac19220558_w0003,_a4ac19220558,03_Lai_chinatimes_news,,"[5] 他感謝美國長期對台灣的友誼,近年來台美合作持續深化,除了先前完成第一階段「台美21世紀貿易倡議」,促進雙方貿易和投資增長,美國也持續針對區域安全、國防合作、國際空間等議題進行更緊密交流。 [6] 賴清德表示,近日看到國際情勢日益複雜,但國際社會對守護台海和平與穩定的立場不變,台灣未來會在「四個堅持」及「和平四大支柱」的基礎上,持續扮演穩健與負責任的角色,積極貢獻台海及印太區域安全,並加強台灣與民主夥伴的合作關係。 [7] 透過 Google News 賴清德說,台灣社會持續面臨假訊息及混合戰爭的威脅,許多國際研究報告指出,台灣是遭受最大量假訊息的國家,因此期待台美持續展開交流,慎防對岸透過訊息戰分化台灣社會、影響明年大選,並避免「疑美論」等論述對台美關係持續造成負面影響。",L2-01|L2-05|L2-06|L2-07|L2-08,0,3.0099204200552805,
