doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status
_33be6a003e2f,_33be6a003e2f_u009,"經濟上,中國有能力發動「蠻力經濟政策」,讓地緣政治及貿易接觸成為零和遊戲。",context,"潘德在總結時評估,政治上,中國正試圖挑戰美國領導下的世界秩序,希望成為新的世界強權及「淨安全提供者」(Net Security Provider);","在印中邊界糾紛議題上,潘德指出,人民解放軍的不時越界,是雙方衝突升級的潛在觸發因素,印度方將隨時作好準備,以堅決與審慎的態度捍衛主權。",[],[],False,,b54ad56adf38742b754c876485ddadfb,False,01_Ho_ltn_news,2023-03-28 22:57:04,"經濟上,中國有能力發動「蠻力經濟政策」,讓地緣政治及貿易接觸成為零和遊戲。",True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.3715253174304962,,,True,KEEP
_33be6a003e2f,_33be6a003e2f_u010,"在印中邊界糾紛議題上,潘德指出,人民解放軍的不時越界,是雙方衝突升級的潛在觸發因素,印度方將隨時作好準備,以堅決與審慎的態度捍衛主權。",claim,"經濟上,中國有能力發動「蠻力經濟政策」,讓地緣政治及貿易接觸成為零和遊戲。","他並說,印度陸軍將透過組織改革、現代化與科技化、系統與功能優化、人力資源管理以及與其他軍種整合等努力,面對挑戰。",[],[],False,,90facb97b596689b869a590969d6b20e,False,01_Ho_ltn_news,2023-03-28 22:57:04,"在印中邊界糾紛議題上,潘德指出,人民解放軍的不時越界,是雙方衝突升級的潛在觸發因素,印度方將隨時作好準備,以堅決與審慎的態度捍衛主權。",True,institution_only,True,gate: 3 inst terms,False,REVIEW,0.3781346082687378,,,True,KEEP
_e0febd1260a8,_e0febd1260a8_u012,"總統蔡英文4月過境美國,在洛杉磯舉行700人僑宴,張芳瑜擔任主持人。",context,"擔任台美小姐期間,張芳瑜代表台裔族群出席活動,參加杭亭頓海灘(Huntington Beach)的美國國慶日遊行。","張芳瑜8月卸下台美小姐后冠,接著投身美國亞洲小姐競賽,18日不只奪得全場最重要的頭銜,更一舉拿下最佳人氣獎、觀眾票選獎、最佳泳裝、最佳晚禮服等4項大獎。",[],[],False,,c9d322cfc92ac31edeedf10e023f00d6,False,01_Ho_ltn_news,2023-11-20 21:43:30,"總統蔡英文4月過境美國,在洛杉磯舉行700人僑宴,張芳瑜擔任主持人。",True,institution_only,True,gate: core_election,False,REVIEW,0.22903582453727722,KEEP,0.3162594437599182,True,KEEP
_e0febd1260a8,_e0febd1260a8_u024,"因為有張芳瑜,「今年美國亞洲小姐第一次有台灣代表,看到她站上這麼大的舞台真的很激勵人心,她激發了全世界許多年輕女孩支持台灣,為台灣加油。」 剛拿下美國亞洲小姐的台裔女生張芳瑜(右2),10月以台美小姐身分在華府參加台灣人公共事務會(FAPA)舉行的國會遊說營,與駐美代表蕭美琴(中)合照。",claim,"林以心說:「Tiffany是台灣的光榮,她一步一步帶著台灣參加不同層級的競賽,台灣以她為榮。」 杜若薇說,","(台美小姐委員會提供,中央社) 不用抽 不用搶 現在用APP看新聞 保證天天中獎點我下載APP按我看活動辦法","[{""name"": ""蕭美琴"", ""party"": ""DPP""}]",[],False,,a963e41e334c0ae3a402ada7c5f78ea9,False,01_Ho_ltn_news,2023-11-20 21:43:30,"因為有張芳瑜,「今年美國亞洲小姐第一次有台灣代表,看到她站上這麼大的舞台真的很激勵人心,她激發了全世界許多年輕女孩支持台灣,為台灣加油。」 剛拿下美國亞洲小姐的台裔女生張芳瑜(右2),10月以台美小姐身分在華府參加台灣人公共事務會(FAPA)舉行的國會遊說營,與駐美代表蕭美琴(中)合照。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5477951765060425,,,False,KEEP
_151660f51909,_151660f51909_u000,"國民黨立委候選人吳政杰,與競選總部主委王乾發(左)、總幹事陳雙全(右)三巨頭齊聚一堂。",context,,"(記者劉禹慶攝) 2023/11/20 11:30 〔記者劉禹慶/澎湖報導〕國民黨徵召澎湖立委候選人吳政杰,今(20日)在母親、妻子、競選總部主委(前縣長)王乾發、國民黨澎湖縣黨部主委(前副議長)陳雙全陪同下,前往澎湖縣選委會完成登記,巧遇拔得頭籌的無黨籍立委候選人陳慧娟,兩人握手致意,表達先禮後兵的民主風度。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,e77bfb798ee79999a651f8596cc56de3,False,01_Ho_ltn_news,2023-11-20 11:30:33,"國民黨立委候選人吳政杰,與競選總部主委王乾發(左)、總幹事陳雙全(右)三巨頭齊聚一堂。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.7110708355903625,,,True,KEEP
_151660f51909,_151660f51909_u001,"(記者劉禹慶攝) 2023/11/20 11:30 〔記者劉禹慶/澎湖報導〕國民黨徵召澎湖立委候選人吳政杰,今(20日)在母親、妻子、競選總部主委(前縣長)王乾發、國民黨澎湖縣黨部主委(前副議長)陳雙全陪同下,前往澎湖縣選委會完成登記,巧遇拔得頭籌的無黨籍立委候選人陳慧娟,兩人握手致意,表達先禮後兵的民主風度。",context,"國民黨立委候選人吳政杰,與競選總部主委王乾發(左)、總幹事陳雙全(右)三巨頭齊聚一堂。","曾任2屆湖西鄉長的吳政杰,雖然轉換跑道當選議員,現更上層樓,臨危受命接受國民黨徵召,代表國民黨挑戰尋求4連霸的民進黨籍立委楊曜,由於湖西鄉一向被視為綠營大票倉的民主聖地,吳政杰將其列為本命區,多次強調由湖西出發,此次登記參選也不例外,再次強調由湖西出發,希望鞏固本命區票倉,拉近藍綠差距。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,c2fe8729ce980fe4588617c18623a50e,False,01_Ho_ltn_news,2023-11-20 11:30:33,"(記者劉禹慶攝) 2023/11/20 11:30 〔記者劉禹慶/澎湖報導〕國民黨徵召澎湖立委候選人吳政杰,今(20日)在母親、妻子、競選總部主委(前縣長)王乾發、國民黨澎湖縣黨部主委(前副議長)陳雙全陪同下,前往澎湖縣選委會完成登記,巧遇拔得頭籌的無黨籍立委候選人陳慧娟,兩人握手致意,表達先禮後兵的民主風度。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6847871541976929,,,True,KEEP
_151660f51909,_151660f51909_u002,"曾任2屆湖西鄉長的吳政杰,雖然轉換跑道當選議員,現更上層樓,臨危受命接受國民黨徵召,代表國民黨挑戰尋求4連霸的民進黨籍立委楊曜,由於湖西鄉一向被視為綠營大票倉的民主聖地,吳政杰將其列為本命區,多次強調由湖西出發,此次登記參選也不例外,再次強調由湖西出發,希望鞏固本命區票倉,拉近藍綠差距。",claim,"(記者劉禹慶攝) 2023/11/20 11:30 〔記者劉禹慶/澎湖報導〕國民黨徵召澎湖立委候選人吳政杰,今(20日)在母親、妻子、競選總部主委(前縣長)王乾發、國民黨澎湖縣黨部主委(前副議長)陳雙全陪同下,前往澎湖縣選委會完成登記,巧遇拔得頭籌的無黨籍立委候選人陳慧娟,兩人握手致意,表達先禮後兵的民主風度。","另外,吳政杰強調參選初衷,就是因曾任鄉長、縣議員等職務,深知以縣級、鄉級層級民代身份,觸及中央法令,往往無法為民眾解決問題,因此希望能更上層樓,由中央法令,解決澎湖許多地方亟需解決的政治議題;","[{""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""綠營"", ""party"": ""DPP""}]",[],False,,390f14e70c365ef1c9330ac4de8251b9,False,01_Ho_ltn_news,2023-11-20 11:30:33,"曾任2屆湖西鄉長的吳政杰,雖然轉換跑道當選議員,現更上層樓,臨危受命接受國民黨徵召,代表國民黨挑戰尋求4連霸的民進黨籍立委楊曜,由於湖西鄉一向被視為綠營大票倉的民主聖地,吳政杰將其列為本命區,多次強調由湖西出發,此次登記參選也不例外,再次強調由湖西出發,希望鞏固本命區票倉,拉近藍綠差距。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6179934740066528,,,True,KEEP
_151660f51909,_151660f51909_u005,"吳政杰完成立委登記後,另一場重頭戲就是聯合競選總部成立,則是在11月26日下3時,在馬公市信義路4號,成立侯友宜、吳政杰聯合競選總部,但另一要角國民黨總統候選人侯友宜不會出席,只有國民黨不分區立委第一名前高雄市長韓國瑜確定出席。",context,"同時也將積極爭取發展澎湖藍色公路及大型建設,拉近城鄉差距,澎湖絕非是三等國民,理應與台灣民眾享受同樣的福利與建設成果。","國民黨澎湖立委候選人吳政杰,在母親、妻子等人陪同下完成登記。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,5366fb5ac0ed6125e2b0989fc2109ea7,False,01_Ho_ltn_news,2023-11-20 11:30:33,"吳政杰完成立委登記後,另一場重頭戲就是聯合競選總部成立,則是在11月26日下3時,在馬公市信義路4號,成立侯友宜、吳政杰聯合競選總部,但另一要角國民黨總統候選人侯友宜不會出席,只有國民黨不分區立委第一名前高雄市長韓國瑜確定出席。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP
_151660f51909,_151660f51909_u006,"國民黨澎湖立委候選人吳政杰,在母親、妻子等人陪同下完成登記。",context,"吳政杰完成立委登記後,另一場重頭戲就是聯合競選總部成立,則是在11月26日下3時,在馬公市信義路4號,成立侯友宜、吳政杰聯合競選總部,但另一要角國民黨總統候選人侯友宜不會出席,只有國民黨不分區立委第一名前高雄市長韓國瑜確定出席。",(記者劉禹慶攝) 不用抽 不用搶 現在用APP看新聞 保證天天中獎點我下載APP按我看活動辦法,"[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,41ea318c26baf042705e2b34067da992,False,01_Ho_ltn_news,2023-11-20 11:30:33,"國民黨澎湖立委候選人吳政杰,在母親、妻子等人陪同下完成登記。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.4864973723888397,,,True,KEEP
_12c543476962,_12c543476962_u000,"民進黨副總統候選人蕭美琴回應,他們的使命是守護台灣和守護中華民國,國民黨總統候選人卻把「中華民國憲法九二共識化」。",claim,,"(台北市攝影記者聯誼會提供) 2024/01/01 15:59 〔記者陳鈺馥/台北報導〕2024大選副總統候選人辯論會今日下午登場,《聯合報》提問中華民國憲法與台獨黨綱誰是護國神山?","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,bbd371a243627bfcc67074da65824356,False,01_Ho_ltn_news,2024-01-01 15:59:57,"民進黨副總統候選人蕭美琴回應,他們的使命是守護台灣和守護中華民國,國民黨總統候選人卻把「中華民國憲法九二共識化」。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP
_12c543476962,_12c543476962_u001,"(台北市攝影記者聯誼會提供) 2024/01/01 15:59 〔記者陳鈺馥/台北報導〕2024大選副總統候選人辯論會今日下午登場,《聯合報》提問中華民國憲法與台獨黨綱誰是護國神山?",context,"民進黨副總統候選人蕭美琴回應,他們的使命是守護台灣和守護中華民國,國民黨總統候選人卻把「中華民國憲法九二共識化」。",誰是鄉愿與災難?,[],"[""辯論|procedure""]",True,debate/manifesto,a48fcf812a3d1e04d8110d87e7293cd4,False,01_Ho_ltn_news,2024-01-01 15:59:57,"(台北市攝影記者聯誼會提供) 2024/01/01 15:59 〔記者陳鈺馥/台北報導〕2024大選副總統候選人辯論會今日下午登場,《聯合報》提問中華民國憲法與台獨黨綱誰是護國神山?",True,institution_only,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP
_12c543476962,_12c543476962_u003,"民進黨副總統候選人蕭美琴回應,他們的使命是守護台灣和守護中華民國,國民黨總統候選人卻把「中華民國憲法九二共識化」,在九二共識中,並沒有中華民國憲法;",claim,誰是鄉愿與災難?,"國民黨副總統候選人趙少康認為,「賴清德」、「台獨」、「戰爭」三位一體才是災難。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,1bc121114e7de8da81008bc2fb60ad8a,False,01_Ho_ltn_news,2024-01-01 15:59:57,"民進黨副總統候選人蕭美琴回應,他們的使命是守護台灣和守護中華民國,國民黨總統候選人卻把「中華民國憲法九二共識化」,在九二共識中,並沒有中華民國憲法;",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP
_12c543476962,_12c543476962_u004,"國民黨副總統候選人趙少康認為,「賴清德」、「台獨」、「戰爭」三位一體才是災難。",claim,"民進黨副總統候選人蕭美琴回應,他們的使命是守護台灣和守護中華民國,國民黨總統候選人卻把「中華民國憲法九二共識化」,在九二共識中,並沒有中華民國憲法;","蕭美琴表示,有關中華民國憲法,他們是依照中華民國憲法參選總統、副總統,如果當選也是以中華民國憲法宣誓就職,中華民國國旗也會繼續在總統府前面升起。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""趙少康"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,239bb81f62937257a0f0df6eebba303d,False,01_Ho_ltn_news,2024-01-01 15:59:57,"國民黨副總統候選人趙少康認為,「賴清德」、「台獨」、「戰爭」三位一體才是災難。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP
_12c543476962,_12c543476962_u005,"蕭美琴表示,有關中華民國憲法,他們是依照中華民國憲法參選總統、副總統,如果當選也是以中華民國憲法宣誓就職,中華民國國旗也會繼續在總統府前面升起。",claim,"國民黨副總統候選人趙少康認為,「賴清德」、「台獨」、「戰爭」三位一體才是災難。","蕭美琴指出,蔡英文總統多次提到,處理兩岸關係是依照中華民國憲法和兩岸條例、現行法規,未來賴清德總統也是一樣。","[{""name"": ""蕭美琴"", ""party"": ""DPP""}]","[""國旗|symbol""]",False,,cbed8870d0c014d2184f163d439e5bdd,False,01_Ho_ltn_news,2024-01-01 15:59:57,"蕭美琴表示,有關中華民國憲法,他們是依照中華民國憲法參選總統、副總統,如果當選也是以中華民國憲法宣誓就職,中華民國國旗也會繼續在總統府前面升起。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP
_12c543476962,_12c543476962_u006,"蕭美琴指出,蔡英文總統多次提到,處理兩岸關係是依照中華民國憲法和兩岸條例、現行法規,未來賴清德總統也是一樣。",claim,"蕭美琴表示,有關中華民國憲法,他們是依照中華民國憲法參選總統、副總統,如果當選也是以中華民國憲法宣誓就職,中華民國國旗也會繼續在總統府前面升起。","蕭美琴質疑,國民黨總統候選人要把「中華民國憲法九二共識化」,在九二共識中,並沒有中華民國憲法的存在。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""蕭美琴"", ""party"": ""DPP""}]","[""兩岸|cross-strait""]",False,,b5e172c19ca5be5f5f17e8289ad59a34,False,01_Ho_ltn_news,2024-01-01 15:59:57,"蕭美琴指出,蔡英文總統多次提到,處理兩岸關係是依照中華民國憲法和兩岸條例、現行法規,未來賴清德總統也是一樣。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP
_12c543476962,_12c543476962_u007,"蕭美琴質疑,國民黨總統候選人要把「中華民國憲法九二共識化」,在九二共識中,並沒有中華民國憲法的存在。",context,"蕭美琴指出,蔡英文總統多次提到,處理兩岸關係是依照中華民國憲法和兩岸條例、現行法規,未來賴清德總統也是一樣。","尤其習近平明確提到,九二共識就是一中、沒有各表,九二共識就是中華人民共和國底下的一國兩制,面對中國這樣的立場?","[{""name"": ""蕭美琴"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,0c2fac244c98422eefa1f904caf2b13b,False,01_Ho_ltn_news,2024-01-01 15:59:57,"蕭美琴質疑,國民黨總統候選人要把「中華民國憲法九二共識化」,在九二共識中,並沒有中華民國憲法的存在。",True,cooccur: actor×institution,True,gate: taiwanicity=3,True,KEEP,1.0,KEEP,1.0,True,KEEP
